from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Left,2378.777309,2378.81082,0.03351100000008955
Left,Mid,2378.81082,2378.81082,0.0
Mid,Mid,2378.81082,2379.045398,0.2345780000000559
Mid,Left,2379.045398,2379.145931,0.10053299999981391
Left,Mid,2379.145931,2379.279975,0.13404399999990346
Mid,Left,2379.279975,2379.447531,0.1675559999998768
Left,Mid,2379.447531,2381.525216,2.0776850000002014
Mid,Mid,2381.525216,2381.592239,0.0670230000000629
Mid,Left,2381.592239,2381.793305,0.20106600000008257
Left,Mid,2381.793305,2381.826816,0.033510999999634805
Mid,Mid,2381.826816,2381.927349,0.10053300000026866
Mid,Mid,2381.927349,2382.161927,0.2345780000000559
Mid,Dashboard,2382.161927,2382.329482,0.16755499999999302
Dashboard,Dashboard,2382.329482,2382.430015,0.10053299999981391
Dashboard,Left,2382.430015,2382.497037,0.0670220000001791
Left,Mid,2382.497037,2383.468858,0.9718210000000909
Mid,Mid,2383.468858,2383.569391,0.10053299999981391
Mid,Mid,2383.569391,2383.669925,0.10053400000015245
Mid,Mid,2383.669925,2383.770458,0.10053299999981391
Mid,Mid,2383.770458,2384.005035,0.23457700000017212
Mid,Mid,2384.005035,2384.206102,0.20106699999996636
Mid,Mid,2384.206102,2384.273124,0.06702199999972436
Mid,Mid,2384.273124,2384.407168,0.1340440000003582
Mid,Mid,2384.407168,2384.574723,0.16755499999999302
Mid,Mid,2384.574723,2384.675256,0.10053299999981391
Mid,Mid,2384.675256,2384.976856,0.301600000000235
Mid,Mid,2384.976856,2385.177922,0.20106599999962782
Mid,Mid,2385.177922,2385.378989,0.20106699999996636
Mid,Right,2385.378989,2385.580055,0.20106600000008257
Right,Mid,2385.580055,2385.613566,0.03351100000008955
Mid,Mid,2385.613566,2385.714099,0.10053299999981391
Mid,Mid,2385.714099,2386.015699,0.301600000000235
Mid,Mid,2386.015699,2386.216765,0.20106600000008257
Mid,Mid,2386.216765,2386.484854,0.2680889999996907
Mid,Mid,2386.484854,2386.719431,0.23457700000017212
Mid,Mid,2386.719431,2386.920498,0.20106699999996636
Mid,Mid,2386.920498,2387.155075,0.23457700000017212
Mid,Mid,2387.155075,2387.356141,0.20106600000008257
Mid,Mid,2387.356141,2387.590719,0.23457799999960116
Mid,Mid,2387.590719,2387.825296,0.23457700000017212
Mid,Mid,2387.825296,2388.026363,0.20106699999996636
Mid,Mid,2388.026363,2388.26094,0.23457700000017212
Mid,Dashboard,2388.26094,2388.495518,0.2345780000000559
Dashboard,Dashboard,2388.495518,2388.730095,0.23457699999971737
Dashboard,Dashboard,2388.730095,2388.830628,0.10053300000026866
Dashboard,Dashboard,2388.830628,2388.998184,0.1675559999998768
Dashboard,Mid,2388.998184,2389.232761,0.23457700000017212
Mid,Mid,2389.232761,2389.333294,0.10053299999981391
