AOI,Total_Duration_ms
8,18409.98550000768
9,17720.062000000325
3,6257.702500002779
2,4837.513000004037
6,4321.082499996919
5,1331.4250000039465
7,794.8209999976825
4,697.9890000020532
1,217.86950000023356
