fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
2341,Dashboard,4876.173925,15319,4876.1872795,181.55599999954572,0.592853553473518,0.5152276243482318,0.43746667248862126,0.5142571926116943,0.4339481294155121,True,5,Dashboard|5,2342.0,4876.408501,Mid|5,Dashboard|5 -> Mid|5,0.23457599999983358,Dashboard,Mid
2357,Mid,4879.726073,15425,4879.7377035,217.86700000029668,0.9114223639643184,0.5232569091022015,0.4097287096083164,0.5365273356437683,0.4634527266025543,True,5,Mid|5,2357.0,4879.893627,Right|8,Mid|5 -> Right|8,0.16755400000056397,Mid,Right
2357,Right,4879.893627,15430,4879.7377035,217.86700000029668,0.9114223639643184,0.3892438113689422,0.7431421875953674,0.3892438113689422,0.7431421875953674,True,8,Right|8,2358.0,4879.960648,Mid|5,Right|8 -> Mid|5,0.06702099999984057,Right,Mid
2370,Mid,4882.608004,15511,4882.622423000001,217.86649999921792,0.121992473889587,0.5423406884074211,0.4402390755712986,0.5420896410942078,0.4418596029281616,True,5,Mid|5,2370.0,4882.675025,Right|1,Mid|5 -> Right|1,0.06702099999984057,Mid,Right
2370,Right,4882.675025,15513,4882.622423000001,217.86649999921792,0.121992473889587,0.2173153311014175,0.2555301189422607,0.2173153311014175,0.2555301189422607,True,1,Right|1,2371.0,4882.87609,Dashboard|5,Right|1 -> Dashboard|5,0.20106500000019878,Right,Dashboard
2371,Dashboard,4882.87609,15519,4882.876601,217.86700000029668,1.3554198195132685,0.5519088804721832,0.4385473392903804,0.5522658228874207,0.4408586323261261,True,5,Dashboard|5,2371.0,4883.010134,Left|7,Dashboard|5 -> Left|7,0.1340440000003582,Dashboard,Left
2371,Left,4883.010134,15523,4882.876601,217.86700000029668,1.3554198195132685,0.0096353273838758,0.729850172996521,0.0096353273838758,0.729850172996521,True,7,Left|7,2372.0,4883.177688,Mid|5,Left|7 -> Mid|5,0.16755399999965448,Left,Mid
2378,Mid,4884.317056,15562,4884.300805,217.86700000029668,1.4905422905585215,0.283310204744339,0.2634976804256439,0.283310204744339,0.2634976804256439,True,1,Mid|1,2378.0,4884.317056,Dashboard|5,Mid|1 -> Dashboard|5,0.0,Mid,Dashboard
2378,Dashboard,4884.317056,15562,4884.300805,217.86700000029668,1.4905422905585215,0.510702405657087,0.3785545953682491,0.5088291764259338,0.3766248226165771,True,5,Dashboard|5,2379.0,4884.585142,Mid|5,Dashboard|5 -> Mid|5,0.26808600000003935,Dashboard,Mid
2385,Mid,4885.925575,15610,4885.9146345,217.86700000029668,0.9695923479178424,0.5260038120406014,0.4511099031993321,0.5333163142204285,0.4496870338916778,True,5,Mid|5,2385.0,4886.026108,Right|4,Mid|5 -> Right|4,0.10053299999981391,Mid,Right
2385,Right,4886.026108,15613,4885.9146345,217.86700000029668,0.9695923479178424,0.0436038225889205,0.6207233667373657,0.0436038225889205,0.6207233667373657,True,4,Right|4,2386.0,4886.12664,Mid|5,Right|4 -> Mid|5,0.10053200000038487,Right,Mid
2389,Mid,4886.796857,15636,4886.80224,149.279000000206,0.8081314423410682,0.5485635499159495,0.46733712653319043,0.5477821826934814,0.4684582054615021,True,5,Mid|5,2390.0,4887.064944,Dashboard|8,Mid|5 -> Dashboard|8,0.2680869999994684,Mid,Dashboard
2390,Dashboard,4887.064944,15644,4887.073726,88.76099999997678,0.4414009363054646,0.3851992189884185,0.8810748159885406,0.3843565881252289,0.8798372149467468,True,8,Dashboard|8,2390.0,4887.098454,Left|2,Dashboard|8 -> Left|2,0.033510000000205764,Dashboard,Left
2390,Left,4887.098454,15645,4887.073726,88.76099999997678,0.4414009363054646,0.5112605690956116,0.1987568289041519,0.5112605690956116,0.1987568289041519,True,2,Left|2,2391.0,4887.198987,Dashboard|5,Left|2 -> Dashboard|5,0.10053299999981391,Left,Dashboard
2391,Dashboard,4887.198987,15648,4887.1935935,145.2449999997043,0.5514808302069806,0.5238718748092651,0.38450382947921746,0.5235454440116882,0.3852502405643463,True,5,Dashboard|5,2392.0,4887.366541,Mid|5,Dashboard|5 -> Mid|5,0.16755400000056397,Dashboard,Mid
2405,Mid,4890.214961,15738,4890.2033845,153.31400000013673,1.0521851464607468,0.3142789304256439,0.2842068374156952,0.3142789304256439,0.2842068374156952,True,1,Mid|1,2405.0,4890.214961,Dashboard|5,Mid|1 -> Dashboard|5,0.0,Mid,Dashboard
2405,Dashboard,4890.214961,15738,4890.2033845,153.31400000013673,1.0521851464607468,0.5491766452789306,0.5875002384185791,0.5486360192298889,0.5897284150123596,True,5,Dashboard|5,2405.0,4890.248472,Left|4,Dashboard|5 -> Left|4,0.0335110000005443,Dashboard,Left
2405,Left,4890.248472,15739,4890.2033845,153.31400000013673,1.0521851464607468,0.054552037268877,0.5509471297264099,0.054552037268877,0.5509471297264099,True,4,Left|4,2406.0,4890.349005,Dashboard|5,Left|4 -> Dashboard|5,0.10053299999981391,Left,Dashboard
2406,Dashboard,4890.349005,15742,4890.360733,121.03700000079698,1.427165293069911,0.527929174900055,0.4005174577236176,0.5265202522277832,0.4031331539154053,True,5,Dashboard|5,2407.0,4890.516559,Mid|5,Dashboard|5 -> Mid|5,0.16755399999965448,Dashboard,Mid
2415,Mid,4892.158589,15796,4892.1682215,217.86700000029668,0.1554314881915884,0.5961187854409218,0.4482041001319885,0.6044626832008362,0.4434884786605835,True,5,Mid|5,2415.0,4892.326143,Right|1,Mid|5 -> Right|1,0.16755400000056397,Mid,Right
2415,Right,4892.326143,15801,4892.1682215,217.86700000029668,0.1554314881915884,0.3244118690490722,0.2651077806949615,0.3244118690490722,0.2651077806949615,True,1,Right|1,2416.0,4892.393165,Mid|5,Right|1 -> Mid|5,0.0670220000001791,Right,Mid
2427,Mid,4894.839455,15876,4894.843143,217.8669999993872,0.7567283188298712,0.562930092215538,0.4280480034649372,0.5648897290229797,0.4263504445552826,True,5,Mid|5,2427.0,4894.906477,Right|8,Mid|5 -> Right|8,0.0670220000001791,Mid,Right
2427,Right,4894.906477,15878,4894.843143,217.8669999993872,0.7567283188298712,0.4197732806205749,0.7551296949386597,0.4197732806205749,0.7551296949386597,True,8,Right|8,2428.0,4895.074031,Mid|5,Right|8 -> Mid|5,0.16755399999965448,Right,Mid
2452,Mid,4900.167677,16035,4900.093164,112.96849999962431,0.9651773500658284,0.09290800988674161,0.01565129403024905,0.0959063246846199,0.0100797284394502,True,1,Mid|1,2453.0,4900.234698,Dashboard|8,Mid|1 -> Dashboard|8,0.06702099999984057,Mid,Dashboard
2455,Dashboard,4900.569807,16047,4900.5531055,217.86700000029668,1.384521479352398,0.9703260234424046,0.6185994914599827,0.965379238128662,0.6012594699859619,True,6,Dashboard|6,2455.0,4900.603318,Left|4,Dashboard|6 -> Left|4,0.0335110000005443,Dashboard,Left
2455,Left,4900.603318,16048,4900.5531055,217.86700000029668,1.384521479352398,0.1074473559856414,0.4520041942596435,0.1074473559856414,0.4520041942596435,True,4,Left|4,2455.0,4900.70385,Mid|4,Left|4 -> Mid|4,0.10053199999947537,Left,Mid
2469,Mid,4903.55227,16136,4903.5427265,108.9334999996936,0.5423073253302413,0.6854651868343353,0.4006144106388092,0.6806496381759644,0.4216328561306,True,6,Mid|6,2468.0,4903.55227,Right|4,Mid|6 -> Right|4,0.0,Mid,Right
2469,Right,4903.55227,16136,4903.5427265,108.9334999996936,0.5423073253302413,0.1773669421672821,0.5993126630783081,0.1773669421672821,0.5993126630783081,True,4,Right|4,2470.0,4903.686314,Mid|5,Right|4 -> Mid|5,0.13404399999944872,Right,Mid
