surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|2,7,1097.401499998341,156.77164285690586
Dashboard,Dashboard|3,2,415.5609999988883,207.78049999944415
Dashboard,Dashboard|5,165,28192.3050000114,170.86245454552363
Dashboard,Dashboard|6,11,2089.8879999986093,189.98981818169176
Dashboard,Dashboard|8,11,1186.1604999994597,107.83277272722361
Left,Left|2,8,1374.048000001494,171.75600000018676
Left,Left|3,8,1601.7194999967614,200.21493749959518
Left,Left|4,23,3933.6965000011332,171.03028260874493
Left,Left|5,12,2239.1794999984995,186.59829166654163
Left,Left|7,5,976.364500001182,195.2729000002364
Left,Left|9,1,129.10399999964284,129.10399999964284
Mid,Mid|1,13,2239.1875000002983,172.24519230771526
Mid,Mid|2,23,3982.1134999974674,173.13536956510728
Mid,Mid|3,6,919.8784999998679,153.3130833333113
Mid,Mid|4,4,742.3600000010993,185.5900000002748
Mid,Mid|5,3299,689040.4274999755,208.8634214913536
Mid,Mid|6,78,14783.695499992973,189.5345576922176
Mid,Mid|7,4,497.24549999973533,124.31137499993383
Mid,Mid|8,16,3017.849000001661,188.6155625001038
Mid,Mid|9,2,209.7955000008369,104.89775000041845
Right,Right|1,38,7831.0799999972005,206.0810526315053
Right,Right|2,23,4821.29950000126,209.6217173913591
Right,Right|3,5,1089.3334999982471,217.86669999964943
Right,Right|4,68,13342.887499998142,196.21893382350208
Right,Right|5,3,504.31900000148744,168.10633333382916
Right,Right|7,62,12869.137499999852,207.56673387096535
Right,Right|8,43,8830.975999999282,205.37153488370424
