fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
4,Mid,2446.121599,54,2446.112801,80.695999999989,1.3798039030942002,0.5421348015467325,0.3307240506013234,0.5358894467353821,0.3327282667160034,True,2,Mid|2,5.0,2446.289155,Dashboard|6,Mid|2 -> Dashboard|6,0.1675559999998768,Mid,Dashboard
5,Dashboard,2446.289155,59,2446.298401,100.86899999987509,1.4723946287754357,0.8991293609142303,0.6407669633626938,0.8873384594917297,0.6779760718345642,True,6,Dashboard|6,5.0,2446.356177,Left|2,Dashboard|6 -> Left|2,0.0670220000001791,Dashboard,Left
5,Left,2446.356177,61,2446.298401,100.86899999987509,1.4723946287754357,0.4292385876178741,0.1658942103385925,0.4292385876178741,0.1658942103385925,True,2,Left|2,6.0,2446.389689,Dashboard|6,Left|2 -> Dashboard|6,0.03351199999997334,Left,Dashboard
7,Dashboard,2446.523734,66,2446.5364525,84.73050000020521,1.4569666305272748,0.7691441625356674,0.552487924695015,0.7930768132209778,0.5207535028457642,True,6,Dashboard|6,6.0,2446.523734,Left|4,Dashboard|6 -> Left|4,0.0,Dashboard,Left
7,Left,2446.523734,66,2446.5364525,84.73050000020521,1.4569666305272748,0.0749312043190002,0.38636314868927,0.0749312043190002,0.38636314868927,True,4,Left|4,8.0,2446.624267,Dashboard|6,Left|4 -> Dashboard|6,0.10053300000026866,Left,Dashboard
8,Dashboard,2446.624267,69,2446.6252175,112.97350000040753,1.351321949011996,0.7520344406366348,0.6293560862541199,0.7787827849388123,0.6203417181968689,True,6,Dashboard|6,9.0,2447.395026,Left|6,Dashboard|6 -> Left|6,0.7707589999999982,Dashboard,Left
15,Left,2448.668454,130,2448.5578735,129.11299999996118,0.6494802078478108,0.8965432047843933,0.2372322231531143,0.8965432047843933,0.2372322231531143,True,3,Left|3,18.0,2449.539746,Mid|2,Left|3 -> Mid|2,0.8712919999998121,Left,Mid
19,Mid,2449.606769,158,2449.6190185,177.52999999993335,1.09586457207417,0.47963681391307283,0.1675895367349897,0.4869066178798675,0.227909654378891,True,2,Mid|2,19.0,2449.740814,Left|2,Mid|2 -> Left|2,0.13404499999978725,Mid,Left
19,Left,2449.740814,162,2449.6190185,177.52999999993335,1.09586457207417,0.4223019778728485,0.0063283420167863,0.4223019778728485,0.0063283420167863,True,2,Left|2,20.0,2449.807837,Mid|2,Left|2 -> Mid|2,0.0670230000000629,Left,Mid
29,Mid,2451.818512,224,2451.826039,121.04299999964496,1.474410795699155,0.47673306862513226,0.24832352995872495,0.4803294837474823,0.2593215107917785,True,2,Mid|2,30.0,2452.019579,Dashboard|8,Mid|2 -> Dashboard|8,0.20106699999996636,Mid,Dashboard
30,Dashboard,2452.019579,230,2451.951117,84.73000000003594,1.2713105141170324,0.520336925983429,0.9143255352973938,0.520336925983429,0.9143255352973938,True,8,Dashboard|8,31.0,2452.153624,Mid|2,Dashboard|8 -> Mid|2,0.134045000000242,Dashboard,Mid
58,Mid,2457.682981,399,2457.672424,217.87799999992785,0.9866697817129736,0.5419364316122872,0.32697293162345886,0.5441882014274597,0.3339124023914337,True,2,Mid|2,58.0,2457.783515,Left|9,Mid|2 -> Left|9,0.10053400000015245,Mid,Left
58,Left,2457.783515,402,2457.672424,217.87799999992785,0.9866697817129736,0.7236692309379578,0.6717662811279297,0.7236692309379578,0.6717662811279297,True,9,Left|9,59.0,2457.884049,Mid|2,Left|9 -> Mid|2,0.1005339999996977,Left,Mid
74,Mid,2461.168151,503,2461.154433,92.79950000018287,1.047942156888028,0.3524331400791804,0.48554494976997375,0.0729394108057022,0.6958757638931274,True,5,Mid|5,75.0,2461.302196,Dashboard|5,Mid|5 -> Dashboard|5,0.134045000000242,Mid,Dashboard
77,Dashboard,2461.536775,514,2461.54984,125.0779999995757,1.164781853334844,0.3232468485832214,0.41316149234771726,0.3316807448863983,0.4285428524017334,True,4,Dashboard|4,78.0,2461.871888,Mid|5,Dashboard|4 -> Mid|5,0.33511300000009214,Dashboard,Mid
84,Mid,2463.212338,564,2463.208132,217.87750000021333,0.9512622554599776,0.5049862904208047,0.31655933601515635,0.5092178583145142,0.3153281211853027,True,2,Mid|2,84.0,2463.27936,Left|3,Mid|2 -> Left|3,0.0670220000001791,Mid,Left
84,Left,2463.27936,566,2463.208132,217.87750000021333,0.9512622554599776,0.795493483543396,0.1427151560783386,0.795493483543396,0.1427151560783386,True,3,Left|3,85.0,2463.413405,Mid|5,Left|3 -> Mid|5,0.13404499999978725,Left,Mid
88,Mid,2464.08363,590,2464.0957815,217.87799999992785,0.2349213037661298,0.5349857211112976,0.35009536147117615,0.5104565620422363,0.3110682964324951,True,5,Mid|5,87.0,2464.08363,Right|1,Mid|5 -> Right|1,0.0,Mid,Right
88,Right,2464.08363,590,2464.0957815,217.87799999992785,0.2349213037661298,0.0569426603615284,0.0802959203720092,0.0569426603615284,0.0802959203720092,True,1,Right|1,89.0,2464.318209,Mid|5,Right|1 -> Mid|5,0.2345789999999397,Right,Mid
104,Mid,2467.635823,696,2467.646381,217.87799999992785,0.9398658513442012,0.513276107609272,0.3457011468708515,0.5118544101715088,0.3328877389431,True,5,Mid|5,104.0,2467.769868,Left|2,Mid|5 -> Left|2,0.13404499999978725,Mid,Left
104,Left,2467.769868,700,2467.646381,217.87799999992785,0.9398658513442012,0.5478810667991638,0.127088189125061,0.5478810667991638,0.127088189125061,True,2,Left|2,105.0,2467.870402,Mid|5,Left|2 -> Mid|5,0.10053400000015245,Left,Mid
108,Mid,2468.540627,723,2468.5340315000003,133.14699999955337,0.624536171824544,0.5172677993774414,0.3333927512168884,0.5160456299781799,0.3382731974124908,True,5,Mid|5,109.0,2468.708183,Dashboard|5,Mid|5 -> Dashboard|5,0.16755600000033155,Mid,Dashboard
110,Dashboard,2468.87574,733,2468.872952,121.04350000026898,0.6520970040743365,0.3233566105365753,0.35392492413520815,0.3231007158756256,0.3610538840293884,True,4,Dashboard|4,111.0,2469.043296,Mid|2,Dashboard|4 -> Mid|2,0.1675559999998768,Dashboard,Mid
119,Mid,2470.819392,791,2470.813678,217.8770000000441,1.2733912005233188,0.5127709763390678,0.2754053345748356,0.5130088329315186,0.2705268561840057,True,2,Mid|2,119.0,2470.886415,Left|2,Mid|2 -> Left|2,0.0670230000000629,Mid,Left
119,Left,2470.886415,793,2470.813678,217.8770000000441,1.2733912005233188,0.6398351788520813,0.0800570994615554,0.6398351788520813,0.0800570994615554,True,2,Left|2,120.0,2471.02046,Mid|2,Left|2 -> Mid|2,0.134045000000242,Left,Mid
126,Mid,2472.327399,836,2472.314613,217.87749999975856,1.2452011051713645,0.5232985786029271,0.30830571906907217,0.520931601524353,0.3047646880149841,True,2,Mid|2,126.0,2472.427933,Left|9,Mid|2 -> Left|9,0.10053400000015245,Mid,Left
126,Left,2472.427933,839,2472.314613,217.87749999975856,1.2452011051713645,0.6804084777832031,0.6679185032844543,0.6804084777832031,0.6679185032844543,True,9,Left|9,127.0,2472.528466,Mid|2,Left|9 -> Mid|2,0.10053300000026866,Left,Mid
129,Mid,2472.964113,855,2472.9803505,217.87750000021333,0.3467886442068384,0.4750654771924019,0.28365908935666084,0.4721320271492004,0.2826230227947235,True,2,Mid|2,129.0,2473.031135,Left|8,Mid|2 -> Left|8,0.0670220000001791,Mid,Left
129,Left,2473.031135,857,2472.9803505,217.87750000021333,0.3467886442068384,0.6076374650001526,0.7090542316436768,0.6076374650001526,0.7090542316436768,True,8,Left|8,130.0,2473.198691,Mid|2,Left|8 -> Mid|2,0.1675559999998768,Left,Mid
133,Mid,2473.734871,878,2473.7348525,108.93900000064605,0.7896543561236562,0.4540366157889366,0.300449252128601,0.455572247505188,0.3006919622421264,True,2,Mid|2,134.0,2473.868916,Dashboard|4,Mid|2 -> Dashboard|4,0.13404499999978725,Mid,Dashboard
135,Dashboard,2474.069984,888,2474.069739,189.63450000001103,1.1864537219840576,0.3386942914554051,0.33062059964452467,0.3353069424629211,0.3223956823348999,True,2,Dashboard|2,136.0,2474.304563,Mid|2,Dashboard|2 -> Mid|2,0.2345789999999397,Dashboard,Mid
147,Mid,2476.717373,967,2476.70848,217.87799999992785,1.371969391198546,0.4270032899720328,0.3212494296686989,0.4238123595714569,0.3190391063690185,True,2,Mid|2,147.0,2476.750884,Right|4,Mid|2 -> Right|4,0.03351100000008955,Mid,Right
147,Right,2476.750884,968,2476.70848,217.87799999992785,1.371969391198546,0.0256249736994504,0.5449087023735046,0.0256249736994504,0.5449087023735046,True,4,Right|4,148.0,2476.943675,Mid|2,Right|4 -> Mid|2,0.19279099999994287,Right,Mid
149,Mid,2477.144742,980,2477.152305,217.87799999992785,0.4274882037442893,0.4708200506865978,0.3222101107239723,0.4645184278488159,0.3229773342609405,True,2,Mid|2,149.0,2477.312297,Left|6,Mid|2 -> Left|6,0.16755499999999302,Mid,Left
149,Left,2477.312297,985,2477.152305,217.87799999992785,0.4274882037442893,0.8249186873435974,0.629136323928833,0.8936048746109009,0.5725580453872681,True,6,Left|6,150.0,2477.37932,Mid|2,Left|6 -> Mid|2,0.0670230000000629,Left,Mid
160,Mid,2479.624566,1054,2479.6296555,217.8770000000441,1.4747896550123436,0.7498475834727287,0.2291432004421949,0.7520668506622314,0.2232775390148162,True,3,Mid|3,160.0,2479.792122,Left|6,Mid|3 -> Left|6,0.1675559999998768,Mid,Left
160,Left,2479.792122,1059,2479.6296555,217.8770000000441,1.4747896550123436,0.7756518125534058,0.6504319906234741,0.7756518125534058,0.6504319906234741,True,6,Left|6,161.0,2479.959677,Mid|5,Left|6 -> Mid|5,0.16755499999999302,Left,Mid
