surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|2,2,322.78150000001915,161.39075000000958
Dashboard,Dashboard|4,9,1404.1004999990037,156.01116666655597
Dashboard,Dashboard|5,11,1738.9869999997245,158.08972727270222
Dashboard,Dashboard|6,4,415.5810000006568,103.8952500001642
Dashboard,Dashboard|8,4,363.1305000003522,90.78262500008805
Dashboard,Dashboard|9,1,108.93899999973657,108.93899999973657
Left,Left|1,1,108.93850000002205,108.93850000002205
Left,Left|2,15,2872.757999999976,191.5171999999984
Left,Left|3,28,5438.874499999201,194.24551785711432
Left,Left|4,2,201.7385000003742,100.8692500001871
Left,Left|5,2,262.2599999999693,131.12999999998465
Left,Left|6,24,4551.223500000106,189.6343125000044
Left,Left|7,2,334.8859999996421,167.44299999982104
Left,Left|8,51,10006.237500005682,196.20073529422905
Left,Left|9,20,4216.3375000004635,210.81687500002317
Mid,Mid|1,2,367.1644999999444,183.5822499999722
Mid,Mid|2,416,80542.1270000038,193.61088221154762
Mid,Mid|3,14,2001.2470000006033,142.94621428575738
Mid,Mid|4,4,621.3549999997667,155.33874999994168
Mid,Mid|5,568,112838.57399999669,198.6594612675998
Mid,Mid|6,2,189.6340000002965,94.81700000014825
Mid,Mid|9,3,363.12900000029913,121.04300000009971
Right,Right|1,8,1343.577500000265,167.94718750003312
Right,Right|4,1,217.87799999992785,217.87799999992785
