aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,0,0,0,0,5,0,0,0,0
2,0,10,1,0,18,0,0,0,0
3,0,0,1,0,2,0,0,0,0
4,1,0,0,5,7,0,0,0,0
5,3,19,1,7,2725,147,0,1,0
6,1,0,0,1,144,367,0,0,1
7,0,0,0,0,0,0,0,0,0
8,0,0,0,0,1,0,0,0,0
9,0,0,0,0,1,0,0,0,1
