from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,3376.598284,3376.799349,0.20106499999974403
Mid,Mid,3376.799349,3377.033926,0.23457700000017212
Mid,Mid,3377.033926,3377.268503,0.23457699999971737
Mid,Left,3377.268503,3378.273832,1.0053290000000743
Left,Right,3378.273832,3378.608942,0.33510999999998603
Right,Right,3378.608942,3378.608942,0.0
Right,Mid,3378.608942,3378.675963,0.06702100000029532
Mid,Mid,3378.675963,3379.24565,0.5696869999997034
Mid,Mid,3379.24565,3379.58076,0.33510999999998603
Mid,Left,3379.58076,3379.748314,0.16755400000010923
Left,Mid,3379.748314,3379.781825,0.03351100000008955
Mid,Mid,3379.781825,3380.753643,0.9718179999999847
Mid,Mid,3380.753643,3380.887687,0.13404399999990346
Mid,Mid,3380.887687,3380.98822,0.10053300000026866
Mid,Mid,3380.98822,3381.222797,0.23457699999971737
Mid,Mid,3381.222797,3381.490885,0.2680880000002617
Mid,Mid,3381.490885,3381.624928,0.13404300000001967
Mid,Mid,3381.624928,3381.69195,0.06702199999972436
Mid,Left,3381.69195,3381.792483,0.10053300000026866
Left,Mid,3381.792483,3381.926527,0.13404399999990346
Mid,Mid,3381.926527,3382.02706,0.10053299999981391
Mid,Left,3382.02706,3382.161104,0.13404399999990346
Left,Mid,3382.161104,3382.194615,0.03351100000008955
Mid,Mid,3382.194615,3382.395681,0.20106600000008257
Mid,Mid,3382.395681,3382.462703,0.0670220000001791
Mid,Left,3382.462703,3382.496214,0.033510999999634805
Left,Mid,3382.496214,3382.663768,0.16755400000010923
Mid,Mid,3382.663768,3382.864834,0.20106600000008257
Mid,Mid,3382.864834,3382.998878,0.13404399999990346
Mid,Mid,3382.998878,3383.132922,0.13404399999990346
Mid,Mid,3383.132922,3383.199944,0.0670220000001791
Mid,Left,3383.199944,3383.233455,0.03351100000008955
Left,Mid,3383.233455,3383.300477,0.06702199999972436
Mid,Mid,3383.300477,3383.501542,0.20106500000019878
Mid,Mid,3383.501542,3383.635586,0.13404399999990346
Mid,Mid,3383.635586,3383.903674,0.2680880000002617
Mid,Mid,3383.903674,3384.171762,0.2680879999998069
Mid,Mid,3384.171762,3384.272295,0.10053300000026866
Mid,Mid,3384.272295,3384.406339,0.13404399999990346
Mid,Mid,3384.406339,3384.573893,0.16755400000010923
Mid,Mid,3384.573893,3384.707937,0.13404399999990346
Mid,Mid,3384.707937,3384.841981,0.13404399999990346
Mid,Mid,3384.841981,3385.043047,0.20106600000008257
Mid,Mid,3385.043047,3385.277624,0.23457699999971737
Mid,Mid,3385.277624,3385.411667,0.13404300000001967
Mid,Mid,3385.411667,3385.646244,0.23457700000017212
Mid,Mid,3385.646244,3385.84731,0.20106600000008257
Mid,Mid,3385.84731,3385.947843,0.10053299999981391
Mid,Mid,3385.947843,3386.18242,0.23457700000017212
Mid,Mid,3386.18242,3386.349975,0.16755499999999302
Mid,Mid,3386.349975,3386.450507,0.10053199999993012
Mid,Mid,3386.450507,3386.651573,0.20106600000008257
Mid,Dashboard,3386.651573,3386.852639,0.20106600000008257
Dashboard,Dashboard,3386.852639,3387.053705,0.20106599999962782
Dashboard,Dashboard,3387.053705,3387.254771,0.20106600000008257
Dashboard,Left,3387.254771,3387.321793,0.0670220000001791
Left,Dashboard,3387.321793,3387.489347,0.16755400000010923
Dashboard,Mid,3387.489347,3387.723924,0.23457699999971737
Mid,Mid,3387.723924,3387.92499,0.20106600000008257
Mid,Left,3387.92499,3387.992012,0.0670220000001791
Left,Mid,3387.992012,3388.126056,0.13404399999990346
Mid,Left,3388.126056,3388.360632,0.23457599999983358
Left,Left,3388.360632,3388.360632,0.0
Left,Mid,3388.360632,3388.360632,0.0
Mid,Mid,3388.360632,3388.595209,0.23457700000017212
Mid,Left,3388.595209,3388.62872,0.03351100000008955
Left,Mid,3388.62872,3388.796275,0.16755499999999302
Mid,Left,3388.796275,3388.930319,0.13404399999990346
Left,Mid,3388.930319,3388.96383,0.03351100000008955
Mid,Left,3388.96383,3388.997341,0.033510999999634805
Left,Mid,3388.997341,3389.198407,0.20106600000008257
Mid,Left,3389.198407,3389.432983,0.23457600000028833
Left,Mid,3389.432983,3389.432983,0.0
Mid,Mid,3389.432983,3389.600538,0.16755499999999302
Mid,Mid,3389.600538,3389.835115,0.23457699999971737
Mid,Mid,3389.835115,3389.935648,0.10053300000026866
Mid,Mid,3389.935648,3390.136714,0.20106600000008257
Mid,Mid,3390.136714,3390.37129,0.23457599999983358
Mid,Mid,3390.37129,3390.605867,0.23457700000017212
Mid,Mid,3390.605867,3390.806933,0.20106599999962782
Mid,Mid,3390.806933,3390.940977,0.1340440000003582
Mid,Mid,3390.940977,3391.175554,0.23457699999971737
Mid,Mid,3391.175554,3391.41013,0.23457600000028833
Mid,Mid,3391.41013,3391.644707,0.23457699999971737
Mid,Mid,3391.644707,3391.879284,0.23457700000017212
Mid,Mid,3391.879284,3392.046839,0.16755499999999302
Mid,Mid,3392.046839,3392.515992,0.4691530000000057
Mid,Mid,3392.515992,3392.750569,0.23457699999971737
Mid,Mid,3392.750569,3392.985146,0.23457700000017212
Mid,Mid,3392.985146,3393.186211,0.20106500000019878
Mid,Left,3393.186211,3393.286744,0.10053299999981391
Left,Mid,3393.286744,3393.420788,0.13404399999990346
Mid,Mid,3393.420788,3393.588343,0.16755499999999302
Mid,Left,3393.588343,3393.82292,0.23457700000017212
Left,Mid,3393.82292,3393.82292,0.0
Mid,Mid,3393.82292,3394.023986,0.20106600000008257
Mid,Mid,3394.023986,3394.292073,0.26808699999992314
Mid,Mid,3394.292073,3394.493139,0.20106600000008257
Mid,Mid,3394.493139,3394.995804,0.502664999999979
Mid,Mid,3394.995804,3395.196869,0.20106499999974403
Mid,Mid,3395.196869,3395.397935,0.20106600000008257
Mid,Mid,3395.397935,3395.498468,0.10053299999981391
Mid,Mid,3395.498468,3395.733045,0.23457700000017212
Mid,Mid,3395.733045,3396.001133,0.2680880000002617
Mid,Left,3396.001133,3396.034643,0.03350999999975102
Left,Mid,3396.034643,3396.235709,0.20106600000008257
Mid,Mid,3396.235709,3396.470286,0.23457700000017212
Mid,Left,3396.470286,3396.60433,0.13404399999990346
Left,Left,3396.60433,3396.60433,0.0
Left,Mid,3396.60433,3396.60433,0.0
Mid,Left,3396.60433,3396.872418,0.2680879999998069
Left,Mid,3396.872418,3396.872418,0.0
Mid,Mid,3396.872418,3397.006461,0.13404300000001967
Mid,Mid,3397.006461,3397.140505,0.13404399999990346
Mid,Mid,3397.140505,3397.375082,0.23457700000017212
Mid,Mid,3397.375082,3397.576148,0.20106600000008257
Mid,Mid,3397.576148,3397.810725,0.23457699999971737
Mid,Dashboard,3397.810725,3398.112323,0.3015980000000127
Dashboard,Left,3398.112323,3398.212856,0.10053300000026866
Left,Dashboard,3398.212856,3398.246367,0.03351100000008955
Dashboard,Left,3398.246367,3398.313389,0.06702199999972436
Left,Mid,3398.313389,3398.581477,0.2680880000002617
Mid,Mid,3398.581477,3398.68201,0.10053299999981391
Mid,Mid,3398.68201,3398.816054,0.13404399999990346
Mid,Mid,3398.816054,3399.05063,0.23457600000028833
Mid,Mid,3399.05063,3399.251696,0.20106599999962782
Mid,Mid,3399.251696,3399.486273,0.23457700000017212
Mid,Mid,3399.486273,3399.72085,0.23457700000017212
Mid,Dashboard,3399.72085,3399.921915,0.20106499999974403
Dashboard,Dashboard,3399.921915,3400.022448,0.10053300000026866
Dashboard,Dashboard,3400.022448,3400.257025,0.23457699999971737
Dashboard,Left,3400.257025,3400.42458,0.16755499999999302
Left,Mid,3400.42458,3400.491602,0.0670220000001791
Mid,Mid,3400.491602,3400.592135,0.10053299999981391
Mid,Mid,3400.592135,3400.826712,0.23457700000017212
Mid,Mid,3400.826712,3401.027777,0.20106499999974403
Mid,Mid,3401.027777,3401.46342,0.4356430000002547
Mid,Mid,3401.46342,3401.630975,0.16755499999999302
Mid,Mid,3401.630975,3401.83204,0.20106499999974403
Mid,Mid,3401.83204,3402.133639,0.3015990000003512
Mid,Mid,3402.133639,3402.368216,0.23457699999971737
Mid,Mid,3402.368216,3402.569282,0.20106600000008257
Mid,Mid,3402.569282,3402.803858,0.23457600000028833
Mid,Dashboard,3402.803858,3403.071946,0.2680879999998069
Dashboard,Dashboard,3403.071946,3403.172479,0.10053299999981391
Dashboard,Dashboard,3403.172479,3403.306523,0.1340440000003582
Dashboard,Left,3403.306523,3403.373545,0.06702199999972436
Left,Mid,3403.373545,3403.643796,0.27025099999991653
Mid,Mid,3403.643796,3403.811351,0.16755499999999302
Mid,Mid,3403.811351,3403.878373,0.0670220000001791
Mid,Mid,3403.878373,3404.11295,0.23457700000017212
Mid,Mid,3404.11295,3404.347527,0.23457699999971737
Mid,Mid,3404.347527,3404.44806,0.10053300000026866
Mid,Mid,3404.44806,3404.548593,0.10053299999981391
Mid,Mid,3404.548593,3404.78317,0.23457700000017212
Mid,Mid,3404.78317,3404.950725,0.16755499999999302
Mid,Mid,3404.950725,3405.185302,0.23457699999971737
Mid,Mid,3405.185302,3405.386368,0.20106600000008257
Mid,Mid,3405.386368,3405.486901,0.10053300000026866
Mid,Mid,3405.486901,3405.721478,0.23457699999971737
Mid,Mid,3405.721478,3405.889034,0.1675559999998768
Mid,Mid,3405.889034,3406.056589,0.16755499999999302
Mid,Mid,3406.056589,3406.291166,0.23457700000017212
Mid,Mid,3406.291166,3406.458721,0.16755499999999302
Mid,Mid,3406.458721,3406.559254,0.10053299999981391
Mid,Dashboard,3406.559254,3406.76032,0.20106600000008257
Dashboard,Dashboard,3406.76032,3406.860853,0.10053300000026866
Dashboard,Left,3406.860853,3406.894364,0.03351100000008955
Left,Mid,3406.894364,3407.162452,0.2680879999998069
Mid,Mid,3407.162452,3407.262985,0.10053299999981391
Mid,Mid,3407.262985,3407.464051,0.20106600000008257
Mid,Mid,3407.464051,3407.698628,0.23457700000017212
Mid,Mid,3407.698628,3407.933205,0.23457699999971737
Mid,Mid,3407.933205,3408.000227,0.0670220000001791
Mid,Mid,3408.000227,3408.234804,0.23457700000017212
Mid,Mid,3408.234804,3408.469381,0.23457699999971737
Mid,Mid,3408.469381,3408.670448,0.20106699999996636
Mid,Mid,3408.670448,3408.905025,0.23457700000017212
Mid,Mid,3408.905025,3409.005558,0.10053299999981391
Mid,Mid,3409.005558,3409.173113,0.16755499999999302
Mid,Mid,3409.173113,3409.340668,0.16755499999999302
Mid,Mid,3409.340668,3409.541734,0.20106600000008257
Mid,Mid,3409.541734,3409.776311,0.23457700000017212
Mid,Mid,3409.776311,3410.010888,0.23457699999971737
Mid,Dashboard,3410.010888,3410.178443,0.16755499999999302
Dashboard,Dashboard,3410.178443,3410.312487,0.1340440000003582
Dashboard,Left,3410.312487,3410.345998,0.033510999999634805
Left,Mid,3410.345998,3410.580575,0.23457700000017212
Mid,Mid,3410.580575,3410.815152,0.23457700000017212
