fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi
1,79579.118969,71,79579.07271000001,141.21099999465514,1.4708729858543106,0.9058120846748352,0.0576924420893192,0.9058120846748352,0.0576924420893192,True,3,3.0,79580.191322,2.0
3,79580.191322,103,79580.1418795,125.072499999078,1.0692889374008487,0.4468553960323334,0.3242274224758148,0.4468553960323334,0.3242274224758148,True,2,4.0,79580.325367,5.0
4,79580.325367,107,79580.27098649999,185.59199999435805,1.3400923336727035,0.4479953149954478,0.4819915493329366,0.6957350969314575,0.8617568612098694,True,5,5.0,79580.828032,3.0
5,79580.828032,122,79580.81162349999,193.5595000104513,1.221929656695825,0.7253036797046661,0.2806236843268076,0.7933194041252136,0.2895273268222809,True,3,8.0,79584.145626,2.0
8,79584.145626,221,79584.1159615,217.8684999817051,1.41974082254011,0.4516932964324951,0.2063464671373367,0.4516932964324951,0.2063464671373367,True,2,9.0,79584.447226,8.0
9,79584.447226,230,79584.3378645,133.14200000604615,1.4310659324624515,0.4106136858463287,0.7535011172294617,0.4106136858463287,0.7535011172294617,True,8,10.0,79585.55309,5.0
10,79585.55309,263,79585.5401755,141.21099999465514,1.438240322925262,0.6116447746753693,0.5021614044904709,0.3207861483097076,0.232081338763237,True,5,11.0,79585.687135,6.0
11,79585.687135,267,79585.685421,96.83100000256673,1.4149509793751511,0.7591711133718491,0.45392125844955444,0.7516753673553467,0.4580538868904114,True,6,12.0,79585.787668,6.0
12,79585.787668,270,79585.7943555,84.72650000476278,1.4673256773217744,0.7131243050098419,0.4117727130651474,0.7193053364753723,0.3978561758995056,True,6,13.0,79585.888201,6.0
13,79585.888201,273,79585.8831165,100.86550000414718,1.3898486361270252,0.6852422803640366,0.3917553648352623,0.69366854429245,0.3656677603721618,True,6,14.0,79585.988734,5.0
14,79585.988734,276,79585.98801649999,217.86800000700168,1.3513176145847494,0.665476530790329,0.38270044326782227,0.6694191694259644,0.3428148329257965,True,5,15.0,79586.424378,7.0
15,79586.424378,289,79586.322888,161.3845000101719,1.469243489761083,0.2764716744422912,0.7047523856163025,0.2764716744422912,0.7047523856163025,True,7,16.0,79586.725977,5.0
16,79586.725977,298,79586.718279,96.83049999875948,1.2653800594716624,0.3463803182045618,0.6357474128405253,0.2376927584409713,0.7537969350814819,True,5,17.0,79586.927044,6.0
17,79586.927044,304,79586.9280785,112.96899999433664,1.3935333312180471,0.7886628210544586,0.6284205913543701,0.848914384841919,0.5697003602981567,True,6,18.0,79587.061088,6.0
