AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
2,8,1097.411499998998,3.361344537815126,2.6364241507031454
3,3,492.12000000989065,1.2605042016806722,1.1822703271027255
4,6,835.1630000252044,2.5210084033613445,2.006397694066584
5,208,37558.21899982402,87.39495798319328,90.22995989072851
6,9,1186.1740000167629,3.7815126050420167,2.8496674042355146
7,2,242.07650001335423,0.8403361344537815,0.5815651931417524
8,1,133.14200000604615,0.42016806722689076,0.31986067604465507
9,1,80.69200000318233,0.42016806722689076,0.19385466397711565
