fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
7,Mid,4632.067205,45,4632.0664385,173.48949999995966,1.3595968127288995,0.6712917238473892,0.2303390204906463,0.7713319063186646,0.1636925339698791,True,3,Mid|3,9.0,4632.972007,Dashboard|3,Mid|3 -> Dashboard|3,0.9048020000000179,Mid,Dashboard
9,Dashboard,4632.972007,72,4632.958093,108.93549999946116,1.4405160798190175,0.7207959294319153,0.32788921892642975,0.6964930295944214,0.2599145770072937,True,3,Dashboard|3,9.0,4633.005518,Left|4,Dashboard|3 -> Left|4,0.033510999999634805,Dashboard,Left
21,Left,4636.52419,178,4636.533256,185.5940000004921,0.7443023609701268,0.6369487643241882,0.6081870347261429,0.760701060295105,0.405495673418045,True,5,Left|5,21.0,4636.52419,Right|1,Left|5 -> Right|1,0.0,Left,Right
21,Right,4636.52419,178,4636.533256,185.5940000004921,0.7443023609701268,0.1138509213924408,0.2100288569927215,0.1138509213924408,0.2100288569927215,True,1,Right|1,22.0,4637.09388,Mid|5,Right|1 -> Mid|5,0.5696900000002643,Right,Mid
39,Mid,4640.646063,301,4640.6521425,217.8699999994933,0.205641378415044,0.6213990875652858,0.22348257473536898,0.6671798825263977,0.190948337316513,True,2,Mid|2,39.0,4640.780107,Left|3,Mid|2 -> Left|3,0.13404399999944872,Mid,Left
39,Left,4640.780107,305,4640.6521425,217.8699999994933,0.205641378415044,0.791168749332428,0.0425230152904987,0.791168749332428,0.0425230152904987,True,3,Left|3,40.0,4640.880641,Mid|2,Left|3 -> Mid|2,0.10053400000015245,Left,Mid
41,Mid,4641.081708,314,4641.0959525,217.8700000004028,0.2537559125054474,0.5959162227809429,0.24249632842838761,0.602989137172699,0.2278173863887787,True,2,Mid|2,41.0,4641.14873,Left|3,Mid|2 -> Left|3,0.0670220000001791,Mid,Left
41,Left,4641.14873,316,4641.0959525,217.8700000004028,0.2537559125054474,0.681902289390564,0.0225716009736061,0.681902289390564,0.0225716009736061,True,3,Left|3,42.0,4641.316286,Mid|2,Left|3 -> Mid|2,0.16755600000033155,Left,Mid
42,Mid,4641.316286,321,4641.317857,217.8705000005721,0.1746195602660862,0.5825801193714142,0.24501261115074155,0.5746280550956726,0.2668593227863312,True,2,Mid|2,42.0,4641.483842,Left|3,Mid|2 -> Left|3,0.16755599999942206,Mid,Left
42,Left,4641.483842,326,4641.317857,217.8705000005721,0.1746195602660862,0.7679679989814758,0.01522065885365,0.7679679989814758,0.01522065885365,True,3,Left|3,43.0,4641.550864,Mid|2,Left|3 -> Mid|2,0.0670220000001791,Left,Mid
46,Mid,4642.221087,348,4642.205477,217.8700000004028,0.3345280543323604,0.6273441314697266,0.22089897309030807,0.5813049674034119,0.2544029951095581,True,2,Mid|2,46.0,4642.388643,Left|3,Mid|2 -> Left|3,0.16755600000033155,Mid,Left
46,Left,4642.388643,353,4642.205477,217.8700000004028,0.3345280543323604,0.6891951560974121,0.0060910927131772,0.6891951560974121,0.0060910927131772,True,3,Left|3,47.0,4642.422154,Mid|2,Left|3 -> Mid|2,0.033510999999634805,Left,Mid
55,Mid,4644.131224,405,4644.1380675,96.83099999983824,1.4808406633871625,0.566207617521286,0.2879689931869507,0.5623091459274292,0.2918351888656616,True,2,Mid|2,55.0,4644.164735,Left|3,Mid|2 -> Left|3,0.0335110000005443,Mid,Left
55,Left,4644.164735,406,4644.1380675,96.83099999983824,1.4808406633871625,0.8169344067573547,0.0129990605637431,0.8169344067573547,0.0129990605637431,True,3,Left|3,56.0,4644.399313,Mid|5,Left|3 -> Mid|5,0.23457799999960116,Left,Mid
73,Mid,4648.018518,521,4648.0234205,217.8705000005721,0.3344699824915607,0.4993385672569275,0.347398292273283,0.5009186267852783,0.3251294493675232,True,5,Mid|5,73.0,4648.152563,Left|7,Mid|5 -> Left|7,0.13404499999978725,Mid,Left
73,Left,4648.152563,525,4648.0234205,217.8705000005721,0.3344699824915607,0.2826548218727112,0.8477417230606079,0.2826548218727112,0.8477417230606079,True,7,Left|7,74.0,4648.253096,Mid|2,Left|7 -> Mid|2,0.1005330000007234,Left,Mid
81,Mid,4649.79461,574,4649.798660500001,217.8699999994933,0.6189210237193464,0.5108672082424164,0.3432781286537647,0.5075717568397522,0.3254388868808746,True,5,Mid|5,82.0,4650.029188,Left|7,Mid|5 -> Left|7,0.23457800000051066,Mid,Left
81,Left,4650.029188,581,4649.798660500001,217.8699999994933,0.6189210237193464,0.3196613788604736,0.8393638730049133,0.3196613788604736,0.8393638730049133,True,7,Left|7,82.0,4650.029188,Mid|2,Left|7 -> Mid|2,0.0,Left,Mid
89,Mid,4651.503679,625,4651.497242,217.8699999994933,0.6643804750729627,0.4920434185436794,0.3224716229098184,0.5055198669433594,0.3220801651477813,True,2,Mid|2,89.0,4651.604213,Left|6,Mid|2 -> Left|6,0.10053399999924295,Mid,Left
89,Left,4651.604213,628,4651.497242,217.8699999994933,0.6643804750729627,0.9807667136192322,0.5611215829849243,0.9807667136192322,0.5611215829849243,True,6,Left|6,90.0,4651.704746,Mid|5,Left|6 -> Mid|5,0.1005330000007234,Left,Mid
90,Mid,4651.704746,631,4651.7191465,217.8705000005721,0.5784663486325349,0.485191211104393,0.3356200307607651,0.4908270239830017,0.3374139666557312,True,5,Mid|5,90.0,4651.905813,Left|6,Mid|5 -> Left|6,0.20106699999996636,Mid,Left
90,Left,4651.905813,637,4651.7191465,217.8705000005721,0.5784663486325349,0.956954061985016,0.5990113615989685,0.956954061985016,0.5990113615989685,True,6,Left|6,91.0,4651.939324,Mid|2,Left|6 -> Mid|2,0.033510999999634805,Left,Mid
97,Mid,4653.279771,678,4653.272481,217.8700000004028,0.3569863460745059,0.5129092846597944,0.3411619876112257,0.5122324228286743,0.3436063528060913,True,5,Mid|5,97.0,4653.313282,Left|6,Mid|5 -> Left|6,0.033510999999634805,Mid,Left
97,Left,4653.313282,679,4653.272481,217.8700000004028,0.3569863460745059,0.8777962923049927,0.6277700662612915,0.8777962923049927,0.6277700662612915,True,6,Left|6,98.0,4653.480838,Mid|2,Left|6 -> Mid|2,0.16755600000033155,Left,Mid
122,Mid,4658.809112,843,4658.8080005,217.8699999994933,0.5589889689283799,0.5187146152768817,0.3285016992262431,0.4852414131164551,0.3406513929367065,True,2,Mid|2,121.0,4658.809112,Left|6,Mid|2 -> Left|6,0.0,Mid,Left
122,Left,4658.809112,843,4658.8080005,217.8699999994933,0.5589889689283799,0.7448885440826416,0.6398563981056213,0.7448885440826416,0.6398563981056213,True,6,Left|6,123.0,4659.043691,Mid|2,Left|6 -> Mid|2,0.2345789999999397,Left,Mid
170,Mid,4669.365128,1158,4669.350501999999,217.8705000005721,0.2983785991993226,0.48613157016890385,0.29157561489513945,0.487352967262268,0.2924213707447052,True,2,Mid|2,170.0,4669.39864,Left|3,Mid|2 -> Left|3,0.03351199999997334,Mid,Left
170,Left,4669.39864,1159,4669.350501999999,217.8705000005721,0.2983785991993226,0.7553285360336304,0.1560135632753372,0.7553285360336304,0.1560135632753372,True,3,Left|3,171.0,4669.70024,Mid|1,Left|3 -> Mid|1,0.30159999999978027,Left,Mid
177,Mid,4671.007175,1207,4671.000668000001,80.69249999971362,1.415573669774426,0.48313186566034955,0.3439987599849701,0.4805424809455871,0.3472540974617004,True,5,Mid|5,177.0,4671.007175,Left|6,Mid|5 -> Left|6,0.0,Mid,Left
178,Left,4671.074198,1209,4671.085395,217.87099999983184,1.432983540590996,0.8874182105064392,0.5794321894645691,0.8874182105064392,0.5794321894645691,True,6,Left|6,178.0,4671.074198,Mid|2,Left|6 -> Mid|2,0.0,Left,Mid
193,Mid,4674.358291,1307,4674.349415500001,217.8699999985838,1.0466670930176354,0.42898113812719074,0.36572733095714016,0.4065684974193573,0.3778619766235351,True,5,Mid|5,193.0,4674.492336,Left|6,Mid|5 -> Left|6,0.13404500000069675,Mid,Left
193,Left,4674.492336,1311,4674.349415500001,217.8699999985838,1.0466670930176354,0.9629461765289308,0.6607480049133301,0.9629461765289308,0.6607480049133301,True,6,Left|6,194.0,4674.559358,Mid|5,Left|6 -> Mid|5,0.0670220000001791,Left,Mid
199,Mid,4675.665227,1346,4675.680844500001,217.87049999875308,1.0211852536452364,0.4812929630279541,0.3672316409647465,0.4775050282478332,0.3581765592098236,True,5,Mid|5,199.0,4675.866294,Left|3,Mid|5 -> Left|3,0.20106699999996636,Mid,Left
199,Left,4675.866294,1352,4675.680844500001,217.87049999875308,1.0211852536452364,0.8776958584785461,0.238356664776802,0.8776958584785461,0.238356664776802,True,3,Left|3,200.0,4675.899805,Mid|5,Left|3 -> Mid|5,0.033510999999634805,Left,Mid
209,Mid,4677.707628,1407,4677.7102665,217.8700000004028,0.9487409454578434,0.24800825677812097,0.3338609039783478,0.2919847369194031,0.3278101682662964,True,4,Mid|4,209.0,4677.908695,Left|3,Mid|4 -> Left|3,0.20106699999996636,Mid,Left
209,Left,4677.908695,1413,4677.7102665,217.8700000004028,0.9487409454578434,0.9568068385124208,0.2684688866138458,0.9568068385124208,0.2684688866138458,True,3,Left|3,210.0,4677.942206,Mid|1,Left|3 -> Mid|1,0.033510999999634805,Left,Mid
213,Mid,4678.511896,1431,4678.5010545000005,112.97000000013212,0.7869297581171154,0.44990043342113495,0.2297398000955581,0.4481221735477447,0.2401889711618423,True,2,Mid|2,214.0,4678.64594,Left|6,Mid|2 -> Left|6,0.1340440000003582,Mid,Left
214,Left,4678.64594,1435,4678.6341975,161.385500000506,1.4442088687825434,0.7633637189865112,0.5704113245010376,0.7633637189865112,0.5704113245010376,True,6,Left|6,214.0,4678.64594,Mid|1,Left|6 -> Mid|1,0.0,Left,Mid
225,Mid,4680.958208,1504,4680.9460435,217.8705000005721,0.8268189653739533,0.46189810974257334,0.3145398071834019,0.4649558663368225,0.3197605311870575,True,2,Mid|2,225.0,4680.991719,Left|3,Mid|2 -> Left|3,0.033510999999634805,Mid,Left
225,Left,4680.991719,1505,4680.9460435,217.8705000005721,0.8268189653739533,0.8114425539970398,0.2198137938976287,0.8114425539970398,0.2198137938976287,True,3,Left|3,226.0,4681.159275,Mid|5,Left|3 -> Mid|5,0.16755600000033155,Left,Mid
230,Mid,4682.064075,1537,4682.055568,217.87100000074133,1.1416476697987294,0.45663033212934223,0.3129949016230447,0.4569200277328491,0.293008029460907,True,2,Mid|2,230.0,4682.097587,Left|2,Mid|2 -> Left|2,0.03351199999997334,Mid,Left
230,Left,4682.097587,1538,4682.055568,217.87100000074133,1.1416476697987294,0.3611504733562469,0.1190077885985374,0.3611504733562469,0.1190077885985374,True,2,Left|2,231.0,4682.265142,Mid|2,Left|2 -> Mid|2,0.16755499999999302,Left,Mid
231,Mid,4682.265142,1543,4682.2774735,125.07349999941653,0.982610764252708,0.48574461936950686,0.27761887311935424,0.4863159656524658,0.2805381417274475,True,2,Mid|2,231.0,4682.298653,Left|3,Mid|2 -> Left|3,0.033510999999634805,Mid,Left
231,Left,4682.298653,1544,4682.2774735,125.07349999941653,0.982610764252708,0.8517487049102783,0.134751558303833,0.8517487049102783,0.134751558303833,True,3,Left|3,232.0,4682.399187,Mid|2,Left|3 -> Mid|2,0.10053400000015245,Left,Mid
233,Mid,4682.633765,1554,4682.6284865,217.8705000005721,1.4299169883306366,0.5321990847587585,0.3262307899338858,0.5374721884727478,0.3174413442611694,True,2,Mid|2,233.0,4682.667276,Left|3,Mid|2 -> Left|3,0.0335110000005443,Mid,Left
233,Left,4682.667276,1555,4682.6284865,217.8705000005721,1.4299169883306366,0.7449633479118347,0.2137660980224609,0.7449633479118347,0.2137660980224609,True,3,Left|3,234.0,4682.834831,Mid|2,Left|3 -> Mid|2,0.16755499999999302,Left,Mid
237,Mid,4683.67261,1585,4683.673457,217.87049999966257,0.9474291577877412,0.4193241127899715,0.3548370386872972,0.4280820786952972,0.352406769990921,True,5,Mid|5,237.0,4683.706121,Left|9,Mid|5 -> Left|9,0.0335110000005443,Mid,Left
237,Left,4683.706121,1586,4683.673457,217.87049999966257,0.9474291577877412,0.7055940628051758,0.6700435876846313,0.7055940628051758,0.6700435876846313,True,9,Left|9,238.0,4683.907188,Mid|5,Left|9 -> Mid|5,0.20106699999996636,Left,Mid
258,Mid,4688.297146,1723,4688.281010000001,217.87099999892237,0.8287737835506419,0.5199249982833862,0.33649803485189167,0.5092806220054626,0.3163497149944305,True,5,Mid|5,258.0,4688.330657,Left|6,Mid|5 -> Left|6,0.0335110000005443,Mid,Left
258,Left,4688.330657,1724,4688.281010000001,217.87099999892237,0.8287737835506419,0.9748683571815492,0.586495578289032,0.9748683571815492,0.586495578289032,True,6,Left|6,259.0,4688.498212,Mid|2,Left|6 -> Mid|2,0.16755499999999302,Left,Mid
268,Mid,4690.140258,1778,4690.145012,217.8699999994933,1.1205771553178152,0.4323304332792759,0.33416040986776346,0.4244359135627746,0.3522008657455444,True,5,Mid|5,268.0,4690.240791,Left|6,Mid|5 -> Left|6,0.10053299999981391,Mid,Left
268,Left,4690.240791,1781,4690.145012,217.8699999994933,1.1205771553178152,0.9931235909461976,0.5156160593032837,0.9931235909461976,0.5156160593032837,True,6,Left|6,269.0,4690.374836,Mid|2,Left|6 -> Mid|2,0.13404499999978725,Left,Mid
309,Mid,4698.551552,2027,4698.565295,217.87099999983184,0.7303364230856899,0.5118695572018623,0.3734460696578026,0.5020262598991394,0.3588166534900665,True,5,Mid|5,309.0,4698.752618,Left|9,Mid|5 -> Left|9,0.20106600000053731,Mid,Left
309,Left,4698.752618,2033,4698.565295,217.87099999983184,0.7303364230856899,0.7009242177009583,0.6900432109832764,0.7009242177009583,0.6900432109832764,True,9,Left|9,310.0,4698.78613,Mid|5,Left|9 -> Mid|5,0.03351199999997334,Left,Mid
316,Mid,4700.059553,2072,4700.0581105,217.8700000004028,0.2767295714699694,0.48912520919527325,0.37108669536454336,0.4043655097484588,0.4121666252613067,True,5,Mid|5,316.0,4700.193597,Left|3,Mid|5 -> Left|3,0.1340440000003582,Mid,Left
316,Left,4700.193597,2076,4700.0581105,217.8700000004028,0.2767295714699694,0.7275522351264954,0.1924040168523788,0.7275522351264954,0.1924040168523788,True,3,Left|3,317.0,4700.29413,Mid|5,Left|3 -> Mid|5,0.10053299999981391,Left,Mid
