from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Left,3014.050907,3015.123261,1.0723540000003595
Left,Left,3015.123261,3015.257305,0.13404399999990346
Left,Left,3015.257305,3015.860503,0.603197999999793
Left,Left,3015.860503,3015.994547,0.13404399999990346
Left,Left,3015.994547,3016.73179,0.737243000000035
Left,Left,3016.73179,3016.73179,0.0
Left,Left,3016.73179,3017.066901,0.33511100000032457
Left,Left,3017.066901,3017.066901,0.0
Left,Left,3017.066901,3017.670099,0.603197999999793
Left,Mid,3017.670099,3018.038721,0.36862199999995937
Mid,Mid,3018.038721,3018.105743,0.0670220000001791
Mid,Mid,3018.105743,3018.273298,0.16755499999999302
Mid,Left,3018.273298,3018.373831,0.10053299999981391
Left,Mid,3018.373831,3018.407342,0.03351100000008955
Mid,Left,3018.407342,3018.574897,0.16755499999999302
Left,Dashboard,3018.574897,3018.641919,0.0670220000001791
Dashboard,Mid,3018.641919,3019.412673,0.7707539999996698
Mid,Mid,3019.412673,3019.580228,0.16755499999999302
Mid,Mid,3019.580228,3019.814805,0.23457700000017212
Mid,Mid,3019.814805,3019.948849,0.13404399999990346
Mid,Mid,3019.948849,3020.149916,0.20106699999996636
Mid,Dashboard,3020.149916,3020.317471,0.16755499999999302
Dashboard,Mid,3020.317471,3020.753114,0.4356430000002547
Mid,Mid,3020.753114,3021.088225,0.3351109999998698
Mid,Mid,3021.088225,3021.121736,0.03351100000008955
Mid,Left,3021.121736,3021.188758,0.06702199999972436
Left,Mid,3021.188758,3021.356313,0.16755499999999302
Mid,Mid,3021.356313,3021.490357,0.1340440000003582
Mid,Mid,3021.490357,3021.724934,0.23457699999971737
Mid,Left,3021.724934,3021.825467,0.10053300000026866
Left,Mid,3021.825467,3021.926001,0.1005339999996977
Mid,Mid,3021.926001,3022.160578,0.23457700000017212
Mid,Mid,3022.160578,3022.361644,0.20106600000008257
Mid,Mid,3022.361644,3022.596221,0.23457699999971737
Mid,Mid,3022.596221,3022.797287,0.20106600000008257
Mid,Mid,3022.797287,3023.031865,0.2345780000000559
Mid,Mid,3023.031865,3023.266442,0.23457700000017212
Mid,Mid,3023.266442,3023.467508,0.20106600000008257
Mid,Mid,3023.467508,3023.702085,0.23457699999971737
Mid,Mid,3023.702085,3023.936663,0.2345780000000559
Mid,Mid,3023.936663,3024.137729,0.20106600000008257
Mid,Mid,3024.137729,3024.372306,0.23457700000017212
Mid,Mid,3024.372306,3024.573372,0.20106599999962782
Mid,Mid,3024.573372,3024.807949,0.23457700000017212
Mid,Mid,3024.807949,3025.042527,0.2345780000000559
Mid,Mid,3025.042527,3025.243593,0.20106600000008257
Mid,Mid,3025.243593,3025.47817,0.23457699999971737
Mid,Mid,3025.47817,3025.679236,0.20106600000008257
Mid,Mid,3025.679236,3025.913814,0.2345780000000559
Mid,Mid,3025.913814,3026.081369,0.16755499999999302
Mid,Mid,3026.081369,3026.315946,0.23457700000017212
Mid,Mid,3026.315946,3026.517012,0.20106599999962782
Mid,Mid,3026.517012,3026.751589,0.23457700000017212
Mid,Mid,3026.751589,3026.952656,0.20106699999996636
Mid,Mid,3026.952656,3027.187233,0.23457700000017212
Mid,Mid,3027.187233,3027.42181,0.23457699999971737
Mid,Mid,3027.42181,3027.622876,0.20106600000008257
Mid,Left,3027.622876,3027.723409,0.10053300000026866
Left,Mid,3027.723409,3027.857454,0.13404499999978725
Mid,Mid,3027.857454,3028.092031,0.23457700000017212
Mid,Mid,3028.092031,3028.293097,0.20106600000008257
Mid,Left,3028.293097,3028.460652,0.16755499999999302
Left,Mid,3028.460652,3028.527674,0.06702199999972436
Mid,Mid,3028.527674,3028.728741,0.20106699999996636
Mid,Mid,3028.728741,3029.063851,0.33510999999998603
