from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,7852.640038,7852.874616,0.23457800000051066
Mid,Mid,7852.874616,7853.109193,0.23457700000017212
Mid,Mid,7853.109193,7853.31026,0.20106699999996636
Mid,Mid,7853.31026,7853.578349,0.26808900000014546
Mid,Mid,7853.578349,7853.745904,0.16755499999999302
Mid,Mid,7853.745904,7853.980482,0.23457799999960116
Mid,Mid,7853.980482,7854.215059,0.23457700000017212
Mid,Mid,7854.215059,7854.282082,0.06702299999960815
Mid,Mid,7854.282082,7854.583681,0.3015990000003512
Mid,Mid,7854.583681,7854.818259,0.23457799999960116
Mid,Mid,7854.818259,7855.019326,0.20106699999996636
Mid,Mid,7855.019326,7855.253903,0.23457700000017212
Mid,Mid,7855.253903,7855.488481,0.23457800000051066
Mid,Mid,7855.488481,7855.689548,0.20106699999996636
Mid,Mid,7855.689548,7855.890614,0.20106599999962782
Mid,Mid,7855.890614,7856.125192,0.23457800000051066
Mid,Mid,7856.125192,7856.359769,0.23457699999926263
Mid,Mid,7856.359769,7856.560836,0.20106699999996636
Mid,Mid,7856.560836,7856.795414,0.23457800000051066
Mid,Mid,7856.795414,7857.029991,0.23457700000017212
Mid,Mid,7857.029991,7857.264569,0.23457799999960116
Mid,Mid,7857.264569,7857.465636,0.20106699999996636
Mid,Mid,7857.465636,7857.666702,0.20106600000053731
Mid,Mid,7857.666702,7857.90128,0.23457799999960116
Mid,Mid,7857.90128,7858.135857,0.23457700000017212
Mid,Mid,7858.135857,7858.336924,0.20106699999996636
Mid,Right,7858.336924,7858.537991,0.20106699999996636
Right,Mid,7858.537991,7858.571502,0.033510999999634805
Mid,Mid,7858.571502,7858.806079,0.23457700000017212
Mid,Mid,7858.806079,7859.007146,0.20106699999996636
Mid,Mid,7859.007146,7859.241724,0.23457800000051066
Mid,Mid,7859.241724,7859.409279,0.16755499999999302
Mid,Mid,7859.409279,7859.610346,0.20106699999996636
Mid,Mid,7859.610346,7859.878434,0.2680879999998069
Mid,Mid,7859.878434,7860.113012,0.23457799999960116
Mid,Mid,7860.113012,7860.34759,0.23457800000051066
Mid,Mid,7860.34759,7860.448123,0.10053299999981391
Mid,Mid,7860.448123,7860.682701,0.23457799999960116
Mid,Mid,7860.682701,7860.917278,0.23457700000017212
Mid,Mid,7860.917278,7861.151856,0.23457800000051066
Mid,Mid,7861.151856,7861.352923,0.20106699999996636
Mid,Mid,7861.352923,7861.5875,0.23457699999926263
Mid,Mid,7861.5875,7861.788567,0.20106699999996636
Mid,Mid,7861.788567,7862.023144,0.23457700000017212
Mid,Mid,7862.023144,7862.257722,0.23457800000051066
Mid,Mid,7862.257722,7862.458789,0.20106699999996636
Mid,Mid,7862.458789,7862.693366,0.23457700000017212
Mid,Mid,7862.693366,7862.927944,0.23457799999960116
Mid,Mid,7862.927944,7863.129011,0.20106699999996636
Mid,Mid,7863.129011,7863.363588,0.23457700000017212
Mid,Mid,7863.363588,7863.564655,0.20106699999996636
Mid,Right,7863.564655,7863.698699,0.13404399999944872
Right,Mid,7863.698699,7863.799233,0.10053400000015245
