from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Dashboard,Mid,522967.863231,522967.863231,0.0
Mid,Mid,522967.863231,522967.963762,0.10053100000368431
Mid,Dashboard,522967.963762,522967.963762,0.0
Dashboard,Left,522967.963762,522968.064293,0.10053099994547665
Left,Mid,522968.064293,522968.164824,0.10053100000368431
Mid,Dashboard,522968.164824,522968.164824,0.0
Dashboard,Left,522968.164824,522968.198335,0.03351100004510954
Left,Mid,522968.198335,522968.265356,0.06702099996618927
Mid,Dashboard,522968.265356,522968.265356,0.0
Dashboard,Left,522968.265356,522968.265356,0.0
Left,Mid,522968.265356,522968.399397,0.1340409999829717
Mid,Dashboard,522968.399397,522968.399397,0.0
Dashboard,Mid,522968.399397,522968.902053,0.502656000026036
Mid,Dashboard,522968.902053,522969.270668,0.3686149999848567
Dashboard,Left,522969.270668,522969.639282,0.36861400003544986
Left,Left,522969.639282,522970.348846,0.7095639999606647
Left,Left,522970.348846,522970.482889,0.13404299999820068
Left,Right,522970.482889,522970.650444,0.16755500005092472
Right,Left,522970.650444,522970.784488,0.13404399994760752
Left,Left,522970.784488,522970.985553,0.2010650000302121
Left,Mid,522970.985553,522971.722794,0.7372409999952652
Mid,Mid,522971.722794,522971.92386,0.20106599997961894
Mid,Mid,522971.92386,522972.057903,0.13404299999820068
Mid,Mid,522972.057903,522972.258969,0.2010660000378266
Mid,Right,522972.258969,522972.359502,0.10053299996070564
Right,Right,522972.359502,522972.594078,0.23457600001711398
Right,Mid,522972.594078,522972.6611,0.06702200003201142
Mid,Right,522972.6611,522973.532384,0.8712839999934658
Right,Right,522973.532384,522973.632917,0.10053299996070564
Right,Right,522973.632917,522974.336647,0.7037300000083633
Right,Right,522974.336647,522974.470691,0.13404400000581518
Right,Dashboard,522974.470691,522975.274953,0.8042620000196621
Dashboard,Mid,522975.274953,522975.308464,0.03351099998690188
Mid,Dashboard,522975.308464,522975.408997,0.1005330000189133
Dashboard,Dashboard,522975.408997,522975.576551,0.16755399998510256
Dashboard,Dashboard,522975.576551,522975.87815,0.30159899999853224
Dashboard,Dashboard,522975.87815,522975.978683,0.1005330000189133
Dashboard,Dashboard,522975.978683,522976.079215,0.10053199995309114
Dashboard,Left,522976.079215,522976.61539,0.5361750000156462
Left,Left,522976.61539,522976.715923,0.1005330000189133
Left,Mid,522976.715923,522976.849967,0.13404400000581518
Mid,Mid,522976.849967,522976.984011,0.13404400000581518
Mid,Left,522976.984011,522978.156893,1.1728819999843836
Left,Left,522978.156893,522978.257426,0.1005330000189133
Left,Right,522978.257426,522979.162221,0.9047949999803677
Right,Left,522979.162221,522979.564353,0.40213200001744553
Left,Mid,522979.564353,522979.698396,0.13404299999820068
Mid,Dashboard,522979.698396,522980.067017,0.368620999972336
Dashboard,Left,522980.067017,522980.134038,0.06702100002439693
Left,Dashboard,522980.134038,522980.167549,0.03351099998690188
Dashboard,Dashboard,522980.167549,522980.234571,0.06702199997380376
Dashboard,Mid,522980.234571,522980.234571,0.0
Mid,Left,522980.234571,522980.268082,0.03351100004510954
Left,Dashboard,522980.268082,522980.335104,0.06702199997380376
Dashboard,Mid,522980.335104,522980.335104,0.0
Mid,Mid,522980.335104,522980.502659,0.16755499999271706
Mid,Dashboard,522980.502659,522980.502659,0.0
Dashboard,Dashboard,522980.502659,522982.915446,2.412787000008393
Dashboard,Dashboard,522982.915446,522983.04949,0.13404400000581518
Dashboard,Dashboard,522983.04949,522983.217044,0.16755399998510256
Dashboard,Dashboard,522983.217044,522983.753219,0.5361750000156462
Dashboard,Mid,522983.753219,522983.920774,0.16755499999271706
Mid,Left,522983.920774,522983.987796,0.06702199997380376
Left,Dashboard,522983.987796,522984.021307,0.03351100004510954
Dashboard,Right,522984.021307,522986.266539,2.2452319999574684
Right,Right,522986.266539,522986.367072,0.1005330000189133
Right,Mid,522986.367072,522986.936758,0.5696860000025481
Mid,Right,522986.936758,522988.042619,1.1058610000181943
Right,Right,522988.042619,522988.344217,0.30159799999091774
Right,Right,522988.344217,522988.44475,0.1005330000189133
Right,Right,522988.44475,522988.545283,0.10053299996070564
Right,Mid,522988.545283,522989.718165,1.1728820000425912
Mid,Mid,522989.718165,522990.488917,0.770751999982167
Mid,Left,522990.488917,522990.522428,0.03351099998690188
Left,Mid,522990.522428,522990.555939,0.03351099998690188
Mid,Mid,522990.555939,522991.025092,0.46915300004184246
Mid,Mid,522991.025092,522992.164464,1.1393719999468885
Mid,Mid,522992.164464,522993.370857,1.2063930000294931
Mid,Mid,522993.370857,522993.538412,0.16755499999271706
Mid,Mid,522993.538412,522994.677784,1.1393720000050962
Mid,Mid,522994.677784,522995.180448,0.5026640000287443
Mid,Mid,522995.180448,522995.280981,0.10053299996070564
Mid,Mid,522995.280981,522995.415024,0.13404299999820068
Mid,Mid,522995.415024,522995.917688,0.5026640000287443
Mid,Mid,522995.917688,522996.018221,0.10053299996070564
Mid,Mid,522996.018221,522996.118754,0.1005330000189133
Mid,Mid,522996.118754,522996.286309,0.16755499999271706
Mid,Mid,522996.286309,522996.822484,0.5361750000156462
Mid,Mid,522996.822484,522996.956527,0.13404299999820068
Mid,Mid,522996.956527,522997.023549,0.06702199997380376
Mid,Mid,522997.023549,522997.124082,0.1005330000189133
Mid,Right,522997.124082,522997.258126,0.13404400000581518
Right,Right,522997.258126,522997.358658,0.1005320000112988
Right,Right,522997.358658,522997.459191,0.10053299996070564
Right,Right,522997.459191,522997.559724,0.1005330000189133
Right,Right,522997.559724,522997.961855,0.40213100000983104
Right,Left,522997.961855,522997.995366,0.03351099998690188
Left,Right,522997.995366,522998.095899,0.1005330000189133
Right,Left,522998.095899,522998.12941,0.03351099998690188
Left,Mid,522998.12941,522998.49803,0.36862000002292916
Mid,Mid,522998.49803,522998.632074,0.13404400000581518
Mid,Mid,522998.632074,522999.000694,0.3686199999647215
Mid,Dashboard,522999.000694,522999.134738,0.13404400000581518
Dashboard,Mid,522999.134738,522999.134738,0.0
Mid,Mid,522999.134738,522999.737935,0.60319699998945
Mid,Dashboard,522999.737935,522999.737935,0.0
Dashboard,Mid,522999.737935,522999.972511,0.23457600001711398
Mid,Dashboard,522999.972511,523000.27411,0.30159899999853224
Dashboard,Left,523000.27411,523000.341132,0.06702199997380376
Left,Left,523000.341132,523001.514014,1.1728820000425912
Left,Left,523001.514014,523001.681569,0.16755499999271706
Left,Left,523001.681569,523002.78743,1.1058610000181943
Left,Right,523002.78743,523004.027334,1.2399039999581873
Right,Right,523004.027334,523004.529998,0.5026640000287443
Right,Left,523004.529998,523004.59702,0.06702199997380376
Left,Right,523004.59702,523005.334261,0.7372409999952652
Right,Left,523005.334261,523005.367772,0.03351100004510954
Left,Right,523005.367772,523005.468304,0.10053199995309114
Right,Left,523005.468304,523005.501815,0.03351100004510954
Left,Right,523005.501815,523005.66937,0.16755499999271706
Right,Left,523005.66937,523005.66937,0.0
Left,Right,523005.66937,523005.870436,0.20106599997961894
Right,Left,523005.870436,523005.937458,0.06702199997380376
Left,Right,523005.937458,523005.970968,0.03351000003749505
Right,Left,523005.970968,523006.3731,0.40213200001744553
Left,Right,523006.3731,523006.3731,0.0
Right,Right,523006.3731,523006.540654,0.16755399998510256
Right,Right,523006.540654,523006.942786,0.40213200001744553
Right,Right,523006.942786,523007.177362,0.23457599995890632
Right,Right,523007.177362,523007.311406,0.13404400000581518
Right,Left,523007.311406,523007.378428,0.06702200003201142
Left,Left,523007.378428,523007.780559,0.4021309999516234
Left,Right,523007.780559,523007.780559,0.0
Right,Right,523007.780559,523007.881092,0.1005330000189133
Right,Left,523007.881092,523007.948114,0.06702200003201142
Left,Right,523007.948114,523008.115668,0.16755399998510256
Right,Left,523008.115668,523008.115668,0.0
Left,Right,523008.115668,523008.216201,0.10053299996070564
Right,Left,523008.216201,523008.283223,0.06702200003201142
Left,Mid,523008.283223,523008.819398,0.5361750000156462
Mid,Left,523008.819398,523008.852909,0.03351099998690188
Left,Left,523008.852909,523008.919931,0.06702199997380376
Left,Mid,523008.919931,523008.919931,0.0
Mid,Mid,523008.919931,523009.489617,0.5696860000025481
Mid,Left,523009.489617,523009.556638,0.06702100002439693
Left,Left,523009.556638,523009.657171,0.1005330000189133
Left,Mid,523009.657171,523009.791215,0.13404399994760752
Mid,Left,523009.791215,523009.891748,0.1005330000189133
Left,Left,523009.891748,523009.992281,0.1005330000189133
Left,Right,523009.992281,523012.204002,2.2117209999705665
Right,Right,523012.204002,523012.405068,0.2010660000378266
Right,Right,523012.405068,523012.505601,0.10053299996070564
Right,Right,523012.505601,523012.874221,0.36862000002292916
Right,Right,523012.874221,523013.343374,0.4691529999836348
Right,Left,523013.343374,523016.526913,3.18353899999056
Left,Left,523016.526913,523016.660956,0.13404299999820068
Left,Mid,523016.660956,523017.264153,0.6031970000476576
Mid,Left,523017.264153,523017.264153,0.0
Left,Left,523017.264153,523017.699795,0.4356419999967329
Left,Mid,523017.699795,523018.872678,1.172882999991998
Mid,Mid,523018.872678,523018.9397,0.06702199997380376
Mid,Left,523018.9397,523018.973211,0.03351099998690188
