AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
1,22,3134.8679999355227,14.37908496732026,15.950840238689882
2,52,7547.154999861959,33.98692810457516,38.401445822249514
3,17,1799.1204999852926,11.11111111111111,9.154287729501691
4,4,492.2175000538118,2.6143790849673203,2.50450185022373
5,28,3206.1714997398667,18.30065359477124,16.31364681742364
6,3,258.21350008482113,1.9607843137254901,1.3138423332052995
7,11,1379.827499971725,7.18954248366013,7.020840433936145
8,11,1303.1705002649687,7.18954248366013,6.630794168662803
9,5,532.5654999469407,3.2679738562091507,2.709800606107299
