surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Left,Left|1,1,145.24249999999483,145.24249999999483
Left,Left|2,2,435.7279999999833,217.86399999999165
Left,Left|3,24,4704.2415000001365,196.0100625000057
Left,Left|5,2,169.45000000001187,84.72500000000593
Left,Left|6,13,2420.7059999999387,186.20815384614914
Left,Left|7,4,782.6949999998191,195.67374999995477
Left,Left|8,32,6455.226500000066,201.72582812500207
Left,Left|9,21,3683.5115000001792,175.40530952381806
Mid,Mid|1,11,1287.0130000000586,117.00118181818715
Mid,Mid|2,197,35144.65550000097,178.39926649746684
Mid,Mid|3,16,2497.364999999945,156.08531249999658
Mid,Mid|4,16,2945.1965000001223,184.07478125000765
Mid,Mid|5,733,141596.56599999953,193.17403274215488
Mid,Mid|6,15,2049.5354999999904,136.63569999999936
Mid,Mid|7,1,80.69000000000415,80.69000000000415
Right,Right|1,4,702.0065000000386,175.50162500000965
Right,Right|2,5,609.2115000001286,121.84230000002572
Right,Right|4,1,217.8635000000213,217.8635000000213
