aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,9,2,0,0,0,0,0,0,0
2,1,137,5,1,50,3,0,0,0
3,0,7,9,0,0,0,0,0,0
4,1,0,0,7,8,0,0,0,0
5,0,50,1,7,668,5,1,0,0
6,0,1,1,0,6,7,0,0,0
7,0,0,0,0,1,0,0,0,0
8,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0
