from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,3337.327769,3337.629368,0.3015989999998965
Mid,Mid,3337.629368,3338.165545,0.5361769999999524
Mid,Mid,3338.165545,3338.266078,0.10053300000026866
Mid,Mid,3338.266078,3338.366611,0.10053299999981391
Mid,Mid,3338.366611,3338.902787,0.5361760000000686
Mid,Left,3338.902787,3340.075674,1.1728870000001734
Left,Left,3340.075674,3340.243229,0.16755499999999302
Left,Left,3340.243229,3340.879938,0.6367089999998825
Left,Left,3340.879938,3341.349093,0.4691549999997733
Left,Left,3341.349093,3341.550159,0.20106600000008257
Left,Mid,3341.550159,3341.851758,0.3015989999998965
Mid,Mid,3341.851758,3341.985802,0.1340440000003582
Mid,Mid,3341.985802,3342.253891,0.2680889999996907
Mid,Mid,3342.253891,3342.488468,0.23457700000017212
Mid,Mid,3342.488468,3342.723045,0.23457700000017212
Mid,Mid,3342.723045,3342.924111,0.20106599999962782
Mid,Mid,3342.924111,3343.058155,0.1340440000003582
Mid,Mid,3343.058155,3343.326244,0.2680889999996907
Mid,Mid,3343.326244,3343.52731,0.20106600000008257
Mid,Left,3343.52731,3344.231042,0.7037319999999454
Left,Mid,3344.231042,3344.49913,0.2680880000002617
Mid,Mid,3344.49913,3344.666685,0.16755499999999302
Mid,Mid,3344.666685,3344.901262,0.23457699999971737
Mid,Mid,3344.901262,3345.135839,0.23457700000017212
Mid,Mid,3345.135839,3345.336906,0.20106699999996636
Mid,Mid,3345.336906,3345.571483,0.23457700000017212
Mid,Mid,3345.571483,3345.80606,0.23457699999971737
Mid,Mid,3345.80606,3346.007126,0.20106600000008257
Mid,Mid,3346.007126,3346.241704,0.2345780000000559
Mid,Mid,3346.241704,3346.44277,0.20106600000008257
Mid,Mid,3346.44277,3346.677347,0.23457699999971737
Mid,Mid,3346.677347,3346.911924,0.23457700000017212
Mid,Mid,3346.911924,3347.11299,0.20106600000008257
Mid,Mid,3347.11299,3347.347568,0.2345780000000559
Mid,Mid,3347.347568,3347.582145,0.23457699999971737
Mid,Mid,3347.582145,3347.783211,0.20106600000008257
Mid,Left,3347.783211,3347.850233,0.0670220000001791
Left,Mid,3347.850233,3348.017788,0.16755499999999302
Mid,Mid,3348.017788,3348.218854,0.20106600000008257
Mid,Mid,3348.218854,3348.453432,0.23457799999960116
Mid,Mid,3348.453432,3348.688009,0.23457700000017212
Mid,Mid,3348.688009,3348.889075,0.20106600000008257
Mid,Mid,3348.889075,3349.123652,0.23457700000017212
Mid,Mid,3349.123652,3349.35823,0.23457799999960116
Mid,Mid,3349.35823,3349.559296,0.20106600000008257
Mid,Mid,3349.559296,3349.793873,0.23457700000017212
Mid,Mid,3349.793873,3349.994939,0.20106600000008257
Mid,Mid,3349.994939,3350.229516,0.23457699999971737
Mid,Mid,3350.229516,3350.464094,0.2345780000000559
Mid,Mid,3350.464094,3350.66516,0.20106600000008257
Mid,Mid,3350.66516,3350.899737,0.23457700000017212
Mid,Mid,3350.899737,3351.100803,0.20106599999962782
Mid,Dashboard,3351.100803,3351.33538,0.23457700000017212
Dashboard,Dashboard,3351.33538,3351.502936,0.1675559999998768
Dashboard,Mid,3351.502936,3351.804535,0.3015990000003512
Mid,Mid,3351.804535,3352.005601,0.20106599999962782
Mid,Mid,3352.005601,3352.240178,0.23457700000017212
Mid,Mid,3352.240178,3352.441245,0.20106699999996636
Mid,Mid,3352.441245,3352.675822,0.23457700000017212
Mid,Mid,3352.675822,3352.876888,0.20106599999962782
Mid,Mid,3352.876888,3353.111465,0.23457700000017212
Mid,Mid,3353.111465,3353.346042,0.23457700000017212
Mid,Mid,3353.346042,3353.547109,0.20106699999996636
Mid,Mid,3353.547109,3353.781686,0.23457699999971737
Mid,Mid,3353.781686,3354.016263,0.23457700000017212
Mid,Mid,3354.016263,3354.217329,0.20106600000008257
Mid,Mid,3354.217329,3354.451906,0.23457699999971737
Mid,Mid,3354.451906,3354.652973,0.2010670000004211
Mid,Mid,3354.652973,3354.88755,0.23457699999971737
Mid,Mid,3354.88755,3355.122127,0.23457700000017212
Mid,Mid,3355.122127,3355.323193,0.20106600000008257
Mid,Mid,3355.323193,3355.557771,0.23457799999960116
Mid,Mid,3355.557771,3355.792348,0.23457700000017212
Mid,Mid,3355.792348,3355.993414,0.20106600000008257
Mid,Mid,3355.993414,3356.19448,0.20106600000008257
Mid,Mid,3356.19448,3356.395546,0.20106600000008257
Mid,Mid,3356.395546,3356.697146,0.30159999999978027
Mid,Mid,3356.697146,3356.931723,0.23457700000017212
Mid,Mid,3356.931723,3357.199811,0.2680879999998069
Mid,Mid,3357.199811,3357.400877,0.20106600000008257
Mid,Mid,3357.400877,3357.635455,0.2345780000000559
Mid,Mid,3357.635455,3357.870032,0.23457699999971737
Mid,Mid,3357.870032,3358.071098,0.20106600000008257
Mid,Mid,3358.071098,3358.305675,0.23457700000017212
Mid,Mid,3358.305675,3358.540252,0.23457699999971737
Mid,Mid,3358.540252,3358.741319,0.2010670000004211
Mid,Mid,3358.741319,3358.975896,0.23457699999971737
Mid,Dashboard,3358.975896,3359.143451,0.16755499999999302
Dashboard,Left,3359.143451,3359.176962,0.03351100000008955
Left,Dashboard,3359.176962,3359.277495,0.10053299999981391
Dashboard,Left,3359.277495,3359.311006,0.03351100000008955
Left,Mid,3359.311006,3359.478561,0.16755499999999302
Mid,Mid,3359.478561,3359.679627,0.20106600000008257
Mid,Left,3359.679627,3359.880694,0.20106699999996636
Left,Mid,3359.880694,3359.914205,0.03351100000008955
Mid,Mid,3359.914205,3360.148782,0.23457700000017212
Mid,Mid,3360.148782,3360.349848,0.20106599999962782
Mid,Mid,3360.349848,3360.584425,0.23457700000017212
Mid,Mid,3360.584425,3360.785492,0.20106699999996636
Mid,Mid,3360.785492,3361.020069,0.23457700000017212
Mid,Mid,3361.020069,3361.254646,0.23457699999971737
Mid,Mid,3361.254646,3361.455712,0.20106600000008257
Mid,Mid,3361.455712,3361.690289,0.23457700000017212
Mid,Mid,3361.690289,3361.924867,0.2345780000000559
Mid,Mid,3361.924867,3362.125933,0.20106599999962782
Mid,Mid,3362.125933,3362.36051,0.23457700000017212
Mid,Mid,3362.36051,3362.561576,0.20106600000008257
Mid,Mid,3362.561576,3362.796153,0.23457699999971737
Mid,Mid,3362.796153,3363.030731,0.2345780000000559
Mid,Dashboard,3363.030731,3363.265308,0.23457700000017212
Dashboard,Left,3363.265308,3363.33233,0.0670220000001791
Left,Dashboard,3363.33233,3363.399352,0.06702199999972436
Dashboard,Mid,3363.399352,3363.633929,0.23457700000017212
Mid,Mid,3363.633929,3363.868507,0.2345780000000559
Mid,Mid,3363.868507,3364.069573,0.20106600000008257
Mid,Mid,3364.069573,3364.30415,0.23457699999971737
Mid,Mid,3364.30415,3364.538727,0.23457700000017212
Mid,Mid,3364.538727,3364.672771,0.13404399999990346
Mid,Mid,3364.672771,3364.873837,0.20106600000008257
Mid,Mid,3364.873837,3365.108415,0.2345780000000559
Mid,Mid,3365.108415,3365.342992,0.23457699999971737
