from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Dashboard,80595.9786,80595.9786,0.0
Dashboard,Left,80595.9786,80596.782865,0.8042649999988498
Left,Dashboard,80596.782865,80597.453086,0.6702209999930346
Dashboard,Left,80597.453086,80597.553619,0.10053300000436138
Left,Dashboard,80597.553619,80597.58713,0.033511000001453795
Dashboard,Dashboard,80597.58713,80597.788197,0.20106700000178535
Dashboard,Left,80597.788197,80597.922241,0.13404399999126326
Left,Left,80597.922241,80597.922241,0.0
Left,Dashboard,80597.922241,80597.922241,0.0
Dashboard,Dashboard,80597.922241,80598.089796,0.16755500000726897
Dashboard,Dashboard,80598.089796,80598.290862,0.20106599999417085
Dashboard,Mid,80598.290862,80598.391396,0.10053400001197588
Mid,Dashboard,80598.391396,80598.692995,0.30159899999853224
Dashboard,Left,80598.692995,80598.692995,0.0
Left,Mid,80598.692995,80601.340369,2.647373999992851
Mid,Right,80601.340369,80601.541435,0.20106600000872277
Right,Left,80601.541435,80602.714322,1.1728869999933522
Left,Left,80602.714322,80602.915388,0.20106599999417085
Left,Left,80602.915388,80603.149966,0.23457800000323914
Left,Mid,80603.149966,80604.85903,1.7090640000096755
Mid,Left,80604.85903,80604.892541,0.03351099998690188
Left,Dashboard,80604.892541,80605.060096,0.16755500000726897
Dashboard,Right,80605.060096,80606.568093,1.5079969999933382
Right,Right,80606.568093,80606.668627,0.10053400001197588
Right,Left,80606.668627,80606.735649,0.06702199998835567
Left,Left,80606.735649,80606.76916,0.033511000001453795
Left,Right,80606.76916,80606.76916,0.0
Right,Mid,80606.76916,80607.003737,0.23457700001017656
Mid,Mid,80607.003737,80607.070759,0.06702199998835567
Mid,Left,80607.070759,80607.070759,0.0
Left,Mid,80607.070759,80607.372359,0.30160000000614673
Mid,Mid,80607.372359,80607.506403,0.13404400000581518
Mid,Mid,80607.506403,80607.640447,0.13404399999126326
Mid,Mid,80607.640447,80607.774492,0.13404499999887776
Mid,Mid,80607.774492,80608.009069,0.23457700001017656
Mid,Mid,80608.009069,80608.612268,0.603198999990127
Mid,Mid,80608.612268,80608.846845,0.23457699999562465
Mid,Mid,80608.846845,80609.148445,0.30160000000614673
Mid,Right,80609.148445,80609.148445,0.0
Right,Right,80609.148445,80609.383022,0.23457699999562465
Right,Right,80609.383022,80609.718133,0.3351110000076005
Right,Right,80609.718133,80609.95271,0.23457699999562465
Right,Mid,80609.95271,80610.019732,0.06702200000290759
Mid,Left,80610.019732,80610.354843,0.3351109999930486
Left,Left,80610.354843,80610.555909,0.20106600000872277
Left,Mid,80610.555909,80610.958042,0.4021329999959562
Mid,Mid,80610.958042,80611.159108,0.20106600000872277
Mid,Mid,80611.159108,80611.393686,0.23457799998868722
Mid,Mid,80611.393686,80611.52773,0.13404400000581518
Mid,Mid,80611.52773,80613.974037,2.4463070000056177
Mid,Mid,80613.974037,80614.007548,0.03351099998690188
Mid,Left,80614.007548,80614.07457,0.06702200000290759
Left,Mid,80614.07457,80614.275637,0.20106700000178535
Mid,Mid,80614.275637,80615.146924,0.8712870000017574
Mid,Mid,80615.146924,80615.9847,0.8377760000003036
Mid,Mid,80615.9847,80616.152256,0.16755600000033155
Mid,Mid,80616.152256,80616.2863,0.13404400000581518
Mid,Mid,80616.2863,80616.520877,0.23457699999562465
Mid,Mid,80616.520877,80616.755455,0.23457800000323914
Mid,Dashboard,80616.755455,80616.956521,0.20106599999417085
Dashboard,Dashboard,80616.956521,80617.191099,0.23457800000323914
Dashboard,Right,80617.191099,80617.22461,0.033511000001453795
Right,Mid,80617.22461,80617.425676,0.20106599999417085
Mid,Mid,80617.425676,80617.55972,0.13404400000581518
Mid,Mid,80617.55972,80617.961853,0.4021329999959562
Mid,Mid,80617.961853,80618.162919,0.20106599999417085
Mid,Mid,80618.162919,80618.632074,0.4691549999988638
Mid,Mid,80618.632074,80618.732607,0.10053300000436138
Mid,Mid,80618.732607,80619.034207,0.30160000000614673
Mid,Mid,80619.034207,80619.503361,0.4691539999912493
Mid,Mid,80619.503361,80619.570384,0.06702300001052208
Mid,Mid,80619.570384,80619.804961,0.23457699999562465
Mid,Mid,80619.804961,80619.905494,0.10053300000436138
Mid,Mid,80619.905494,80620.140072,0.23457799998868722
Mid,Dashboard,80620.140072,80620.341138,0.20106600000872277
Dashboard,Dashboard,80620.341138,80620.475182,0.13404399999126326
Dashboard,Dashboard,80620.475182,80620.709759,0.23457700001017656
Dashboard,Left,80620.709759,80620.709759,0.0
Left,Left,80620.709759,80620.709759,0.0
Left,Mid,80620.709759,80620.944337,0.23457799998868722
Mid,Mid,80620.944337,80621.178914,0.23457700001017656
Mid,Mid,80621.178914,80621.413492,0.23457800000323914
Mid,Mid,80621.413492,80621.614558,0.20106599999417085
Mid,Dashboard,80621.614558,80621.916158,0.30160000000614673
Dashboard,Left,80621.916158,80622.016691,0.10053299998980947
Left,Dashboard,80622.016691,80622.117224,0.10053300000436138
Dashboard,Dashboard,80622.117224,80622.351801,0.23457699999562465
Dashboard,Left,80622.351801,80622.418823,0.06702200000290759
Left,Dashboard,80622.418823,80622.586379,0.16755600000033155
Dashboard,Mid,80622.586379,80622.686912,0.10053300000436138
Mid,Mid,80622.686912,80623.055533,0.3686210000014398
Mid,Mid,80623.055533,80623.156067,0.10053399999742396
Mid,Mid,80623.156067,80623.357133,0.20106599999417085
Mid,Mid,80623.357133,80623.457666,0.10053300000436138
Mid,Right,80623.457666,80623.625221,0.16755499999271706
Right,Mid,80623.625221,80623.692244,0.06702300001052208
Mid,Mid,80623.692244,80623.89331,0.20106599999417085
Mid,Mid,80623.89331,80624.127887,0.23457699999562465
Mid,Mid,80624.127887,80624.261931,0.13404400000581518
Mid,Mid,80624.261931,80624.764597,0.5026660000003176
Mid,Mid,80624.764597,80624.898642,0.13404499999887776
Mid,Mid,80624.898642,80625.099708,0.20106599999417085
Mid,Mid,80625.099708,80625.334285,0.23457700001017656
Mid,Mid,80625.334285,80625.702907,0.3686219999945024
Mid,Mid,80625.702907,80625.937484,0.23457699999562465
Mid,Mid,80625.937484,80626.138551,0.20106700000178535
Mid,Mid,80626.138551,80626.373128,0.23457700001017656
Mid,Mid,80626.373128,80626.607705,0.23457699999562465
Mid,Mid,80626.607705,80626.808772,0.20106700000178535
Mid,Mid,80626.808772,80627.043349,0.23457699999562465
Mid,Mid,80627.043349,80627.210904,0.16755500000726897
Mid,Mid,80627.210904,80627.344949,0.13404499999887776
Mid,Mid,80627.344949,80627.546015,0.20106599999417085
Mid,Left,80627.546015,80627.613037,0.06702200000290759
Left,Mid,80627.613037,80628.01517,0.4021329999959562
Mid,Mid,80628.01517,80628.249747,0.23457699999562465
Mid,Mid,80628.249747,80628.450814,0.20106700000178535
Mid,Mid,80628.450814,80628.685391,0.23457700001017656
Mid,Mid,80628.685391,80628.919968,0.23457699999562465
Mid,Dashboard,80628.919968,80629.221568,0.3015999999915948
Dashboard,Dashboard,80629.221568,80629.322101,0.10053300000436138
Dashboard,Dashboard,80629.322101,80629.422634,0.10053300000436138
Dashboard,Mid,80629.422634,80629.623701,0.20106700000178535
Mid,Mid,80629.623701,80629.724234,0.10053299998980947
Mid,Mid,80629.724234,80629.958811,0.23457700001017656
Mid,Mid,80629.958811,80630.193389,0.23457799998868722
Mid,Mid,80630.193389,80630.494988,0.30159900001308415
Mid,Mid,80630.494988,80630.696054,0.20106599999417085
Mid,Mid,80630.696054,80630.930632,0.23457800000323914
Mid,Mid,80630.930632,80631.131698,0.20106599999417085
Mid,Mid,80631.131698,80631.366276,0.23457800000323914
Mid,Mid,80631.366276,80631.83543,0.4691540000058012
Mid,Dashboard,80631.83543,80632.170541,0.3351109999930486
Dashboard,Left,80632.170541,80632.170541,0.0
Left,Mid,80632.170541,80632.572674,0.4021329999959562
Mid,Mid,80632.572674,80632.673207,0.10053300000436138
Mid,Mid,80632.673207,80632.874273,0.20106599999417085
Mid,Mid,80632.874273,80633.075339,0.20106600000872277
Mid,Mid,80633.075339,80633.242895,0.16755600000033155
Mid,Mid,80633.242895,80633.376939,0.13404399999126326
Mid,Mid,80633.376939,80633.544494,0.16755500000726897
Mid,Mid,80633.544494,80633.678538,0.13404399999126326
Mid,Mid,80633.678538,80633.879605,0.20106700000178535
Mid,Mid,80633.879605,80634.114182,0.23457700001017656
Mid,Mid,80634.114182,80634.281737,0.16755499999271706
Mid,Mid,80634.281737,80634.482804,0.20106700000178535
Mid,Mid,80634.482804,80634.717381,0.23457699999562465
Mid,Mid,80634.717381,80634.851425,0.13404400000581518
Mid,Mid,80634.851425,80635.086003,0.23457800000323914
Mid,Mid,80635.086003,80635.32058,0.23457699999562465
Mid,Mid,80635.32058,80635.555158,0.23457800000323914
Mid,Mid,80635.555158,80635.756224,0.20106599999417085
Mid,Mid,80635.756224,80635.990801,0.23457700001017656
Mid,Mid,80635.990801,80636.325912,0.3351109999930486
Mid,Mid,80636.325912,80636.526978,0.20106599999417085
Mid,Mid,80636.526978,80636.761556,0.23457800000323914
Mid,Mid,80636.761556,80636.962622,0.20106600000872277
Mid,Mid,80636.962622,80637.063155,0.10053299998980947
Mid,Mid,80637.063155,80637.264222,0.20106700000178535
Mid,Mid,80637.264222,80637.498799,0.23457699999562465
Mid,Mid,80637.498799,80637.733376,0.23457700001017656
Mid,Mid,80637.733376,80637.934443,0.20106700000178535
Mid,Mid,80637.934443,80638.16902,0.23457699999562465
Mid,Mid,80638.16902,80638.370086,0.20106599999417085
Mid,Mid,80638.370086,80638.671686,0.30160000000614673
Mid,Mid,80638.671686,80638.772219,0.10053300000436138
Mid,Mid,80638.772219,80639.006796,0.23457699999562465
Mid,Mid,80639.006796,80639.207863,0.20106700000178535
Mid,Mid,80639.207863,80639.44244,0.23457699999562465
Mid,Mid,80639.44244,80639.677018,0.23457800000323914
Mid,Dashboard,80639.677018,80639.945106,0.26808799999707844
Dashboard,Mid,80639.945106,80640.213195,0.26808900000469293
Mid,Mid,80640.213195,80640.313728,0.10053299998980947
Mid,Mid,80640.313728,80640.414261,0.10053300000436138
Mid,Mid,80640.414261,80640.849905,0.43564399999741
Mid,Mid,80640.849905,80640.983949,0.13404400000581518
Mid,Mid,80640.983949,80641.084482,0.10053300000436138
Mid,Mid,80641.084482,80641.35257,0.26808799999707844
Mid,Mid,80641.35257,80641.553637,0.20106700000178535
Mid,Mid,80641.553637,80641.788214,0.23457699999562465
Mid,Mid,80641.788214,80641.922258,0.13404400000581518
Mid,Mid,80641.922258,80642.223858,0.3015999999915948
Mid,Mid,80642.223858,80642.458435,0.23457699999562465
Mid,Mid,80642.458435,80642.693013,0.23457800000323914
Mid,Mid,80642.693013,80642.92759,0.23457700001017656
Mid,Mid,80642.92759,80643.128656,0.20106599999417085
Mid,Mid,80643.128656,80643.262701,0.13404499999887776
Mid,Mid,80643.262701,80643.363234,0.10053300000436138
Mid,Mid,80643.363234,80643.597811,0.23457699999562465
Mid,Mid,80643.597811,80643.765367,0.16755600000033155
Mid,Mid,80643.765367,80643.999944,0.23457699999562465
Mid,Mid,80643.999944,80644.133988,0.13404400000581518
Mid,Mid,80644.133988,80644.335055,0.20106700000178535
Mid,Mid,80644.335055,80644.536121,0.20106599999417085
Mid,Mid,80644.536121,80644.703676,0.16755500000726897
Mid,Mid,80644.703676,80644.904742,0.20106599999417085
Mid,Mid,80644.904742,80645.206342,0.30160000000614673
Mid,Mid,80645.206342,80645.306875,0.10053299998980947
Mid,Mid,80645.306875,80645.440919,0.13404400000581518
Mid,Mid,80645.440919,80645.574964,0.13404499999887776
Mid,Mid,80645.574964,80645.809541,0.23457699999562465
Mid,Mid,80645.809541,80646.010607,0.20106600000872277
Mid,Mid,80646.010607,80646.178163,0.16755600000033155
Mid,Mid,80646.178163,80646.546784,0.3686210000014398
Mid,Mid,80646.546784,80646.747851,0.20106699998723343
Mid,Mid,80646.747851,80647.149983,0.4021320000028936
Mid,Mid,80647.149983,80647.451583,0.30160000000614673
Mid,Mid,80647.451583,80647.68616,0.23457699999562465
Mid,Mid,80647.68616,80647.887227,0.20106700000178535
Mid,Mid,80647.887227,80648.121804,0.23457699999562465
Mid,Mid,80648.121804,80648.222337,0.10053300000436138
Mid,Mid,80648.222337,80648.423403,0.20106599999417085
Mid,Mid,80648.423403,80648.590959,0.16755600000033155
Mid,Mid,80648.590959,80648.691492,0.10053300000436138
Mid,Mid,80648.691492,80648.825536,0.13404400000581518
Mid,Mid,80648.825536,80649.026602,0.20106599999417085
Mid,Mid,80649.026602,80649.227669,0.20106700000178535
Mid,Mid,80649.227669,80649.428735,0.20106599999417085
Mid,Mid,80649.428735,80649.629802,0.20106700000178535
Mid,Mid,80649.629802,80649.730335,0.10053300000436138
Mid,Mid,80649.730335,80649.964912,0.23457699999562465
Mid,Mid,80649.964912,80650.165978,0.20106600000872277
Mid,Mid,80650.165978,80650.400556,0.23457799998868722
Mid,Mid,80650.400556,80650.635133,0.23457700001017656
Mid,Mid,80650.635133,80650.8362,0.20106700000178535
Mid,Mid,80650.8362,80651.070777,0.23457699999562465
Mid,Mid,80651.070777,80651.305354,0.23457699999562465
Mid,Mid,80651.305354,80651.506421,0.20106700000178535
Mid,Mid,80651.506421,80651.740998,0.23457699999562465
Mid,Mid,80651.740998,80652.042598,0.30160000000614673
Mid,Mid,80652.042598,80652.310686,0.26808799999707844
Mid,Mid,80652.310686,80652.411219,0.10053300000436138
Mid,Mid,80652.411219,80652.612286,0.20106700000178535
Mid,Mid,80652.612286,80652.980907,0.3686210000014398
Mid,Mid,80652.980907,80653.114951,0.13404399999126326
Mid,Mid,80653.114951,80653.349529,0.23457800000323914
Mid,Mid,80653.349529,80653.584106,0.23457699999562465
Mid,Mid,80653.584106,80653.785173,0.20106700000178535
Mid,Dashboard,80653.785173,80654.120283,0.33510999999998603
Dashboard,Mid,80654.120283,80654.321349,0.20106600000872277
Mid,Mid,80654.321349,80654.522416,0.20106700000178535
Mid,Mid,80654.522416,80654.756993,0.23457699999562465
Mid,Mid,80654.756993,80654.891037,0.13404399999126326
Mid,Mid,80654.891037,80655.125615,0.23457800000323914
Mid,Mid,80655.125615,80655.360192,0.23457699999562465
Mid,Mid,80655.360192,80655.561259,0.20106700000178535
Mid,Mid,80655.561259,80655.695303,0.13404400000581518
Mid,Mid,80655.695303,80655.92988,0.23457699999562465
Mid,Mid,80655.92988,80656.130947,0.20106700000178535
Mid,Mid,80656.130947,80656.56659,0.4356430000043474
Mid,Mid,80656.56659,80656.801168,0.23457800000323914
Mid,Mid,80656.801168,80657.035745,0.23457699999562465
Mid,Mid,80657.035745,80657.236811,0.20106599999417085
Mid,Mid,80657.236811,80657.471389,0.23457800000323914
Mid,Mid,80657.471389,80657.672455,0.20106600000872277
Mid,Mid,80657.672455,80657.907033,0.23457799998868722
Mid,Mid,80657.907033,80658.041077,0.13404400000581518
Mid,Mid,80658.041077,80658.242143,0.20106599999417085
Mid,Mid,80658.242143,80658.476721,0.23457800000323914
Mid,Mid,80658.476721,80658.677787,0.20106599999417085
Mid,Mid,80658.677787,80658.912364,0.23457700001017656
Mid,Mid,80658.912364,80659.146942,0.23457800000323914
Mid,Mid,80659.146942,80659.280986,0.13404399999126326
Mid,Mid,80659.280986,80659.515563,0.23457699999562465
Mid,Mid,80659.515563,80659.750141,0.23457800000323914
Mid,Mid,80659.750141,80659.951207,0.20106600000872277
Mid,Mid,80659.951207,80660.152273,0.20106599999417085
Mid,Mid,80660.152273,80660.386851,0.23457800000323914
Mid,Mid,80660.386851,80660.587917,0.20106599999417085
Mid,Mid,80660.587917,80660.822494,0.23457699999562465
Mid,Mid,80660.822494,80661.057072,0.23457800000323914
Mid,Mid,80661.057072,80661.258138,0.20106600000872277
Mid,Mid,80661.258138,80661.492716,0.23457799998868722
Mid,Mid,80661.492716,80661.693782,0.20106600000872277
Mid,Mid,80661.693782,80661.928359,0.23457699999562465
Mid,Mid,80661.928359,80662.464536,0.5361770000017714
Mid,Mid,80662.464536,80662.699114,0.23457800000323914
Mid,Mid,80662.699114,80662.933691,0.23457699999562465
Mid,Mid,80662.933691,80663.000713,0.06702200000290759
Mid,Dashboard,80663.000713,80663.168268,0.16755499999271706
Dashboard,Mid,80663.168268,80663.402846,0.23457800000323914
Mid,Mid,80663.402846,80663.570401,0.16755500000726897
Mid,Mid,80663.570401,80663.804979,0.23457799998868722
Mid,Mid,80663.804979,80663.972534,0.16755500000726897
Mid,Mid,80663.972534,80664.207111,0.23457699999562465
Mid,Mid,80664.207111,80664.408178,0.20106700000178535
