fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
3,Mid,3377.268503,20,3377.2573890000003,125.07249999953274,0.904143512148628,0.6308388262987137,0.48725353181362147,0.6303216218948364,0.4850247502326965,True,5,Mid|5,5.0,3378.273832,Left|6,Mid|5 -> Left|6,1.0053290000000743,Mid,Left
5,Left,3378.273832,50,3378.145001,121.03800000022602,1.3942615481426597,0.8471965789794922,0.4516206979751587,0.8471965789794922,0.4516206979751587,True,6,Left|6,7.0,3378.608942,Right|2,Left|6 -> Right|2,0.33510999999998603,Left,Right
8,Right,3378.608942,60,3378.6251185,84.72649999976056,1.4916909608134767,0.5457319617271423,0.0071364003233611,0.5457319617271423,0.0071364003233611,True,2,Right|2,8.0,3378.675963,Mid|4,Right|2 -> Mid|4,0.06702100000029532,Right,Mid
10,Mid,3379.58076,89,3379.5732495,217.86799999972573,1.3855945281378237,0.501344655241285,0.5050803933824811,0.4900957345962524,0.5281169414520264,True,5,Mid|5,10.0,3379.748314,Left|3,Mid|5 -> Left|3,0.16755400000010923,Mid,Left
10,Left,3379.748314,94,3379.5732495,217.86799999972573,1.3855945281378237,0.7042962908744812,0.2458009719848632,0.7042962908744812,0.2458009719848632,True,3,Left|3,11.0,3379.781825,Mid|5,Left|3 -> Mid|5,0.03351100000008955,Left,Mid
21,Mid,3381.69195,152,3381.6954485,217.8689999996095,1.4756221395416402,0.4903277669634138,0.4087729070867811,0.5026178359985352,0.4553343653678894,True,5,Mid|5,21.0,3381.792483,Left|8,Mid|5 -> Left|8,0.10053300000026866,Mid,Left
21,Left,3381.792483,155,3381.6954485,217.8689999996095,1.4756221395416402,0.6034786105155945,0.7666893005371094,0.6034786105155945,0.7666893005371094,True,8,Left|8,22.0,3381.926527,Mid|5,Left|8 -> Mid|5,0.13404399999990346,Left,Mid
23,Mid,3382.02706,162,3382.03839,165.4185000002144,1.3900420635647344,0.42247304817040754,0.4006912410259247,0.4583094716072082,0.4004435241222381,True,5,Mid|5,23.0,3382.161104,Left|9,Mid|5 -> Left|9,0.13404399999990346,Mid,Left
23,Left,3382.161104,166,3382.03839,165.4185000002144,1.3900420635647344,0.9548736810684204,0.6767539978027344,0.9548736810684204,0.6767539978027344,True,9,Left|9,24.0,3382.194615,Mid|5,Left|9 -> Mid|5,0.03351100000008955,Left,Mid
26,Mid,3382.462703,175,3382.470092,181.55700000079375,1.4123668883476026,0.506642392703465,0.38794868332999094,0.4845288693904876,0.4234266579151153,True,5,Mid|5,26.0,3382.496214,Left|6,Mid|5 -> Left|6,0.033510999999634805,Mid,Left
26,Left,3382.496214,176,3382.470092,181.55700000079375,1.4123668883476026,0.9349193572998048,0.6557833552360535,0.9349193572998048,0.6557833552360535,True,6,Left|6,27.0,3382.663768,Mid|5,Left|6 -> Mid|5,0.16755400000010923,Left,Mid
31,Mid,3383.199944,197,3383.204389,84.72649999976056,1.401760150830891,0.5399586111307144,0.38346603512763977,0.5355873107910156,0.4082832932472229,True,5,Mid|5,31.0,3383.233455,Left|8,Mid|5 -> Left|8,0.03351100000008955,Mid,Left
31,Left,3383.233455,198,3383.204389,84.72649999976056,1.401760150830891,0.3520126342773437,0.8512933850288391,0.3520126342773437,0.8512933850288391,True,8,Left|8,32.0,3383.300477,Mid|5,Left|8 -> Mid|5,0.06702199999972436,Left,Mid
