surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,5,899.7160000003532,179.94320000007065
Dashboard,Dashboard|2,15,2065.7130000004145,137.71420000002763
Dashboard,Dashboard|4,122,18643.87099999658,152.81861475407032
Dashboard,Dashboard|5,288,45292.234499999264,157.26470312499745
Dashboard,Dashboard|7,8,1170.03399999885,146.25424999985626
Dashboard,Dashboard|8,12,1634.0115000007245,136.16762500006038
Left,Left|1,1,104.90000000027068,104.90000000027068
Left,Left|2,6,1069.1680000009,178.1946666668167
Left,Left|3,14,2505.486000000019,178.96328571428708
Left,Left|4,55,9323.953499998424,169.5264272726986
Left,Left|5,25,4385.605499999656,175.42421999998624
Left,Left|6,10,1799.4315000000825,179.94315000000825
Left,Left|7,26,4224.225500000102,162.47021153846546
Left,Left|8,11,2106.06049999933,191.46004545448457
Left,Left|9,15,2806.860500001676,187.12403333344506
Mid,Mid|1,5,823.0585000010251,164.61170000020502
Mid,Mid|2,29,4646.791499998471,160.2341896551197
Mid,Mid|3,3,451.8760000005386,150.62533333351288
Mid,Mid|4,13,1452.4550000014642,111.72730769242033
Mid,Mid|5,2904,520690.2284999655,179.30104287188894
Mid,Mid|6,514,91536.94850000647,178.08744844359236
Mid,Mid|8,1,80.69199999954435,80.69199999954435
Mid,Mid|9,2,185.59100000038597,92.79550000019299
Right,Right|1,1,157.34950000023673,157.34950000023673
Right,Right|2,4,689.9159999998119,172.47899999995298
Right,Right|3,1,181.5575000005083,181.5575000005083
Right,Right|4,11,2045.5419999998412,185.9583636363492
Right,Right|5,1,217.86799999972573,217.86799999972573
Right,Right|7,1,125.07249999953274,125.07249999953274
Right,Right|8,5,927.9570000012427,185.59140000024854
