fixationid,aoi_id,world_timestamp
3410,Mid|5,5229.390759
3411,Mid|5,5229.625336
3411,Left|9,5229.792891
3412,Mid|5,5229.826402
3413,Mid|5,5230.060979
3414,Mid|5,5230.295556
3415,Mid|5,5230.496622
3416,Mid|5,5230.731199
3417,Mid|5,5230.932265
3418,Mid|5,5231.233864
3419,Mid|5,5231.434931
3419,Left|7,5231.468442
3420,Mid|5,5231.635997
3421,Mid|5,5231.770041
3422,Mid|5,5232.004618
3423,Mid|5,5232.239195
3423,Left|6,5232.239195
3422,Left|6,5232.239195
3424,Mid|4,5232.473772
3425,Mid|4,5232.607816
3425,Left|8,5232.708349
3426,Mid|4,5232.74186
3427,Mid|4,5232.942926
3428,Mid|5,5233.244525
3429,Dashboard|5,5233.445591
3430,Dashboard|5,5233.579635
3430,Left|3,5233.713679
3431,Dashboard|5,5233.814212
3431,Left|4,5233.914745
3432,Mid|5,5234.082301
3433,Mid|5,5234.216345
3434,Mid|4,5234.417411
3435,Mid|4,5234.484433
3435,Left|6,5234.685499
3436,Mid|4,5234.71901
3437,Mid|4,5234.953587
3438,Mid|4,5235.154653
3439,Mid|5,5235.489763
3440,Mid|5,5235.590296
3440,Left|6,5235.72434
3441,Mid|5,5235.791362
3442,Mid|5,5235.958917
3443,Mid|5,5236.05945
3444,Mid|5,5236.159983
3445,Mid|5,5236.361049
3445,Left|8,5236.528604
3446,Mid|4,5236.562115
3447,Mid|4,5236.72967
3448,Mid|4,5236.964248
3449,Mid|4,5237.165314
3450,Mid|5,5237.332869
3451,Mid|5,5237.567446
3452,Mid|5,5237.969578
3453,Mid|5,5238.204155
3453,Left|8,5238.237666
3454,Mid|5,5238.37171
3455,Dashboard|4,5238.472243
3456,Dashboard|5,5238.606287
3457,Dashboard|5,5238.740331
3458,Mid|5,5239.04193
3459,Mid|5,5239.209485
3460,Mid|5,5239.310018
3461,Mid|5,5239.444062
3462,Mid|5,5239.645129
3463,Mid|4,5239.879706
3464,Mid|4,5239.946728
3465,Mid|4,5240.114283
3466,Mid|5,5240.68397
3467,Mid|5,5240.784503
3468,Mid|5,5241.01908
3469,Mid|5,5241.220146
3470,Mid|5,5241.454723
3471,Dashboard|8,5241.655789
3472,Dashboard|5,5241.823344
3473,Mid|5,5242.091432
3474,Mid|5,5242.292498
3474,Left|8,5242.493565
3475,Mid|5,5242.527076
3475,Left|9,5242.594098
3476,Mid|4,5242.66112
3477,Mid|4,5242.728142
3478,Mid|4,5242.962719
3479,Mid|5,5243.197296
3480,Mid|5,5243.297829
3481,Mid|5,5243.398362
3482,Mid|5,5243.498895
3483,Mid|5,5243.699961
3483,Left|9,5243.733472
3484,Mid|5,5243.901027
3485,Mid|5,5244.202626
3486,Mid|5,5244.437203
3487,Mid|5,5244.604758
3488,Mid|5,5244.738802
3489,Mid|5,5244.939868
3490,Mid|5,5245.174446
3491,Mid|5,5245.375512
3492,Mid|4,5245.509556
3493,Mid|4,5245.744133
3494,Mid|4,5246.012221
3495,Mid|4,5246.213287
3496,Mid|4,5246.380842
3497,Mid|4,5246.548397
3498,Mid|4,5246.682441
3498,Left|9,5246.917018
3499,Left|9,5246.917018
3499,Mid|4,5246.917018
3500,Mid|4,5247.185106
3501,Mid|4,5247.285639
3502,Mid|4,5247.486705
3503,Mid|4,5247.65426
3503,Left|8,5247.788304
3504,Mid|5,5247.922349
3505,Mid|5,5248.123415
3506,Mid|5,5248.223948
3507,Mid|5,5248.458525
3507,Left|6,5248.492036
3508,Mid|4,5248.592569
3509,Dashboard|8,5248.860657
3510,Dashboard|5,5248.994701
3511,Dashboard|4,5249.195767
3511,Left|5,5249.329811
3512,Mid|5,5249.463855
3513,Mid|5,5249.530877
3514,Mid|5,5249.765454
3515,Mid|4,5249.865987
3516,Mid|4,5250.033542
3517,Mid|4,5250.134075
3518,Mid|4,5250.268119
3519,Mid|4,5250.502696
3520,Mid|4,5250.703763
3521,Mid|5,5250.904829
3522,Mid|4,5251.239939
3523,Mid|4,5251.340472
3524,Mid|4,5251.508027
3525,Mid|4,5251.742604
3526,Mid|4,5251.910159
3527,Mid|5,5252.111225
3528,Mid|5,5252.245269
3529,Mid|5,5252.379313
3530,Mid|5,5252.61389
3531,Mid|4,5252.781445
3532,Mid|4,5252.949
3533,Mid|4,5253.116555
3534,Mid|4,5253.217088
3535,Mid|4,5253.418155
3535,Left|8,5253.451666
3536,Mid|5,5253.686243
3537,Left|9,5253.887309
3536,Left|9,5253.887309
3537,Mid|5,5253.887309
3538,Mid|5,5254.155397
3539,Mid|5,5254.356463
3540,Mid|5,5254.658062
3541,Mid|5,5254.892639
3542,Mid|5,5255.093705
3543,Mid|5,5255.26126
3544,Mid|5,5255.361793
3545,Mid|5,5255.562859
3546,Mid|5,5255.763925
3547,Mid|5,5255.998502
3548,Mid|5,5256.23308
3549,Mid|5,5256.434146
3550,Mid|5,5256.668723
3551,Mid|5,5256.869789
3552,Mid|5,5256.970322
3552,Left|9,5257.037344
3553,Mid|5,5257.204899
3554,Mid|5,5257.305432
3555,Mid|5,5257.506498
3556,Mid|5,5257.741075
3557,Mid|5,5257.975652
3558,Mid|5,5258.176718
3559,Mid|5,5258.411295
3560,Mid|5,5258.612361
3561,Mid|5,5258.846938
3562,Mid|5,5259.081516
3563,Mid|5,5259.249071
3564,Mid|5,5259.483648
3564,Left|2,5259.651203
3565,Mid|5,5259.684714
3566,Mid|5,5259.852269
3566,Left|3,5259.852269
3565,Left|2,5259.852269
3567,Mid|5,5260.086846
3568,Mid|5,5260.287912
3568,Left|8,5260.354934
3569,Mid|5,5260.522489
3570,Mid|5,5260.723555
3571,Mid|5,5260.958132
3572,Mid|5,5261.192709
3572,Left|9,5261.259731
3573,Mid|5,5261.393775
3573,Left|3,5261.494308
3574,Mid|5,5261.628352
3575,Mid|5,5261.86293
3576,Mid|5,5262.063996
3576,Left|9,5262.231551
3577,Mid|5,5262.298573
3578,Mid|5,5262.499639
3579,Mid|5,5262.734216
3580,Mid|5,5262.968793
3581,Mid|5,5263.169859
3582,Mid|5,5263.404436
3583,Dashboard|5,5263.639013
3584,Dashboard|5,5263.773057
3585,Mid|5,5264.074656
3586,Mid|5,5264.309233
3587,Mid|5,5264.476789
3588,Mid|5,5264.677855
3589,Mid|5,5264.912432
3590,Mid|5,5265.113498
3591,Mid|5,5265.348075
3592,Mid|5,5265.582652
3593,Mid|6,5265.917762
3594,Mid|5,5266.18585
3595,Mid|5,5266.420427
3596,Mid|5,5266.487449
3597,Mid|5,5266.722026
3598,Mid|5,5266.923092
3599,Mid|5,5267.258203
3600,Mid|5,5267.325225
3601,Mid|5,5267.559802
3602,Mid|5,5267.794379
3603,Mid|5,5267.995445
3604,Mid|5,5268.230022
3605,Dashboard|5,5268.364066
3605,Left|6,5268.364066
3606,Dashboard|5,5268.49811
3607,Dashboard|5,5268.632154
3608,Mid|5,5268.83322
3609,Mid|5,5268.933753
3610,Mid|5,5269.134819
3611,Mid|5,5269.369396
3612,Mid|5,5269.603973
3613,Mid|5,5269.83855
3614,Mid|2,5270.341216
3615,Mid|2,5270.441749
3616,Mid|2,5270.642815
3617,Mid|1,5270.81037
3618,Mid|2,5271.011436
3619,Mid|2,5271.14548
3620,Mid|5,5271.413568
3620,Left|9,5271.547612
3621,Mid|5,5271.614634
3622,Mid|5,5271.782189
3623,Mid|5,5271.983255
3624,Mid|5,5272.217832
3625,Mid|2,5272.284854
3626,Mid|5,5272.586453
3627,Mid|5,5272.686986
3628,Mid|5,5272.888053
3629,Mid|5,5273.055608
3630,Mid|5,5273.256674
3631,Mid|2,5273.45774
3632,Mid|2,5273.558273
3633,Left|4,5273.79285
3633,Dashboard|8,5273.79285
3634,Dashboard|5,5273.926894
3635,Dashboard|5,5274.161471
3636,Dashboard|5,5274.396048
3637,Dashboard|5,5274.597114
3637,Left|4,5274.697647
3638,Mid|5,5274.965735
3639,Mid|5,5275.13329
3640,Mid|5,5275.367867
3641,Mid|5,5275.535423
3642,Mid|5,5275.736489
3643,Mid|5,5275.937555
3644,Mid|5,5276.172132
3645,Dashboard|5,5276.507242
3646,Dashboard|5,5276.708308
3647,Dashboard|5,5276.842352
3648,Dashboard|6,5277.076929
3648,Left|4,5277.277995
3649,Dashboard|6,5277.311506
3650,Mid|5,5277.512572
3651,Mid|5,5277.579594
3652,Mid|5,5277.78066
3653,Dashboard|6,5277.981726
3654,Dashboard|6,5278.048748
3655,Dashboard|6,5278.149281
3656,Dashboard|6,5278.383859
3657,Dashboard|6,5278.584925
3658,Mid|5,5278.853013
3659,Mid|5,5278.953546
3660,Mid|5,5279.154612
3661,Mid|5,5279.288656
3662,Dashboard|6,5279.4227
3662,Left|4,5279.489722
3663,Dashboard|6,5279.556744
3664,Dashboard|6,5279.75781
3665,Dashboard|5,5279.958876
3665,Left|5,5280.059409
3666,Dashboard|4,5280.126431
3667,Dashboard|5,5280.361008
3668,Dashboard|6,5280.595585
3668,Left|4,5280.629096
3669,Dashboard|6,5280.696118
3670,Mid|5,5281.031229
3671,Mid|5,5281.265806
3672,Mid|5,5281.466872
3673,Dashboard|5,5281.600916
3674,Dashboard|5,5281.835493
3675,Mid|5,5282.170603
3676,Mid|5,5282.271136
3677,Mid|5,5282.505713
3678,Mid|5,5282.74029
3679,Mid|4,5282.974867
3680,Mid|4,5283.108911
3680,Left|8,5283.276466
3681,Mid|5,5283.309977
3681,Left|9,5283.309977
3682,Dashboard|5,5283.544554
3682,Left|3,5283.645087
3683,Dashboard|5,5283.678598
3683,Left|5,5283.846154
3684,Dashboard|6,5283.946687
3684,Left|2,5284.04722
3685,Dashboard|6,5284.147753
3685,Left|5,5284.181264
3686,Dashboard|6,5284.38233
3687,Mid|5,5284.616907
3688,Mid|5,5284.750951
3689,Mid|5,5284.952017
3690,Mid|4,5285.086061
3691,Mid|4,5285.287127
3692,Mid|4,5285.354149
3693,Mid|4,5285.588726
3694,Dashboard|5,5285.789792
3695,Dashboard|5,5285.923836
3696,Dashboard|5,5286.158413
3696,Left|5,5286.191924
3697,Mid|5,5286.627568
3698,Mid|5,5286.828634
3699,Mid|4,5287.063211
3700,Mid|4,5287.297788
3701,Mid|4,5287.532365
3702,Mid|4,5287.733431
3703,Mid|5,5287.900986
3703,Left|8,5287.968008
3704,Mid|5,5287.968008
3704,Left|8,5287.968008
3705,Mid|5,5288.135563
3706,Mid|5,5288.37014
3707,Mid|5,5288.571206
3708,Mid|5,5288.805783
3709,Mid|5,5289.006849
3710,Mid|5,5289.241426
3711,Mid|5,5289.476004
3712,Mid|5,5289.811114
3713,Mid|5,5290.01218
3714,Mid|5,5290.213246
3715,Mid|5,5290.380801
3716,Mid|4,5290.548356
3717,Mid|4,5290.749422
3718,Mid|4,5290.950488
3719,Mid|5,5291.185065
3720,Mid|5,5291.319109
3721,Mid|5,5291.419642
3721,Left|8,5291.520175
3722,Mid|5,5291.654219
3723,Mid|5,5291.855285
3724,Mid|5,5291.955818
3725,Mid|5,5292.424973
3726,Mid|5,5292.525506
3727,Mid|5,5292.726572
3728,Mid|5,5292.961149
3729,Mid|5,5293.162215
3730,Mid|5,5293.396792
3731,Mid|5,5293.497325
3732,Mid|4,5293.698391
3733,Mid|4,5293.765413
3734,Mid|4,5293.99999
3735,Mid|4,5294.100523
3736,Mid|5,5294.3351
3736,Left|9,5294.435633
3737,Mid|5,5294.636699
3738,Mid|5,5294.837766
3739,Mid|5,5295.072343
3740,Mid|5,5295.30692
3741,Mid|5,5295.507986
3742,Mid|5,5295.742563
3743,Mid|5,5295.943629
3744,Mid|5,5296.178206
3745,Mid|5,5296.412783
3746,Mid|5,5296.546827
3747,Mid|5,5296.680871
3748,Mid|5,5296.881937
3749,Mid|5,5296.98247
3748,Left|3,5296.98247
3749,Left|6,5296.98247
3750,Dashboard|8,5297.217047
3751,Dashboard|5,5297.384602
3751,Left|4,5297.451624
3752,Mid|5,5297.719713
3752,Left|8,5297.719713
3753,Mid|5,5297.887268
3754,Mid|5,5298.121845
3755,Left|9,5298.2894
3755,Mid|4,5298.2894
3756,Mid|4,5298.490466
3756,Left|8,5298.557488
3757,Mid|4,5298.758554
3758,Mid|4,5298.825576
3759,Mid|4,5299.060153
3760,Mid|7,5299.194197
3761,Mid|7,5299.328241
3762,Mid|4,5299.529307
3763,Mid|5,5299.696862
3764,Mid|7,5299.830906
3765,Mid|7,5299.96495
3766,Mid|5,5300.266549
3767,Mid|5,5300.467616
3768,Mid|5,5300.568149
3769,Mid|4,5300.869748
3770,Mid|4,5301.003792
3771,Mid|4,5301.171347
3772,Mid|4,5301.338902
3773,Mid|5,5301.439435
3774,Mid|5,5301.573479
3775,Mid|5,5301.774545
3776,Mid|5,5302.076144
3777,Mid|5,5302.27721
3778,Mid|5,5302.511787
3779,Dashboard|8,5302.679342
3779,Left|6,5302.813386
3780,Dashboard|5,5302.880408
3781,Mid|4,5303.114986
3782,Mid|5,5303.24903
3783,Mid|4,5303.450096
3784,Mid|4,5303.651162
3785,Mid|4,5303.885739
3786,Mid|4,5304.153827
3787,Mid|4,5304.25436
3788,Mid|4,5304.455426
3789,Mid|4,5304.690003
3790,Mid|4,5304.92458
3791,Mid|4,5305.125646
3792,Mid|4,5305.360223
3792,Left|7,5305.427245
3793,Mid|4,5305.5948
3794,Mid|5,5305.695333
3795,Mid|5,5305.829377
3796,Mid|5,5306.063955
3797,Mid|5,5306.265021
3798,Mid|5,5306.399065
3799,Mid|5,5306.56662
3800,Mid|5,5306.801197
3801,Mid|5,5307.002263
3802,Mid|5,5307.23684
3803,Mid|5,5307.471417
3804,Mid|5,5307.672483
3805,Mid|5,5307.873549
3806,Mid|5,5308.108126
3807,Mid|5,5308.309192
3808,Mid|5,5308.543769
3809,Mid|5,5308.778347
3810,Mid|5,5308.979413
3811,Mid|5,5309.21399
3812,Mid|5,5309.448567
3813,Mid|5,5309.616122
3814,Mid|5,5309.850699
3815,Mid|5,5310.085276
3816,Mid|5,5310.286342
3817,Mid|5,5310.487408
3818,Mid|5,5310.721985
3819,Mid|5,5310.923051
3820,Mid|5,5311.157628
3821,Mid|5,5311.358694
3822,Mid|5,5311.593272
3823,Mid|5,5311.827849
3824,Mid|5,5312.028915
3825,Mid|5,5312.229981
3826,Mid|5,5312.464558
3827,Mid|5,5312.699135
3828,Mid|5,5312.900201
3829,Mid|5,5313.134778
3829,Right|8,5313.302333
3830,Mid|5,5313.335844
3831,Mid|5,5313.570421
3832,Mid|5,5313.804998
3833,Mid|5,5314.006064
3834,Mid|5,5314.240642
3835,Mid|5,5314.341175
3836,Mid|5,5314.542241
3837,Mid|5,5314.676285
3838,Mid|5,5314.877351
3839,Mid|5,5315.078417
3840,Mid|5,5315.312994
3841,Mid|5,5315.547571
3842,Mid|5,5315.748637
3843,Mid|5,5315.983214
3844,Mid|5,5316.18428
3845,Mid|5,5316.418857
3846,Mid|5,5316.619923
3847,Mid|5,5316.8545
3848,Mid|5,5317.089078
3849,Mid|5,5317.223122
3850,Dashboard|5,5317.424188
3850,Left|7,5317.558232
3851,Dashboard|5,5317.658765
3852,Mid|5,5317.792809
3853,Mid|5,5317.893342
3854,Mid|5,5318.027386
3855,Mid|5,5318.261963
3856,Mid|5,5318.49654
3857,Dashboard|5,5318.764628
3858,Dashboard|5,5318.865161
3859,Dashboard|4,5319.032716
3860,Mid|5,5319.300804
3861,Mid|5,5319.434848
3862,Mid|5,5319.568892
3863,Mid|5,5319.769959
3864,Mid|5,5320.004536
3865,Mid|5,5320.205602
3866,Mid|5,5320.339646
3867,Mid|5,5320.540712
3868,Mid|5,5320.741778
3869,Mid|5,5320.976355
3870,Mid|5,5321.210932
3871,Mid|5,5321.411998
3872,Mid|5,5321.646575
3873,Mid|5,5321.847641
3874,Mid|5,5322.082218
3875,Mid|5,5322.316795
3876,Mid|5,5322.517862
3877,Mid|5,5322.752439
3878,Mid|5,5322.987016
3879,Mid|5,5323.188082
3880,Dashboard|8,5323.422659
3880,Left|4,5323.489681
3881,Dashboard|4,5323.556703
3882,Mid|5,5323.858302
3883,Mid|5,5323.958835
3884,Mid|5,5324.059368
3885,Mid|5,5324.293945
3886,Mid|5,5324.495011
3887,Mid|5,5324.729588
3888,Mid|5,5324.897143
3889,Dashboard|5,5325.13172
3890,Dashboard|4,5325.265765
3890,Left|7,5325.466831
3891,Left|4,5325.466831
3891,Dashboard|4,5325.466831
3892,Mid|5,5325.634386
3893,Mid|5,5325.76843
3894,Mid|5,5325.868963
3895,Mid|5,5326.070029
3896,Mid|5,5326.304606
3897,Mid|5,5326.539183
3898,Mid|5,5326.740249
3899,Mid|5,5327.008337
3900,Mid|5,5327.209403
3901,Mid|5,5327.477491
3902,Mid|5,5327.712068
3903,Mid|5,5327.946645
3903,Left|9,5328.013668
3904,Mid|5,5328.08069
3904,Left|9,5328.114201
3905,Mid|5,5328.147712
3906,Mid|5,5328.315267
3907,Mid|5,5328.549844
3908,Mid|5,5328.918465
3909,Mid|5,5329.052509
3910,Mid|5,5329.186553
3911,Mid|5,5329.42113
3912,Mid|5,5329.655707
3913,Mid|5,5329.890284
3914,Mid|5,5330.124861
3915,Mid|2,5330.258905
3916,Mid|2,5330.359438
3917,Mid|2,5330.493482
3917,Left|1,5330.526993
3918,Left|2,5330.661037
3918,Mid|3,5330.661037
