aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,1,0,0,0,5,1,0,0,0
2,0,6,2,2,14,2,0,0,1
3,0,1,1,0,6,1,0,0,0
4,1,1,0,7,18,0,0,0,0
5,5,16,6,18,2110,15,2,6,4
6,0,1,0,0,16,10,0,1,1
7,0,0,0,0,3,0,0,0,0
8,0,1,0,0,6,0,1,4,0
9,0,1,0,0,4,0,0,1,4
