from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Dashboard,8094.492037,8094.559059,0.0670220000001791
Dashboard,Dashboard,8094.559059,8094.927682,0.3686229999993884
Dashboard,Mid,8094.927682,8094.994704,0.0670220000001791
Mid,Dashboard,8094.994704,8095.128748,0.1340440000003582
Dashboard,Mid,8095.128748,8095.329815,0.20106699999996636
Mid,Dashboard,8095.329815,8095.463859,0.1340440000003582
Dashboard,Left,8095.463859,8095.631415,0.16755599999942206
Left,Mid,8095.631415,8095.664926,0.0335110000005443
Mid,Mid,8095.664926,8095.664926,0.0
Mid,Left,8095.664926,8095.832482,0.16755599999942206
Left,Mid,8095.832482,8095.899504,0.0670220000001791
Mid,Left,8095.899504,8096.033548,0.1340440000003582
Left,Mid,8096.033548,8096.268126,0.23457799999960116
Mid,Left,8096.268126,8096.536215,0.26808900000014546
Left,Mid,8096.536215,8096.636748,0.10053299999981391
Mid,Mid,8096.636748,8096.670259,0.0335110000005443
Mid,Dashboard,8096.670259,8096.670259,0.0
Dashboard,Mid,8096.670259,8096.904837,0.23457799999960116
Mid,Right,8096.904837,8097.608571,0.703733999999713
Right,Dashboard,8097.608571,8099.753282,2.1447109999999157
Dashboard,Dashboard,8099.753282,8099.820304,0.0670220000001791
Dashboard,Dashboard,8099.820304,8099.920837,0.10053299999981391
Dashboard,Right,8099.920837,8102.166082,2.245245000000068
Right,Mid,8102.166082,8102.40066,0.23457800000051066
Mid,Mid,8102.40066,8102.534704,0.13404399999944872
Mid,Mid,8102.534704,8102.668749,0.13404500000069675
Mid,Mid,8102.668749,8102.836304,0.16755499999999302
Mid,Mid,8102.836304,8102.869815,0.033510999999634805
Mid,Mid,8102.869815,8103.104393,0.23457799999960116
Mid,Mid,8103.104393,8103.238438,0.13404500000069675
Mid,Mid,8103.238438,8103.405993,0.16755499999999302
Mid,Mid,8103.405993,8103.405993,0.0
Mid,Right,8103.405993,8103.439504,0.033510999999634805
Right,Mid,8103.439504,8103.506526,0.0670220000001791
Mid,Mid,8103.506526,8103.707593,0.20106699999996636
Mid,Right,8103.707593,8103.774615,0.0670220000001791
Right,Mid,8103.774615,8103.942171,0.16755599999942206
Mid,Mid,8103.942171,8104.176749,0.23457800000051066
Mid,Mid,8104.176749,8104.377815,0.20106599999962782
Mid,Mid,8104.377815,8104.612393,0.23457800000051066
Mid,Mid,8104.612393,8104.846971,0.23457799999960116
Mid,Mid,8104.846971,8105.048038,0.20106699999996636
Mid,Mid,8105.048038,8105.383149,0.33511100000032457
Mid,Mid,8105.383149,8105.517193,0.13404399999944872
Mid,Mid,8105.517193,8105.751771,0.23457800000051066
Mid,Mid,8105.751771,8105.952838,0.20106699999996636
Mid,Mid,8105.952838,8106.153904,0.20106599999962782
Mid,Mid,8106.153904,8106.421993,0.26808900000014546
Mid,Mid,8106.421993,8106.62306,0.20106699999996636
