fixationid,aoi_id,world_timestamp
3456,Mid|5,82621.92305
3457,Mid|5,82622.124117
3458,Mid|5,82622.358694
3459,Mid|5,82622.660294
3460,Mid|2,82622.827849
3461,Dashboard|8,82622.961893
3462,Dashboard|8,82623.028915
3463,Mid|5,82623.263493
3464,Mid|5,82623.565092
3465,Mid|5,82624.13478
3466,Mid|5,82624.402869
3467,Mid|5,82624.570424
3468,Mid|5,82624.670957
3469,Mid|5,82624.905535
3470,Mid|5,82625.006068
3471,Mid|5,82625.207134
3472,Mid|7,82625.4082
3473,Mid|5,82625.7098
3474,Mid|5,82625.944377
3475,Mid|5,82626.111933
3476,Mid|5,82626.380021
3477,Mid|5,82626.614598
3478,Mid|5,82626.815665
3479,Mid|5,82627.083753
3480,Mid|5,82627.28482
3481,Mid|5,82627.485886
3482,Mid|5,82627.720463
3483,Mid|5,82627.787485
3484,Mid|5,82627.988552
3485,Mid|5,82628.323662
3486,Mid|5,82628.55824
3487,Mid|5,82628.792817
3488,Mid|5,82628.993883
3489,Mid|5,82629.228461
3490,Mid|5,82629.463038
3491,Mid|5,82629.53006
3492,Right|1,82629.664105
3492,Mid|5,82629.664105
3491,Right|1,82629.664105
3493,Mid|5,82629.898682
3494,Mid|5,82630.099748
3495,Mid|5,82630.334326
3496,Mid|5,82630.46837
3497,Mid|5,82630.602414
3498,Mid|5,82630.803481
3499,Mid|5,82631.004547
3500,Mid|5,82631.239124
3501,Mid|5,82631.373168
3502,Mid|5,82631.607746
3503,Mid|5,82631.808812
3504,Mid|5,82632.009879
3505,Mid|5,82632.244456
3506,Mid|5,82632.479033
3507,Mid|5,82632.6801
3508,Mid|4,82632.914677
3509,Mid|4,82633.048721
3510,Mid|4,82633.149254
3511,Mid|5,82633.417343
3512,Mid|5,82633.450854
3513,Mid|5,82633.685431
3514,Mid|5,82633.95352
3515,Mid|5,82634.154586
3516,Mid|5,82634.623741
3517,Mid|5,82634.791296
3518,Mid|5,82635.025874
3519,Mid|5,82635.126407
3520,Mid|5,82635.293962
3521,Mid|4,82635.428006
3522,Mid|4,82635.52854
3523,Mid|5,82635.629073
3524,Mid|5,82635.796628
3525,Mid|5,82635.997694
3526,Mid|4,82636.50036
3527,Mid|4,82636.734938
3528,Mid|5,82636.936004
3529,Mid|5,82637.003026
3530,Mid|5,82637.740269
3531,Mid|4,82638.008358
3532,Mid|5,82638.07538
3533,Mid|5,82638.309957
3534,Mid|5,82638.544535
3535,Mid|5,82638.745601
3536,Mid|5,82639.114223
3537,Mid|5,82639.3488
3538,Mid|5,82639.583377
3539,Mid|5,82640.186576
3540,Mid|5,82640.28711
3541,Mid|5,82640.521687
3542,Mid|5,82640.62222
3543,Mid|5,82640.823286
3544,Mid|5,82641.392974
3545,Dashboard|8,82641.594041
3545,Mid|2,82641.694574
3546,Dashboard|9,82641.795107
3546,Left|1,82641.828618
3547,Dashboard|8,82642.096707
3548,Mid|5,82642.297773
3549,Mid|5,82642.599373
3550,Mid|5,82642.666395
3551,Mid|5,82642.967994
3552,Mid|5,82643.16906
3553,Right|7,82643.604704
3555,Mid|6,82643.839282
3556,Mid|5,82644.040348
3557,Mid|5,82644.207903
3558,Mid|5,82644.308436
3559,Mid|9,82644.710569
3560,Mid|6,82644.945146
3560,Left|3,82645.112702
3561,Mid|5,82645.213235
3562,Mid|5,82645.447812
3563,Mid|5,82645.648879
3564,Mid|5,82645.883456
3565,Mid|5,82646.084522
3565,Left|2,82646.185056
3566,Mid|5,82646.3191
3567,Mid|5,82646.553677
3568,Mid|5,82646.754744
3569,Mid|5,82647.29092
3570,Mid|5,82647.491987
3571,Mid|6,82647.760075
3572,Mid|5,82647.994653
3573,Mid|5,82648.195719
3574,Mid|5,82648.430296
3575,Mid|5,82648.664874
3576,Mid|5,82648.765407
3577,Mid|5,82648.999984
3578,Mid|5,82649.201051
3579,Mid|5,82649.435628
3580,Mid|5,82649.670205
3581,Mid|5,82649.871272
3582,Mid|5,82650.105849
3583,Mid|5,82650.340427
3584,Mid|5,82650.541493
3585,Mid|5,82650.77607
3586,Mid|2,82651.010648
3587,Mid|2,82651.111181
3588,Mid|5,82651.312247
3589,Mid|5,82651.41278
3590,Mid|5,82651.647358
3591,Mid|5,82651.848424
3592,Mid|5,82652.083002
3593,Mid|5,82652.250557
3594,Mid|5,82652.485134
3595,Mid|5,82652.619178
3596,Mid|5,82652.820245
3597,Mid|5,82653.054822
3598,Mid|5,82653.2894
3599,Dashboard|8,82653.62451
3600,Dashboard|8,82653.725043
3601,Mid|5,82654.160687
3602,Mid|5,82654.328242
3603,Mid|5,82654.56282
3604,Mid|5,82654.629842
3605,Mid|5,82654.864419
3606,Mid|5,82655.098997
3607,Mid|5,82655.300063
3608,Mid|5,82655.53464
3609,Mid|5,82656.037306
3610,Mid|5,82656.271884
3610,Left|3,82656.372417
3611,Mid|5,82656.506461
3612,Mid|5,82656.707527
3613,Mid|5,82656.808061
3614,Dashboard|8,82657.10966
3614,Mid|4,82657.277215
3615,Mid|4,82657.277215
3615,Dashboard|8,82657.277215
3616,Dashboard|8,82657.511793
3617,Dashboard|8,82657.712859
3617,Left|2,82657.74637
3618,Dashboard|5,82657.947437
3619,Mid|5,82658.349569
3620,Mid|5,82658.483613
3621,Mid|5,82658.718191
3622,Dashboard|8,82659.053301
3623,Dashboard|8,82659.287879
3624,Dashboard|9,82659.455434
3625,Dashboard|8,82659.690011
3625,Left|2,82659.824056
3626,Mid|5,82660.025122
3627,Mid|5,82660.159166
3627,Left|2,82660.226188
3628,Mid|5,82660.259699
3628,Left|3,82660.326722
3629,Mid|5,82660.494277
3630,Mid|5,82660.695343
3631,Mid|5,82660.929921
3632,Dashboard|8,82661.23152
3633,Mid|5,82661.667164
3634,Mid|5,82661.901741
3635,Mid|5,82662.102808
3636,Mid|5,82662.337385
3637,Dashboard|8,82662.538451
3638,Dashboard|8,82662.739518
3638,Mid|2,82662.840051
3639,Dashboard|9,82662.940584
3640,Dashboard|9,82663.041117
3640,Left|2,82663.14165
3641,Dashboard|8,82663.208672
3641,Left|2,82663.208672
3642,Mid|5,82663.44325
3643,Mid|5,82663.543783
3644,Mid|5,82663.644316
3645,Mid|5,82663.878894
3646,Mid|5,82663.979427
3647,Mid|5,82664.247515
3647,Right|4,82664.247515
3648,Mid|5,82664.348048
3649,Mid|5,82664.549115
3650,Mid|5,82664.783692
3651,Mid|5,82664.917736
3652,Mid|5,82665.152314
3653,Mid|5,82665.35338
3654,Mid|5,82665.487424
3655,Dashboard|8,82665.856046
3656,Dashboard|8,82666.124134
3657,Dashboard|5,82666.191157
3657,Left|4,82666.258179
3658,Dashboard|8,82666.29169
3659,Mid|5,82666.492756
3660,Mid|5,82666.593289
3661,Mid|5,82666.660311
3662,Mid|5,82666.894889
3663,Mid|6,82667.330532
3664,Mid|6,82667.431066
3665,Dashboard|5,82667.732665
3666,Dashboard|5,82667.866709
3667,Mid|5,82668.235331
3668,Mid|5,82668.369375
3669,Mid|5,82668.570442
3670,Left|1,82669.106618
3671,Right|1,82669.240663
3671,Left|1,82669.274174
3672,Right|1,82669.307685
3672,Left|2,82669.374707
3673,Mid|5,82669.542262
3673,Right|8,82669.642795
3675,Left|3,82670.41355
3675,Mid|7,82670.447061
3675,Right|4,82670.447061
3676,Dashboard|3,82670.648127
3676,Left|4,82670.715149
3676,Mid|1,82670.74866
