AOI,Total_Duration_ms
5,591559.9085002468
4,25046.80349981936
2,5409.928500026581
6,4377.541999943787
8,1351.5915000025416
3,556.7745000007562
9,463.9795000111917
1,334.87149998836685
7,278.38650000921916
