aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,0,2,0,0,2,0,0,0,0
2,1,11,1,1,15,0,0,0,0
3,0,0,0,0,1,0,0,0,0
4,0,3,0,444,154,0,1,1,0
5,3,13,1,156,2605,4,1,0,0
6,0,0,0,1,3,4,0,0,0
7,0,0,0,1,1,0,2,0,0
8,0,0,0,0,1,0,0,3,0
9,0,0,0,0,0,0,0,0,0
