AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
1,4,661.6744999992079,0.11638056444573756,0.10682793349736479
2,29,4248.4305000007225,0.8437590922315974,0.6859128633834259
3,2,246.110499999304,0.05819028222286878,0.039734757991973874
4,603,104366.97550000371,17.54437009019494,16.850140541986796
5,2783,507249.8349999987,80.97177771312191,81.89593469295549
6,8,1174.0689999987808,0.23276112889147513,0.18955447890667915
7,4,689.9164999995264,0.11638056444573756,0.11138762938691502
8,4,746.4009999994232,0.11638056444573756,0.12050710189133841
