fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi
3,4546.335798,23,4546.337817,80.69200000045385,1.4704677311424277,0.49418286482493085,0.4676567514737447,0.494773119688034,0.4641594588756561,True,5,4.0,4546.436332,5.0
4,4546.436332,26,4546.422543500001,173.4874999992826,1.4101644366367605,0.49692535400390625,0.46774838864803314,0.4779117703437805,0.4567604064941406,True,5,5.0,4546.603887,5.0
5,4546.603887,31,4546.600065500001,157.34949999932724,1.2955379851432012,0.472787340482076,0.43333064516385394,0.4774117171764374,0.450596809387207,True,5,6.0,4546.771442,5.0
6,4546.771442,36,4546.7614495,88.76150000014604,1.4669615376844758,0.49860313534736633,0.43891704082489014,0.4893857836723327,0.4405702650547027,True,5,7.0,4546.838464,5.0
7,4546.838464,38,4546.854245500001,193.66099999933795,1.4767053586271437,0.4893884318215506,0.4619887130601065,0.4635736048221588,0.471122682094574,True,5,8.0,4547.03953,5.0
8,4547.03953,44,4547.051941,80.69200000045385,1.354796641407337,0.4880228713154793,0.4615305140614509,0.4745509326457977,0.4704859852790832,True,5,9.0,4547.140063,5.0
9,4547.140063,47,4547.1366675,129.10699999974895,1.3561122822756224,0.48738051056861875,0.4702824592590331,0.4670102894306183,0.4780369400978088,True,5,10.0,4547.274107,5.0
10,4547.274107,51,4547.269808999999,80.69200000045385,1.4277571428050122,0.4718380669752757,0.47732818126678467,0.4700615108013153,0.4835531711578369,True,5,11.0,4547.341129,5.0
11,4547.341129,53,4547.354535500001,153.31499999956577,0.8778849483735501,0.48564586639404295,0.5208251655101777,0.4830102324485779,0.5393750071525574,True,5,18.0,4549.35179,5.0
18,4549.35179,113,4549.343592,108.93450000003212,1.3459580365037112,0.5096275433897972,0.505883663892746,0.4328276216983795,0.597320020198822,True,5,19.0,4549.452323,5.0
19,4549.452323,116,4549.456561,100.86500000033992,1.3179500174342196,0.5066563189029694,0.5212845901648203,0.529759407043457,0.5230095386505127,True,5,20.0,4549.619878,5.0
20,4549.619878,121,4549.634083,217.8685000008045,1.4186537193861315,0.46875598281621933,0.444979265332222,0.1341347098350525,0.1535753905773162,True,5,21.0,4549.854455,5.0
21,4549.854455,128,4549.8559860000005,104.89999999936116,1.2161578860524411,0.5318949073553085,0.4729219898581505,0.5153222680091858,0.4878189265727997,True,5,23.0,4550.859785,5.0
23,4550.859785,158,4550.8646355,96.83049999966896,1.4995201824564484,0.48199605941772455,0.43630249798297877,0.484519898891449,0.4003303945064544,True,5,24.0,4550.960318,5.0
24,4550.960318,161,4550.9655005,141.2110000001121,1.4804484651126335,0.49169551134109496,0.41700775623321534,0.4787370264530182,0.38881716132164,True,5,25.0,4551.094362,5.0
25,4551.094362,165,4551.110746,217.868499999895,1.028011423225453,0.4973214603960514,0.40492504835128784,0.4881927669048309,0.4180004894733429,True,5,26.0,4551.328939,5.0
26,4551.328939,172,4551.332649,161.38350000073842,1.012330280795713,0.4798162480195363,0.38753627240657806,0.4779978394508362,0.3825414776802063,True,5,27.0,4551.496494,5.0
27,4551.496494,177,4551.5101715,217.86799999972573,1.185484301321116,0.5363128036260605,0.5000288039445877,0.5355786085128784,0.4901924729347229,True,5,28.0,4551.865115,1.0
28,4551.865115,188,4551.8571465,100.8654999995997,1.4279552688209354,0.2903377711772918,0.1271572560071945,0.2903377711772918,0.1271572560071945,True,1,34.0,4552.903957,5.0
34,4552.903957,219,4552.8940385000005,92.79549999882876,1.3964648169995342,0.5010919868946075,0.39725364247957856,0.5155128240585327,0.3904856145381927,True,5,35.0,4553.00449,5.0
35,4553.00449,222,4552.9908685,153.3150000004753,1.2535276031336682,0.5326522767543793,0.4555771887302399,0.526898205280304,0.4186260104179382,True,5,36.0,4553.205556,5.0
36,4553.205556,228,4553.1925985,80.69199999954435,1.4946948332836236,0.49791936576366425,0.44813188910484314,0.4996260106563568,0.4147089421749115,True,5,37.0,4553.306089,5.0
37,4553.306089,231,4553.3217055000005,129.10749999991822,1.4336578905344617,0.5248333811759949,0.46580880880355835,0.6075373291969299,0.5307630300521851,True,5,38.0,4553.540666,5.0
38,4553.540666,238,4553.5274705,84.72650000021531,1.3686694592077735,0.4938754340012868,0.43449381987253827,0.4851469397544861,0.4424925148487091,True,5,39.0,4553.607688,5.0
39,4553.607688,240,4553.6162315,197.6955000000089,1.4447338903564788,0.5021990367344448,0.4471600353717804,0.4878371953964233,0.4445508122444153,True,5,40.0,4553.808754,5.0
40,4553.808754,246,4553.8179615,141.21049999994284,1.4413662725322758,0.5004814088344574,0.4428221106529236,0.4950752854347229,0.4617116749286651,True,5,41.0,4553.976309,5.0
41,4553.976309,251,4553.9632065000005,173.48799999945186,1.4989899140436416,0.4991624156634013,0.4190165499846141,0.4961961507797241,0.4618164300918579,True,5,42.0,4554.143864,5.0
42,4554.143864,256,4554.140729,137.17650000035064,1.393970380422357,0.5209571480751037,0.4296565353870392,0.513322651386261,0.4530948102474212,True,5,43.0,4554.277908,5.0
43,4554.277908,260,4554.28194,145.24549999987357,1.4083106444227242,0.5007629752159118,0.4378477275371552,0.5124069452285767,0.4808817207813263,True,5,44.0,4554.713552,5.0
44,4554.713552,273,4554.7176765,80.69199999954435,1.3550479390039305,0.5073898658156395,0.4710374176502228,0.5240880250930786,0.4522490799427032,True,5,45.0,4554.814085,5.0
45,4554.814085,276,4554.802403,217.8680000006352,0.9498392322252436,0.5113463827541896,0.4473597662789481,0.5155470371246338,0.443144142627716,True,5,46.0,4555.015151,5.0
46,4555.015151,282,4555.0243055,217.86900000006423,1.2568225340240964,0.4925664290785789,0.44215773418545723,0.4979822039604187,0.4313928782939911,True,5,47.0,4555.249728,5.0
47,4555.249728,289,4555.246209,100.86450000017066,1.2150359240001956,0.48651912063360214,0.45551837980747223,0.4873969852924347,0.4449108839035034,True,5,48.0,4555.350261,5.0
48,4555.350261,292,4555.3511085,217.86799999972573,1.4195186077298505,0.4561098255217075,0.43876321613788605,0.4775299429893493,0.4227979779243469,True,5,49.0,4555.584838,5.0
49,4555.584838,299,4555.573011,217.868499999895,1.1501006783819518,0.4824268307004656,0.45585091624941143,0.4838336706161499,0.4408743977546692,True,5,50.0,4555.852926,5.0
50,4555.852926,307,4555.855433000001,177.52199999995355,1.4994337183163922,0.5117675264676412,0.46060093740622204,0.5095189213752747,0.4655421376228332,True,5,55.0,4556.824745,5.0
55,4556.824745,336,4556.8318055,104.90000000027068,1.4294870610194268,0.48393234610557556,0.4316919147968292,0.4864476025104522,0.4373559653759002,True,5,56.0,4556.925278,5.0
