AOI,Total_Duration_ms
7,22412.26650000408
8,8932.629499997347
1,7496.306499999264
2,7205.817999998544
4,3134.8919999991267
5,609.2274999991787
9,435.7385000002978
3,395.39200000035635
6,338.9079999997193
