AOI,Total_Duration_ms
5,460876.1974999879
6,5193.296999997983
4,4955.234999999448
2,4204.064499998822
8,2180.9354999995776
9,1581.565500002398
3,1514.118500002951
1,782.7145000010205
7,613.2605000020703
