from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Mid,7132.395596,7132.864751,0.4691549999997733
Mid,Mid,7132.864751,7133.065817,0.20106599999962782
Mid,Mid,7133.065817,7133.233373,0.16755600000033155
Mid,Left,7133.233373,7133.266884,0.033510999999634805
Left,Mid,7133.266884,7133.367417,0.1005330000007234
Mid,Left,7133.367417,7133.367417,0.0
Left,Mid,7133.367417,7133.568483,0.20106599999962782
Mid,Left,7133.568483,7133.937105,0.36862199999995937
Left,Left,7133.937105,7134.339238,0.4021329999995942
Left,Mid,7134.339238,7134.70786,0.36862200000086887
Mid,Left,7134.70786,7135.04297,0.33510999999998603
Left,Left,7135.04297,7135.34457,0.30159999999978027
Left,Left,7135.34457,7135.411592,0.0670220000001791
Left,Left,7135.411592,7135.646169,0.23457699999926263
Left,Mid,7135.646169,7136.249369,0.60320000000047
Mid,Mid,7136.249369,7136.316391,0.0670220000001791
Mid,Mid,7136.316391,7136.550968,0.23457699999926263
Mid,Left,7136.550968,7136.651501,0.1005330000007234
Left,Mid,7136.651501,7136.752035,0.10053400000015245
Mid,Mid,7136.752035,7136.986612,0.23457699999926263
Mid,Left,7136.986612,7137.053634,0.0670220000001791
Left,Mid,7137.053634,7137.22119,0.16755600000033155
Mid,Mid,7137.22119,7137.422256,0.20106599999962782
Mid,Mid,7137.422256,7137.656834,0.23457800000051066
Mid,Mid,7137.656834,7137.8579,0.20106599999962782
Mid,Mid,7137.8579,7138.092477,0.23457700000017212
Mid,Mid,7138.092477,7138.327055,0.23457799999960116
Mid,Mid,7138.327055,7138.528121,0.20106600000053731
Mid,Mid,7138.528121,7138.829721,0.30159999999978027
Mid,Mid,7138.829721,7138.896743,0.0670220000001791
Mid,Mid,7138.896743,7139.131321,0.23457799999960116
Mid,Left,7139.131321,7139.365898,0.23457700000017212
Left,Left,7139.365898,7139.365898,0.0
Left,Mid,7139.365898,7139.365898,0.0
Mid,Mid,7139.365898,7139.566964,0.20106599999962782
Mid,Mid,7139.566964,7139.801542,0.23457800000051066
Mid,Mid,7139.801542,7140.036119,0.23457700000017212
Mid,Mid,7140.036119,7140.237186,0.20106699999996636
Mid,Mid,7140.237186,7140.471763,0.23457699999926263
Mid,Mid,7140.471763,7140.67283,0.20106700000087585
Mid,Mid,7140.67283,7140.907407,0.23457699999926263
Mid,Mid,7140.907407,7141.141985,0.23457800000051066
Mid,Mid,7141.141985,7141.343051,0.20106599999962782
Mid,Mid,7141.343051,7141.577628,0.23457700000017212
Mid,Mid,7141.577628,7141.812206,0.23457799999960116
Mid,Mid,7141.812206,7142.013272,0.20106600000053731
Mid,Mid,7142.013272,7142.24785,0.23457799999960116
Mid,Mid,7142.24785,7142.448916,0.20106600000053731
Mid,Mid,7142.448916,7142.683494,0.23457799999960116
Mid,Mid,7142.683494,7142.918071,0.23457700000017212
Mid,Mid,7142.918071,7143.119138,0.20106699999996636
Mid,Mid,7143.119138,7143.353715,0.23457700000017212
Mid,Left,7143.353715,7143.454248,0.10053299999981391
Left,Mid,7143.454248,7143.588293,0.13404499999978725
Mid,Mid,7143.588293,7143.789359,0.20106600000053731
Mid,Left,7143.789359,7143.923403,0.13404399999944872
Left,Mid,7143.923403,7144.023936,0.10053299999981391
Mid,Mid,7144.023936,7144.225003,0.20106699999996636
Mid,Mid,7144.225003,7144.560114,0.33511100000032457
Mid,Mid,7144.560114,7144.76118,0.20106600000053731
Mid,Mid,7144.76118,7144.995757,0.23457699999926263
Mid,Mid,7144.995757,7145.230335,0.23457800000051066
Mid,Mid,7145.230335,7145.431401,0.20106599999962782
Mid,Left,7145.431401,7145.632468,0.20106699999996636
Left,Mid,7145.632468,7145.665979,0.0335110000005443
Mid,Mid,7145.665979,7145.867045,0.20106599999962782
Mid,Mid,7145.867045,7146.001089,0.1340440000003582
Mid,Mid,7146.001089,7146.202156,0.20106699999996636
Mid,Mid,7146.202156,7146.436733,0.23457699999926263
Mid,Mid,7146.436733,7146.671311,0.23457800000051066
Mid,Mid,7146.671311,7146.872377,0.20106599999962782
Mid,Mid,7146.872377,7147.106955,0.23457800000051066
Mid,Left,7147.106955,7147.207488,0.10053299999981391
Left,Mid,7147.207488,7147.308021,0.10053299999981391
Mid,Left,7147.308021,7147.375043,0.0670220000001791
Left,Mid,7147.375043,7147.542599,0.16755600000033155
Mid,Mid,7147.542599,7147.810687,0.2680879999998069
Mid,Mid,7147.810687,7148.011754,0.20106699999996636
Mid,Mid,7148.011754,7148.246331,0.23457700000017212
Mid,Left,7148.246331,7148.380375,0.13404399999944872
Left,Mid,7148.380375,7148.447397,0.0670220000001791
Mid,Mid,7148.447397,7148.681975,0.23457800000051066
Mid,Mid,7148.681975,7148.983575,0.30159999999978027
Mid,Right,7148.983575,7149.050597,0.0670220000001791
Right,Mid,7149.050597,7149.184641,0.13404399999944872
Mid,Mid,7149.184641,7149.385707,0.20106600000053731
Mid,Left,7149.385707,7149.553263,0.16755599999942206
Left,Mid,7149.553263,7149.620285,0.0670220000001791
Mid,Mid,7149.620285,7149.854862,0.23457700000017212
Mid,Mid,7149.854862,7150.055929,0.20106699999996636
Mid,Mid,7150.055929,7150.290506,0.23457700000017212
Mid,Mid,7150.290506,7150.491573,0.20106699999996636
Mid,Mid,7150.491573,7150.72615,0.23457700000017212
Mid,Mid,7150.72615,7151.094772,0.36862199999995937
Mid,Mid,7151.094772,7151.161794,0.06702199999926961
Mid,Mid,7151.161794,7151.396371,0.23457700000017212
Mid,Mid,7151.396371,7151.597438,0.20106699999996636
Mid,Mid,7151.597438,7151.832015,0.23457700000017212
Mid,Mid,7151.832015,7152.066593,0.23457799999960116
Mid,Mid,7152.066593,7152.267659,0.20106600000053731
Mid,Mid,7152.267659,7152.502237,0.23457799999960116
Mid,Mid,7152.502237,7152.770325,0.2680880000007164
Mid,Mid,7152.770325,7152.937881,0.16755599999942206
Mid,Mid,7152.937881,7153.172458,0.23457700000017212
Mid,Mid,7153.172458,7153.373524,0.20106599999962782
Mid,Mid,7153.373524,7153.608102,0.23457800000051066
Mid,Mid,7153.608102,7153.742146,0.13404399999944872
Mid,Mid,7153.742146,7153.976724,0.23457800000051066
Mid,Mid,7153.976724,7154.211301,0.23457700000017212
Mid,Mid,7154.211301,7154.445879,0.23457799999960116
Mid,Mid,7154.445879,7154.680456,0.23457700000017212
Mid,Left,7154.680456,7154.848011,0.16755499999999302
Left,Mid,7154.848011,7154.881522,0.033510999999634805
Mid,Mid,7154.881522,7155.1161,0.23457800000051066
Mid,Mid,7155.1161,7155.317166,0.20106599999962782
Mid,Mid,7155.317166,7155.551744,0.23457800000051066
Mid,Mid,7155.551744,7155.786321,0.23457699999926263
Mid,Mid,7155.786321,7155.987388,0.20106699999996636
Mid,Mid,7155.987388,7156.221965,0.23457700000017212
Mid,Right,7156.221965,7156.423032,0.20106699999996636
Right,Mid,7156.423032,7156.456543,0.0335110000005443
Mid,Mid,7156.456543,7156.657609,0.20106599999962782
Mid,Mid,7156.657609,7156.959209,0.30159999999978027
Mid,Mid,7156.959209,7157.059742,0.1005330000007234
Mid,Mid,7157.059742,7157.260808,0.20106599999962782
Mid,Mid,7157.260808,7157.495386,0.23457799999960116
Mid,Mid,7157.495386,7157.729963,0.23457700000017212
Mid,Mid,7157.729963,7157.93103,0.20106699999996636
Mid,Mid,7157.93103,7158.165607,0.23457700000017212
Mid,Right,7158.165607,7158.366674,0.20106699999996636
Right,Mid,7158.366674,7158.400185,0.0335110000005443
Mid,Left,7158.400185,7158.534229,0.13404399999944872
Left,Mid,7158.534229,7158.601251,0.0670220000001791
Mid,Mid,7158.601251,7158.835828,0.23457700000017212
Mid,Mid,7158.835828,7159.036895,0.20106699999996636
Mid,Mid,7159.036895,7159.271472,0.23457700000017212
Mid,Mid,7159.271472,7159.50605,0.23457799999960116
Mid,Mid,7159.50605,7159.707116,0.20106599999962782
Mid,Mid,7159.707116,7159.941694,0.23457800000051066
Mid,Mid,7159.941694,7160.14276,0.20106599999962782
Mid,Mid,7160.14276,7160.377338,0.23457800000051066
Mid,Mid,7160.377338,7160.477871,0.10053299999981391
Mid,Mid,7160.477871,7160.712448,0.23457700000017212
Mid,Mid,7160.712448,7160.913515,0.20106699999996636
Mid,Mid,7160.913515,7161.181603,0.2680879999998069
Mid,Mid,7161.181603,7161.349159,0.16755600000033155
Mid,Left,7161.349159,7161.483203,0.13404399999944872
Left,Mid,7161.483203,7161.583736,0.10053299999981391
Mid,Mid,7161.583736,7161.818314,0.23457800000051066
Mid,Mid,7161.818314,7162.01938,0.20106599999962782
Mid,Mid,7162.01938,7162.253957,0.23457700000017212
Mid,Mid,7162.253957,7162.488535,0.23457800000051066
Mid,Mid,7162.488535,7162.689601,0.20106599999962782
Mid,Mid,7162.689601,7162.924179,0.23457799999960116
Mid,Mid,7162.924179,7163.125245,0.20106600000053731
Mid,Mid,7163.125245,7163.359823,0.23457799999960116
Mid,Left,7163.359823,7163.5944,0.23457700000017212
Left,Left,7163.5944,7163.5944,0.0
Left,Mid,7163.5944,7163.5944,0.0
Mid,Mid,7163.5944,7163.795467,0.20106699999996636
Mid,Mid,7163.795467,7164.030044,0.23457700000017212
Mid,Mid,7164.030044,7164.264622,0.23457799999960116
Mid,Mid,7164.264622,7164.465688,0.20106600000053731
Mid,Right,7164.465688,7164.700265,0.23457700000017212
Right,Right,7164.700265,7164.700265,0.0
Right,Mid,7164.700265,7164.700265,0.0
Mid,Mid,7164.700265,7164.901332,0.20106699999996636
Mid,Mid,7164.901332,7165.135909,0.23457699999926263
Mid,Mid,7165.135909,7165.269954,0.13404500000069675
Mid,Mid,7165.269954,7165.504531,0.23457699999926263
Mid,Left,7165.504531,7165.605064,0.1005330000007234
Left,Mid,7165.605064,7165.839642,0.23457799999960116
Mid,Mid,7165.839642,7166.040708,0.20106600000053731
Mid,Mid,7166.040708,7166.274897,0.23418899999978748
Mid,Mid,7166.274897,7166.475963,0.20106599999962782
Mid,Left,7166.475963,7166.677029,0.20106600000053731
Left,Mid,7166.677029,7166.71054,0.033510999999634805
Mid,Mid,7166.71054,7166.911607,0.20106699999996636
Mid,Mid,7166.911607,7167.146184,0.23457700000017212
Mid,Mid,7167.146184,7167.34725,0.20106599999962782
Mid,Mid,7167.34725,7167.581828,0.23457800000051066
Mid,Mid,7167.581828,7167.816405,0.23457699999926263
Mid,Mid,7167.816405,7168.017471,0.20106600000053731
Mid,Mid,7168.017471,7168.252049,0.23457799999960116
Mid,Mid,7168.252049,7168.386093,0.1340440000003582
Mid,Left,7168.386093,7168.419604,0.033510999999634805
Left,Mid,7168.419604,7168.62067,0.20106600000053731
Mid,Left,7168.62067,7168.721203,0.10053299999981391
Left,Mid,7168.721203,7168.821736,0.10053299999981391
Mid,Mid,7168.821736,7169.056314,0.23457800000051066
Mid,Left,7169.056314,7169.156847,0.10053299999981391
Left,Mid,7169.156847,7169.290891,0.13404399999944872
Mid,Mid,7169.290891,7169.491957,0.20106600000053731
Mid,Mid,7169.491957,7169.726535,0.23457799999960116
Mid,Mid,7169.726535,7169.961112,0.23457700000017212
Mid,Mid,7169.961112,7170.162178,0.20106599999962782
Mid,Mid,7170.162178,7170.396756,0.23457800000051066
Mid,Mid,7170.396756,7170.597822,0.20106599999962782
Mid,Left,7170.597822,7170.698355,0.1005330000007234
Left,Mid,7170.698355,7170.832399,0.13404399999944872
Mid,Mid,7170.832399,7171.16751,0.33511100000032457
Mid,Mid,7171.16751,7171.335065,0.16755499999999302
Mid,Left,7171.335065,7171.368576,0.033510999999634805
Left,Mid,7171.368576,7171.569642,0.20106600000053731
Mid,Left,7171.569642,7171.603153,0.033510999999634805
Left,Mid,7171.603153,7171.80422,0.20106699999996636
Mid,Mid,7171.80422,7172.005286,0.20106599999962782
Mid,Mid,7172.005286,7172.239863,0.23457700000017212
Mid,Mid,7172.239863,7172.44093,0.20106699999996636
Mid,Mid,7172.44093,7172.675507,0.23457700000017212
Mid,Mid,7172.675507,7172.910084,0.23457700000017212
Mid,Mid,7172.910084,7173.111151,0.20106699999996636
Mid,Mid,7173.111151,7173.345728,0.23457700000017212
Mid,Mid,7173.345728,7173.580305,0.23457700000017212
Mid,Mid,7173.580305,7173.781372,0.20106699999996636
Mid,Left,7173.781372,7173.881905,0.10053299999981391
Left,Mid,7173.881905,7174.015949,0.13404399999944872
Mid,Mid,7174.015949,7174.217015,0.20106600000053731
Mid,Mid,7174.217015,7174.317548,0.10053299999981391
Mid,Mid,7174.317548,7174.552126,0.23457799999960116
Mid,Mid,7174.552126,7174.652659,0.1005330000007234
Mid,Mid,7174.652659,7174.853725,0.20106599999962782
Mid,Mid,7174.853725,7175.088302,0.23457700000017212
Mid,Left,7175.088302,7175.088302,0.0
Left,Left,7175.088302,7175.088302,0.0
Left,Mid,7175.088302,7175.356391,0.26808900000014546
Mid,Mid,7175.356391,7175.557457,0.20106599999962782
Mid,Mid,7175.557457,7175.792034,0.23457700000017212
Mid,Mid,7175.792034,7176.026612,0.23457799999960116
Mid,Mid,7176.026612,7176.2947,0.2680880000007164
Mid,Mid,7176.2947,7176.495766,0.20106599999962782
Mid,Mid,7176.495766,7176.730344,0.23457799999960116
Mid,Mid,7176.730344,7176.964921,0.23457700000017212
Mid,Mid,7176.964921,7177.098965,0.1340440000003582
Mid,Mid,7177.098965,7177.333543,0.23457799999960116
Mid,Mid,7177.333543,7177.501098,0.16755499999999302
Mid,Mid,7177.501098,7177.702164,0.20106600000053731
Mid,Mid,7177.702164,7177.936741,0.23457700000017212
Mid,Left,7177.936741,7177.970253,0.03351199999997334
Left,Mid,7177.970253,7178.171319,0.20106599999962782
Mid,Mid,7178.171319,7178.372385,0.20106599999962782
Mid,Mid,7178.372385,7178.606962,0.23457700000017212
Mid,Mid,7178.606962,7178.84154,0.23457800000051066
Mid,Mid,7178.84154,7179.042606,0.20106599999962782
Mid,Mid,7179.042606,7179.310694,0.2680879999998069
Mid,Mid,7179.310694,7179.47825,0.16755600000033155
Mid,Mid,7179.47825,7179.712827,0.23457700000017212
Mid,Mid,7179.712827,7179.846871,0.13404399999944872
Mid,Mid,7179.846871,7180.081449,0.23457800000051066
Mid,Mid,7180.081449,7180.282515,0.20106599999962782
Mid,Mid,7180.282515,7180.517092,0.23457700000017212
Mid,Mid,7180.517092,7180.785181,0.26808900000014546
Mid,Mid,7180.785181,7180.885714,0.10053299999981391
Mid,Mid,7180.885714,7181.120291,0.23457700000017212
Mid,Mid,7181.120291,7181.354868,0.23457700000017212
Mid,Mid,7181.354868,7181.555935,0.20106699999996636
Mid,Mid,7181.555935,7181.790512,0.23457699999926263
Mid,Mid,7181.790512,7181.991578,0.20106600000053731
Mid,Mid,7181.991578,7182.226156,0.23457799999960116
Mid,Mid,7182.226156,7182.460733,0.23457700000017212
Mid,Mid,7182.460733,7182.661799,0.20106600000053731
Mid,Mid,7182.661799,7182.896377,0.23457799999960116
Mid,Mid,7182.896377,7183.130954,0.23457700000017212
Mid,Left,7183.130954,7183.298509,0.16755499999999302
Left,Mid,7183.298509,7183.33202,0.033510999999634805
Mid,Mid,7183.33202,7183.566598,0.23457800000051066
Mid,Mid,7183.566598,7183.834686,0.2680879999998069
Mid,Left,7183.834686,7184.002241,0.16755499999999302
Left,Mid,7184.002241,7184.069263,0.0670220000001791
Mid,Mid,7184.069263,7184.303841,0.23457799999960116
Mid,Mid,7184.303841,7184.504907,0.20106599999962782
Mid,Mid,7184.504907,7184.739484,0.23457700000017212
Mid,Mid,7184.739484,7184.840017,0.1005330000007234
Mid,Mid,7184.840017,7185.041084,0.20106699999996636
Mid,Left,7185.041084,7185.141617,0.10053299999981391
Left,Mid,7185.141617,7185.275661,0.13404399999944872
Mid,Left,7185.275661,7185.342683,0.0670220000001791
Left,Mid,7185.342683,7185.476727,0.1340440000003582
Mid,Mid,7185.476727,7185.711305,0.23457799999960116
Mid,Mid,7185.711305,7185.979393,0.2680879999998069
Mid,Mid,7185.979393,7186.21397,0.23457700000017212
Mid,Mid,7186.21397,7186.415037,0.20106699999996636
Mid,Mid,7186.415037,7186.649614,0.23457700000017212
Mid,Mid,7186.649614,7186.85068,0.20106599999962782
Mid,Left,7186.85068,7187.085258,0.23457800000051066
Left,Left,7187.085258,7187.085258,0.0
Left,Mid,7187.085258,7187.085258,0.0
Mid,Mid,7187.085258,7187.319835,0.23457700000017212
Mid,Left,7187.319835,7187.420368,0.10053299999981391
Left,Mid,7187.420368,7187.520901,0.10053299999981391
Mid,Mid,7187.520901,7187.755478,0.23457700000017212
Mid,Mid,7187.755478,7187.889523,0.13404499999978725
Mid,Mid,7187.889523,7188.291655,0.40213200000016514
Mid,Mid,7188.291655,7188.526233,0.23457799999960116
Mid,Mid,7188.526233,7188.76081,0.23457700000017212
Mid,Mid,7188.76081,7188.961876,0.20106600000053731
Mid,Mid,7188.961876,7189.196454,0.23457799999960116
Mid,Mid,7189.196454,7189.431031,0.23457700000017212
Mid,Mid,7189.431031,7189.632097,0.20106599999962782
Mid,Mid,7189.632097,7189.866675,0.23457800000051066
Mid,Left,7189.866675,7189.900186,0.033510999999634805
Left,Mid,7189.900186,7190.067741,0.16755499999999302
Mid,Mid,7190.067741,7190.302318,0.23457700000017212
Mid,Mid,7190.302318,7190.704451,0.4021329999995942
Mid,Mid,7190.704451,7190.939028,0.23457700000017212
Mid,Mid,7190.939028,7191.173605,0.23457700000017212
Mid,Mid,7191.173605,7191.374672,0.20106699999996636
Mid,Mid,7191.374672,7191.609249,0.23457700000017212
Mid,Mid,7191.609249,7191.843826,0.23457700000017212
Mid,Mid,7191.843826,7192.044893,0.20106699999996636
Mid,Mid,7192.044893,7192.27947,0.23457700000017212
Mid,Mid,7192.27947,7192.480536,0.20106599999962782
Mid,Mid,7192.480536,7192.715114,0.23457799999960116
Mid,Mid,7192.715114,7192.91618,0.20106600000053731
Mid,Mid,7192.91618,7193.117246,0.20106599999962782
Mid,Mid,7193.117246,7193.385335,0.26808900000014546
Mid,Mid,7193.385335,7193.619912,0.23457700000017212
Mid,Mid,7193.619912,7193.820978,0.20106599999962782
Mid,Mid,7193.820978,7194.055555,0.23457700000017212
Mid,Mid,7194.055555,7194.290133,0.23457800000051066
Mid,Left,7194.290133,7194.323644,0.033510999999634805
Left,Mid,7194.323644,7194.491199,0.16755499999999302
Mid,Mid,7194.491199,7194.725776,0.23457700000017212
Mid,Mid,7194.725776,7194.926843,0.20106699999996636
Mid,Mid,7194.926843,7195.16142,0.23457700000017212
Mid,Mid,7195.16142,7195.395997,0.23457699999926263
