AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
1,37,5523.375499997201,0.9908944831280129,0.7270945541260592
2,42,5983.321000000615,1.1247991430101767,0.7876415635132427
4,16,2957.3645000000397,0.42849491162292447,0.38930607244009663
5,42,6991.971000001286,1.1247991430101767,0.9204197753187063
6,26,4522.793999998612,0.6963042313872523,0.5953784758676417
7,103,20197.573500003273,2.758435993572576,2.6587990800952483
8,3459,712009.2764999944,92.63524370648099,93.72856642294985
9,9,1464.5605000005162,0.241028387787895,0.19279405568914396
