AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
1,13,2239.1875000002983,0.37735849056603776,0.3129837316146436
2,23,3982.1134999974674,0.6676342525399128,0.5566022242184231
3,6,919.8784999998679,0.1741654571843251,0.12857655089714518
4,4,742.3600000010993,0.11611030478955006,0.10376379959327207
5,3299,689040.4274999755,95.76197387518143,96.3110254198288
6,78,14783.695499992973,2.2641509433962264,2.066399613539196
7,4,497.24549999973533,0.11611030478955006,0.06950277818114191
8,16,3017.849000001661,0.46444121915820025,0.4218215944265117
9,2,209.7955000008369,0.05805515239477503,0.029324287700879515
