aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,5,1,0,1,5,0,0,1,0
2,2,8,1,0,10,2,0,0,0
3,0,1,2,0,2,1,0,0,0
4,0,0,0,0,4,0,0,0,0
5,6,13,2,3,3219,42,1,10,2
6,0,0,1,0,44,33,0,0,0
7,0,0,0,0,1,0,2,1,0
8,0,0,0,0,11,0,1,4,0
9,0,0,0,0,2,0,0,0,0
