surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,2,201.72899999306537,100.86449999653269
Dashboard,Dashboard|2,1,80.69199998863041,80.69199998863041
Dashboard,Dashboard|4,7,879.542999973637,125.64899999623387
Dashboard,Dashboard|5,7,1004.616000020178,143.516571431454
Dashboard,Dashboard|6,10,1432.2824999835575,143.22824999835575
Dashboard,Dashboard|7,1,173.4874999965541,173.4874999965541
Dashboard,Dashboard|8,1,217.86850001080893,217.86850001080893
Left,Left|1,2,242.07650001335423,121.03825000667712
Left,Left|2,9,1416.1449999955948,157.34944444395498
Left,Left|3,4,548.7055000266992,137.1763750066748
Left,Left|4,3,407.4945000029402,135.83150000098007
Left,Left|5,2,286.456999994698,143.228499997349
Left,Left|6,2,415.5644999991637,207.78224999958184
Left,Left|7,1,133.14199999149423,133.14199999149423
Left,Left|8,2,242.07550000573974,121.03775000286987
Left,Left|9,5,956.2000000005355,191.2400000001071
Mid,Mid|2,8,1097.411499998998,137.17643749987474
Mid,Mid|3,3,492.12000000989065,164.04000000329688
Mid,Mid|4,6,835.1630000252044,139.19383333753407
Mid,Mid|5,208,37558.21899982402,180.56836057607703
Mid,Mid|6,9,1186.1740000167629,131.79711111297365
Mid,Mid|7,2,242.07650001335423,121.03825000667712
Mid,Mid|8,1,133.14200000604615,133.14200000604615
Mid,Mid|9,1,80.69200000318233,80.69200000318233
Right,Right|1,2,310.6650000263471,155.33250001317356
Right,Right|4,4,786.746999976458,196.6867499941145
Right,Right|5,3,415.5634999915492,138.52116666384973
Right,Right|7,4,572.9134999855887,143.22837499639718
Right,Right|8,2,278.3869999984745,139.19349999923725
