AOI,Total_Duration_ms
2,1416.1449999955948
9,956.2000000005355
3,548.7055000266992
6,415.5644999991637
4,407.4945000029402
5,286.456999994698
1,242.07650001335423
8,242.07550000573974
7,133.14199999149423
