from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,4335.53121,4335.899833,0.3686230000002979
Mid,Mid,4335.899833,4336.167923,0.2680899999995745
Mid,Left,4336.167923,4336.469525,0.30160200000045734
Left,Dashboard,4336.469525,4336.469525,0.0
Dashboard,Left,4336.469525,4336.87166,0.40213499999936175
Left,Right,4336.87166,4337.474862,0.6032020000002376
Right,Right,4337.474862,4337.67593,0.2010680000003049
Right,Right,4337.67593,4337.910509,0.2345789999999397
Right,Left,4337.910509,4338.714779,0.804269999999633
Left,Left,4338.714779,4338.714779,0.0
Left,Left,4338.714779,4339.049891,0.3351119999997536
Left,Left,4339.049891,4339.183936,0.13404500000069675
Left,Left,4339.183936,4339.452026,0.2680899999995745
Left,Right,4339.452026,4340.155763,0.7037369999998191
Right,Mid,4340.155763,4340.792476,0.6367129999998724
Mid,Mid,4340.792476,4340.960033,0.1675570000006701
Mid,Mid,4340.960033,4341.194611,0.23457799999960116
Mid,Mid,4341.194611,4341.395679,0.2010680000003049
Mid,Mid,4341.395679,4341.563235,0.16755599999942206
Mid,Mid,4341.563235,4341.797814,0.2345789999999397
Mid,Mid,4341.797814,4341.998882,0.2010680000003049
Mid,Mid,4341.998882,4342.199949,0.20106699999996636
Mid,Mid,4342.199949,4342.300483,0.10053400000015245
Mid,Mid,4342.300483,4342.434528,0.13404499999978725
Mid,Mid,4342.434528,4342.535062,0.10053400000015245
Mid,Mid,4342.535062,4342.736129,0.20106699999996636
Mid,Mid,4342.736129,4342.970708,0.2345789999999397
Mid,Mid,4342.970708,4343.205287,0.2345789999999397
Mid,Mid,4343.205287,4343.406354,0.20106699999996636
Mid,Mid,4343.406354,4343.640933,0.2345789999999397
Mid,Mid,4343.640933,4343.842001,0.2010680000003049
Mid,Mid,4343.842001,4344.076579,0.23457799999960116
Mid,Mid,4344.076579,4344.311158,0.2345790000008492
Mid,Mid,4344.311158,4344.512226,0.2010679999993954
Mid,Mid,4344.512226,4344.746804,0.23457800000051066
Mid,Right,4344.746804,4344.780316,0.03351199999997334
Right,Mid,4344.780316,4344.981383,0.20106699999996636
Mid,Mid,4344.981383,4345.182451,0.2010679999993954
Mid,Mid,4345.182451,4345.718631,0.5361800000000585
Mid,Mid,4345.718631,4345.819164,0.10053299999981391
Mid,Mid,4345.819164,4346.053743,0.2345790000008492
Mid,Mid,4346.053743,4346.254811,0.2010679999993954
Mid,Mid,4346.254811,4346.455878,0.20106699999996636
Mid,Mid,4346.455878,4346.690457,0.2345789999999397
Mid,Mid,4346.690457,4346.891525,0.2010680000003049
Mid,Mid,4346.891525,4347.126103,0.23457799999960116
Mid,Mid,4347.126103,4347.29366,0.1675570000006701
Mid,Mid,4347.29366,4347.494727,0.20106699999996636
Mid,Left,4347.494727,4347.595261,0.10053400000015245
Left,Mid,4347.595261,4347.695795,0.10053399999924295
Mid,Left,4347.695795,4347.729306,0.0335110000005443
Left,Mid,4347.729306,4347.930373,0.20106699999996636
Mid,Left,4347.930373,4347.963885,0.03351199999997334
Left,Mid,4347.963885,4348.131441,0.16755600000033155
