aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,13,6,0,0,0,0,0,0,0
2,5,601,3,2,73,0,0,0,0
3,0,3,1,0,0,0,0,0,0
4,1,2,0,10,3,0,1,1,0
5,0,72,0,6,210,0,0,1,0
6,0,0,0,0,0,0,0,0,0
7,0,0,0,1,0,0,0,0,0
8,0,0,0,0,2,0,0,1,0
9,0,0,0,0,0,0,0,0,0
