fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi
0,4335.53121,0,4335.4602355,209.8009999999704,1.2159835883927486,0.530587688088417,0.33435639739036555,0.3102885484695434,0.2103490233421325,True,5,1.0,4335.899833,2.0
1,4335.899833,11,4335.8879065,141.21249999971042,1.4273911867803746,0.5129151791334152,0.2831525281071663,0.4643602073192596,0.3170435130596161,True,2,2.0,4336.167923,2.0
2,4336.167923,19,4336.1784005,129.1080000000875,1.4141988580648166,0.5581446886062622,0.2468999400734901,0.6617239713668823,0.2036785334348678,True,2,15.0,4340.792476,5.0
15,4340.792476,157,4340.8020925,149.28150000014284,1.3999520269679762,0.5785881181557974,0.38839200635751087,0.5823620557785034,0.3745444118976593,True,5,16.0,4340.960033,2.0
16,4340.960033,162,4340.959443,217.8705000005721,1.4289120818277206,0.5498832208769662,0.306563458272389,0.5572695732116699,0.2905011177062988,True,2,17.0,4341.194611,2.0
17,4341.194611,169,4341.181348,217.87049999966257,0.8152407772978605,0.5379600269453866,0.31420800941331045,0.5391026735305786,0.3213766515254974,True,2,18.0,4341.395679,5.0
18,4341.395679,175,4341.403253,157.35099999983504,1.267761883360092,0.48152049879233044,0.3982182592153549,0.515902042388916,0.3415715396404266,True,5,19.0,4341.563235,5.0
19,4341.563235,180,4341.576742,217.87099999983184,1.433266011124233,0.4615842904895544,0.36425037309527397,0.2098592966794967,0.5002672076225281,True,5,20.0,4341.797814,2.0
20,4341.797814,187,4341.7986475,181.5585000003921,1.4672127049088204,0.5021758923927943,0.3244576752185821,0.5057603120803833,0.3570481240749359,True,2,21.0,4341.998882,2.0
21,4341.998882,193,4341.9842405,217.8700000004028,1.2332324592085138,0.5177344764981952,0.3063975317137582,0.5280302166938782,0.3286418616771698,True,2,22.0,4342.199949,2.0
22,4342.199949,199,4342.206145,104.9009999996997,1.4538321201252098,0.5059151351451874,0.30806441605091095,0.5217824578285217,0.3142302334308624,True,2,23.0,4342.300483,2.0
23,4342.300483,202,4342.3150805000005,92.79649999916728,1.40356506478808,0.544333890080452,0.2904651276767254,0.5433146357536316,0.3196469843387604,True,2,24.0,4342.434528,2.0
24,4342.434528,206,4342.440154,80.69299999988289,1.467208195403218,0.5792571157217026,0.26402619108557696,0.566851019859314,0.3008084595203399,True,2,25.0,4342.535062,2.0
25,4342.535062,209,4342.5248815,217.8705000005721,1.2163686737073571,0.5848784957613263,0.2874270209244319,0.5655703544616699,0.2925208806991577,True,2,26.0,4342.736129,2.0
26,4342.736129,215,4342.746787,217.8700000004028,1.4241559286329175,0.5438658595085144,0.30351971834897995,0.5505622625350952,0.2712485790252685,True,2,27.0,4342.970708,2.0
27,4342.970708,222,4342.9686915,217.8700000004028,1.1357768171955696,0.5526827488626752,0.3151398939745767,0.5396454334259033,0.2716080844402313,True,2,28.0,4343.205287,2.0
28,4343.205287,229,4343.1905965000005,217.87049999966257,0.3467205606976872,0.540756208556039,0.2998715894562857,0.5383034348487854,0.2967126667499542,True,2,29.0,4343.406354,2.0
29,4343.406354,235,4343.4125015,217.8699999994933,0.774476146137409,0.5389192402362823,0.2933110855519771,0.5466680526733398,0.3008343875408172,True,2,30.0,4343.640933,2.0
30,4343.640933,242,4343.634406,217.87099999983184,0.4447516784858848,0.5437352316720145,0.29517270837511334,0.5493104457855225,0.2975737452507019,True,2,31.0,4343.842001,2.0
31,4343.842001,248,4343.8563115,217.8700000004028,0.5745403040998976,0.5464257597923279,0.30847074091434473,0.5415287613868713,0.2994977235794067,True,2,32.0,4344.076579,2.0
