AOI,Total_Duration_ms
1,25664.166500001556
2,16267.55250000133
4,3538.35049999725
8,3465.7294999988153
7,2243.2415000002948
5,1791.36649999964
6,1234.5914999987144
9,903.7534999988566
3,847.267500000271
