surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|2,1,181.55750000005355,181.55750000005355
Dashboard,Dashboard|5,116,19737.321500007965,170.14932327593073
Dashboard,Dashboard|6,2,371.1845000007088,185.5922500003544
Dashboard,Dashboard|8,10,1299.1445000016029,129.9144500001603
Left,Left|2,6,948.1330000007802,158.0221666667967
Left,Left|3,5,911.8229999994583,182.36459999989165
Left,Left|4,23,4010.405000004539,174.36543478280603
Left,Left|5,8,1480.702000002566,185.08775000032074
Left,Left|7,3,427.6675000000978,142.55583333336594
Left,Left|8,4,625.3630000001067,156.34075000002667
Mid,Mid|1,27,4740.668499998719,175.58031481476738
Mid,Mid|2,39,6612.72650000501,169.55708974371822
Mid,Mid|3,6,996.5480000000753,166.0913333333459
Mid,Mid|4,49,9255.400000000918,188.88571428573303
Mid,Mid|5,3303,696236.0129999834,210.78898365122112
Mid,Mid|6,12,1900.3020000000106,158.35850000000087
Mid,Mid|7,3,423.63399999976536,141.2113333332551
Mid,Mid|8,3,564.8454999991372,188.28183333304574
Mid,Mid|9,4,597.1214999999575,149.28037499998936
Right,Right|1,122,25664.166500001556,210.36202049181603
Right,Right|2,77,16267.55250000133,211.26691558443284
Right,Right|3,5,847.267500000271,169.4535000000542
Right,Right|4,19,3538.35049999725,186.2289736840658
Right,Right|5,12,1791.36649999964,149.28054166663665
Right,Right|6,8,1234.5914999987144,154.3239374998393
Right,Right|7,13,2243.2415000002948,172.55703846156115
Right,Right|8,18,3465.7294999988153,192.54052777771196
Right,Right|9,6,903.7534999988566,150.62558333314277
