fixationid,aoi_id,world_timestamp
0,Mid|5,5379.016616
1,Mid|5,5379.15066
2,Mid|5,5379.385238
3,Mid|5,5379.619815
4,Mid|5,5379.820881
5,Mid|5,5380.055459
6,Mid|5,5380.290036
7,Mid|5,5380.491103
8,Mid|5,5380.759191
9,Mid|5,5380.859724
10,Mid|5,5380.926746
11,Mid|5,5381.02728
12,Left|8,5381.261857
13,Left|8,5381.529945
14,Left|8,5382.066122
17,Right|5,5383.339543
18,Right|5,5383.473587
19,Right|8,5383.57412
20,Right|5,5383.708164
21,Right|4,5383.976253
23,Mid|9,5384.378385
24,Mid|8,5384.445408
25,Mid|5,5384.679985
26,Mid|5,5384.881051
28,Mid|1,5386.322027
29,Mid|5,5386.42256
29,Right|8,5386.456071
30,Mid|5,5386.556604
31,Mid|2,5386.690649
32,Mid|5,5387.126292
32,Right|4,5387.126292
33,Right|8,5387.226826
34,Right|5,5387.327359
35,Right|5,5387.561936
36,Right|5,5387.628958
37,Right|5,5387.69598
38,Right|1,5387.930558
44,Mid|5,5390.309843
45,Mid|5,5390.343354
46,Mid|6,5390.711976
46,Right|1,5390.745487
47,Right|4,5390.778998
47,Left|3,5390.913042
48,Right|7,5390.946553
48,Mid|5,5391.047086
49,Right|7,5391.114108
50,Right|7,5391.382197
51,Right|9,5391.616774
52,Right|1,5391.750818
53,Right|1,5392.052418
53,Mid|2,5392.085929
54,Right|4,5392.354018
55,Mid|5,5393.05775
56,Mid|5,5393.258816
57,Right|7,5393.526905
58,Left|7,5393.627438
57,Left|7,5393.627438
58,Right|7,5393.627438
58,Mid|9,5393.660949
59,Mid|5,5393.862015
60,Right|9,5394.33117
61,Right|3,5395.235969
65,Mid|5,5397.916853
66,Mid|6,5397.983875
67,Mid|5,5398.11792
68,Left|2,5398.386008
68,Right|8,5398.386008
68,Mid|2,5398.386008
70,Left|8,5398.989207
71,Mid|5,5399.223785
73,Mid|5,5399.458362
73,Right|7,5399.458362
74,Right|4,5399.491873
74,Mid|5,5399.525384
75,Mid|5,5399.592406
76,Mid|5,5399.659428
77,Mid|5,5399.759962
78,Mid|5,5399.860495
79,Mid|5,5400.095072
81,Mid|5,5401.435515
82,Mid|2,5401.636581
83,Mid|5,5402.574891
84,Mid|5,5402.608402
85,Mid|5,5402.87649
86,Mid|5,5403.044045
87,Mid|5,5403.278623
88,Mid|2,5403.5132
89,Mid|5,5403.714267
90,Mid|5,5403.948844
91,Mid|5,5404.216932
92,Mid|5,5404.384488
93,Mid|5,5404.619065
94,Mid|5,5404.820132
95,Mid|5,5404.987687
96,Mid|5,5405.188753
97,Mid|5,5405.456842
98,Mid|5,5405.624397
99,Mid|5,5405.858974
99,Right|2,5406.060041
100,Mid|5,5406.127063
101,Mid|5,5406.36164
102,Mid|5,5406.562707
103,Mid|2,5406.830795
104,Mid|2,5406.99835
105,Mid|2,5407.29995
105,Right|1,5407.433994
106,Mid|4,5407.467505
107,Mid|1,5407.668572
107,Right|2,5407.769105
108,Mid|2,5407.903149
109,Mid|5,5408.338793
110,Mid|5,5408.57337
110,Right|1,5408.606881
111,Mid|5,5408.774436
111,Right|1,5408.807948
112,Mid|5,5409.009014
114,Mid|5,5409.310613
113,Mid|1,5409.310613
114,Right|2,5409.478169
115,Mid|5,5409.545191
115,Right|8,5409.612213
116,Mid|2,5409.813279
117,Mid|5,5409.980835
118,Mid|5,5410.215412
119,Mid|5,5410.416478
120,Mid|5,5410.651056
121,Mid|5,5410.885633
122,Mid|5,5411.0867
123,Mid|5,5411.321277
124,Mid|5,5411.589365
125,Mid|5,5411.756921
126,Mid|5,5411.991498
127,Mid|5,5412.192565
128,Mid|5,5412.427142
129,Mid|5,5412.661719
130,Mid|5,5412.862786
131,Mid|5,5413.130874
132,Mid|5,5413.331941
133,Mid|5,5413.566518
134,Mid|5,5413.667051
135,Mid|5,5413.868117
136,Mid|5,5414.102695
137,Mid|5,5414.404294
138,Mid|5,5414.638872
139,Mid|5,5414.839938
140,Mid|5,5415.074516
141,Mid|5,5415.275582
142,Mid|5,5415.510159
143,Mid|5,5415.711226
144,Mid|5,5415.945803
145,Mid|5,5416.180381
146,Mid|5,5416.381447
147,Mid|5,5416.616024
148,Mid|5,5416.850602
148,Right|8,5416.850602
149,Mid|5,5417.051668
150,Mid|5,5417.286245
151,Mid|5,5417.386779
152,Mid|5,5417.587845
153,Mid|5,5417.721889
154,Mid|5,5417.956467
155,Mid|5,5418.157533
156,Mid|5,5418.39211
157,Mid|5,5418.593177
158,Mid|5,5418.861265
159,Mid|5,5419.062332
160,Mid|5,5419.263398
161,Mid|5,5419.598509
162,Mid|5,5419.833086
163,Mid|5,5420.067663
164,Mid|5,5420.302241
165,Mid|5,5420.503307
166,Mid|5,5420.737885
167,Mid|5,5420.972462
168,Mid|5,5421.207039
169,Mid|5,5421.408106
170,Mid|5,5421.609172
171,Mid|5,5421.84375
172,Mid|5,5422.111838
173,Mid|5,5422.279393
174,Dashboard|5,5422.446949
174,Mid|4,5422.513971
175,Dashboard|5,5422.580993
175,Left|2,5422.614504
176,Dashboard|5,5422.681526
177,Mid|5,5422.81557
178,Mid|5,5423.050148
179,Mid|5,5423.251214
180,Mid|5,5423.485791
180,Right|1,5423.519302
181,Mid|5,5423.720369
182,Mid|5,5423.921435
183,Mid|5,5424.156013
184,Mid|5,5424.39059
185,Mid|5,5424.591656
186,Mid|5,5424.826234
187,Mid|5,5425.0273
188,Mid|5,5425.261878
189,Mid|5,5425.496455
190,Mid|5,5425.697521
191,Mid|5,5425.932099
192,Mid|5,5426.133165
193,Mid|5,5426.367742
194,Mid|5,5426.60232
195,Mid|5,5426.803386
196,Mid|5,5426.9678
196,Right|1,5427.001311
197,Mid|5,5427.168866
198,Mid|5,5427.403443
199,Mid|5,5427.604509
200,Mid|5,5427.839086
201,Mid|5,5428.073663
202,Mid|5,5428.274729
203,Mid|5,5428.509306
204,Mid|5,5428.743883
205,Mid|4,5428.944949
206,Mid|5,5429.179526
207,Mid|5,5429.380592
208,Mid|5,5429.615169
209,Mid|5,5429.849746
210,Mid|5,5430.050812
211,Mid|5,5430.285389
212,Mid|5,5430.486455
213,Mid|5,5430.754543
214,Mid|5,5430.955609
215,Mid|5,5431.190186
215,Right|1,5431.357741
