from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,5737.484725,5737.618769,0.13404399999944872
Mid,Mid,5737.618769,5737.819835,0.20106600000053731
Mid,Mid,5737.819835,5737.920368,0.10053299999981391
Mid,Mid,5737.920368,5738.154945,0.23457700000017212
Mid,Mid,5738.154945,5738.356011,0.20106599999962782
Mid,Mid,5738.356011,5738.590588,0.23457700000017212
Mid,Mid,5738.590588,5738.791654,0.20106599999962782
Mid,Mid,5738.791654,5739.026231,0.23457700000017212
Mid,Mid,5739.026231,5739.260808,0.23457700000017212
Mid,Mid,5739.260808,5739.461875,0.20106699999996636
Mid,Mid,5739.461875,5739.62943,0.16755499999999302
Mid,Mid,5739.62943,5739.830496,0.20106599999962782
Mid,Mid,5739.830496,5740.065073,0.23457700000017212
Mid,Mid,5740.065073,5740.29965,0.23457700000017212
Mid,Right,5740.29965,5740.668271,0.36862099999962084
Right,Left,5740.668271,5740.802315,0.1340440000003582
Left,Left,5740.802315,5740.835826,0.0335110000005443
Left,Left,5740.835826,5740.936359,0.10053299999981391
Left,Mid,5740.936359,5741.673601,0.7372420000001512
Mid,Mid,5741.673601,5741.774134,0.10053299999981391
Mid,Mid,5741.774134,5741.941689,0.16755499999999302
Mid,Mid,5741.941689,5742.042222,0.10053299999981391
Mid,Mid,5742.042222,5742.243289,0.20106699999996636
Mid,Mid,5742.243289,5742.310311,0.0670220000001791
Mid,Mid,5742.310311,5742.477866,0.16755499999999302
Mid,Mid,5742.477866,5742.61191,0.13404399999944872
Mid,Mid,5742.61191,5742.779465,0.16755499999999302
Mid,Mid,5742.779465,5742.879998,0.1005330000007234
Mid,Mid,5742.879998,5743.047553,0.16755499999999302
Mid,Left,5743.047553,5743.114575,0.06702199999926961
Left,Mid,5743.114575,5743.181597,0.0670220000001791
Mid,Mid,5743.181597,5743.315641,0.1340440000003582
Mid,Mid,5743.315641,5743.516707,0.20106599999962782
Mid,Mid,5743.516707,5743.684262,0.16755499999999302
Mid,Left,5743.684262,5743.717773,0.0335110000005443
Left,Mid,5743.717773,5743.818306,0.10053299999981391
Mid,Left,5743.818306,5744.589059,0.770752999999786
Left,Mid,5744.589059,5744.924169,0.33510999999998603
Mid,Mid,5744.924169,5745.158747,0.23457800000051066
Mid,Mid,5745.158747,5745.326302,0.16755499999999302
Mid,Mid,5745.326302,5745.460346,0.13404399999944872
Mid,Mid,5745.460346,5745.627901,0.16755499999999302
Mid,Mid,5745.627901,5745.728434,0.10053299999981391
Mid,Left,5745.728434,5745.828967,0.1005330000007234
Left,Mid,5745.828967,5746.566209,0.7372419999992417
Mid,Mid,5746.566209,5746.633231,0.0670220000001791
Mid,Mid,5746.633231,5746.867808,0.23457700000017212
Mid,Mid,5746.867808,5747.102385,0.23457700000017212
Mid,Mid,5747.102385,5747.303451,0.20106599999962782
Mid,Mid,5747.303451,5747.538028,0.23457700000017212
Mid,Mid,5747.538028,5747.739095,0.20106699999996636
Mid,Mid,5747.739095,5747.839628,0.10053299999981391
Mid,Mid,5747.839628,5747.90665,0.0670220000001791
Mid,Mid,5747.90665,5748.107716,0.20106600000053731
Mid,Mid,5748.107716,5748.24176,0.13404399999944872
Mid,Mid,5748.24176,5748.375804,0.1340440000003582
Mid,Mid,5748.375804,5748.57687,0.20106599999962782
Mid,Mid,5748.57687,5748.811447,0.23457700000017212
Mid,Mid,5748.811447,5749.012513,0.20106599999962782
Mid,Left,5749.012513,5749.079535,0.0670220000001791
Left,Dashboard,5749.079535,5749.180068,0.10053299999981391
Dashboard,Dashboard,5749.180068,5749.314112,0.1340440000003582
Dashboard,Dashboard,5749.314112,5749.448156,0.1340440000003582
Dashboard,Dashboard,5749.448156,5749.548689,0.10053299999981391
Dashboard,Mid,5749.548689,5749.749755,0.20106599999962782
Mid,Mid,5749.749755,5749.850288,0.10053299999981391
Mid,Mid,5749.850288,5750.051354,0.20106600000053731
Mid,Mid,5750.051354,5750.285931,0.23457700000017212
Mid,Mid,5750.285931,5750.721575,0.435643999999229
Mid,Mid,5750.721575,5750.88913,0.16755499999999302
Mid,Mid,5750.88913,5750.989663,0.1005330000007234
Mid,Mid,5750.989663,5751.190729,0.20106599999962782
Mid,Mid,5751.190729,5751.391795,0.20106599999962782
Mid,Mid,5751.391795,5751.492328,0.1005330000007234
Mid,Mid,5751.492328,5751.726905,0.23457700000017212
Mid,Mid,5751.726905,5751.927971,0.20106599999962782
Mid,Mid,5751.927971,5752.095526,0.16755499999999302
Mid,Mid,5752.095526,5752.22957,0.1340440000003582
Mid,Mid,5752.22957,5752.363614,0.13404399999944872
Mid,Mid,5752.363614,5752.598191,0.23457700000017212
Mid,Mid,5752.598191,5752.799257,0.20106599999962782
Mid,Mid,5752.799257,5753.033834,0.23457700000017212
Mid,Mid,5753.033834,5753.2349,0.20106600000053731
Mid,Mid,5753.2349,5753.435967,0.20106699999996636
Mid,Mid,5753.435967,5753.637033,0.20106599999962782
Mid,Mid,5753.637033,5754.039165,0.40213200000016514
Mid,Mid,5754.039165,5754.20672,0.16755499999999302
Mid,Mid,5754.20672,5754.407786,0.20106599999962782
Mid,Left,5754.407786,5754.508319,0.10053299999981391
Left,Mid,5754.508319,5754.608852,0.1005330000007234
Mid,Mid,5754.608852,5754.977473,0.36862099999962084
Mid,Mid,5754.977473,5755.21205,0.23457700000017212
Mid,Mid,5755.21205,5755.312583,0.10053299999981391
Mid,Left,5755.312583,5755.312583,0.0
Left,Mid,5755.312583,5755.379605,0.0670220000001791
Mid,Left,5755.379605,5755.413116,0.033510999999634805
Left,Mid,5755.413116,5755.480138,0.0670220000001791
Mid,Mid,5755.480138,5755.580671,0.10053299999981391
Mid,Mid,5755.580671,5755.681204,0.1005330000007234
Mid,Left,5755.681204,5755.781737,0.10053299999981391
Left,Mid,5755.781737,5755.88227,0.10053299999981391
Mid,Mid,5755.88227,5756.116848,0.23457799999960116
Mid,Mid,5756.116848,5756.351425,0.23457700000017212
Mid,Mid,5756.351425,5756.787068,0.43564299999979994
Mid,Mid,5756.787068,5757.155689,0.36862100000053033
Mid,Mid,5757.155689,5757.390266,0.23457700000017212
Mid,Left,5757.390266,5757.557821,0.16755499999999302
Left,Mid,5757.557821,5757.658354,0.10053299999981391
Mid,Mid,5757.658354,5757.825909,0.16755499999999302
Mid,Mid,5757.825909,5758.026975,0.20106599999962782
Mid,Mid,5758.026975,5758.161019,0.1340440000003582
Mid,Mid,5758.161019,5758.362085,0.20106599999962782
Mid,Mid,5758.362085,5758.563151,0.20106600000053731
Mid,Mid,5758.563151,5758.797729,0.23457799999960116
Mid,Mid,5758.797729,5758.998795,0.20106600000053731
Mid,Mid,5758.998795,5759.233372,0.23457699999926263
Mid,Mid,5759.233372,5759.400927,0.16755499999999302
Mid,Mid,5759.400927,5759.50146,0.1005330000007234
Mid,Mid,5759.50146,5759.635504,0.13404399999944872
Mid,Mid,5759.635504,5759.769548,0.1340440000003582
Mid,Mid,5759.769548,5760.138169,0.36862099999962084
Mid,Mid,5760.138169,5760.305724,0.16755499999999302
Mid,Mid,5760.305724,5760.439768,0.1340440000003582
Mid,Left,5760.439768,5760.473279,0.033510999999634805
Left,Mid,5760.473279,5760.573812,0.10053299999981391
Mid,Mid,5760.573812,5760.707856,0.1340440000003582
Mid,Mid,5760.707856,5760.908922,0.20106599999962782
Mid,Mid,5760.908922,5761.009455,0.1005330000007234
Mid,Mid,5761.009455,5761.143499,0.13404399999944872
Mid,Mid,5761.143499,5761.344565,0.20106600000053731
Mid,Mid,5761.344565,5761.579143,0.23457799999960116
Mid,Mid,5761.579143,5761.780209,0.20106599999962782
Mid,Mid,5761.780209,5762.215852,0.43564300000070943
Mid,Mid,5762.215852,5762.416918,0.20106599999962782
Mid,Mid,5762.416918,5762.651495,0.23457700000017212
Mid,Mid,5762.651495,5762.886072,0.23457700000017212
Mid,Dashboard,5762.886072,5763.053627,0.16755499999999302
Dashboard,Left,5763.053627,5763.187671,0.13404399999944872
Left,Dashboard,5763.187671,5763.288204,0.1005330000007234
Dashboard,Dashboard,5763.288204,5763.48927,0.20106599999962782
Dashboard,Mid,5763.48927,5763.656825,0.16755499999999302
Mid,Mid,5763.656825,5763.757358,0.10053299999981391
Mid,Mid,5763.757358,5763.991935,0.23457700000017212
Mid,Mid,5763.991935,5764.15949,0.16755499999999302
Mid,Mid,5764.15949,5764.360557,0.20106699999996636
Mid,Mid,5764.360557,5764.595134,0.23457700000017212
Mid,Mid,5764.595134,5764.7962,0.20106599999962782
Mid,Mid,5764.7962,5765.030777,0.23457700000017212
Mid,Mid,5765.030777,5765.265354,0.23457700000017212
Mid,Mid,5765.265354,5765.332376,0.0670220000001791
Mid,Mid,5765.332376,5765.499931,0.16755499999999302
Mid,Mid,5765.499931,5765.734508,0.23457699999926263
Mid,Mid,5765.734508,5765.969085,0.23457700000017212
Mid,Mid,5765.969085,5766.170151,0.20106600000053731
Mid,Mid,5766.170151,5766.404728,0.23457700000017212
Mid,Dashboard,5766.404728,5766.739838,0.33510999999998603
Dashboard,Dashboard,5766.739838,5766.940904,0.20106599999962782
Dashboard,Mid,5766.940904,5767.309526,0.36862199999995937
Mid,Mid,5767.309526,5767.44357,0.1340440000003582
Mid,Mid,5767.44357,5767.577614,0.13404399999944872
Mid,Mid,5767.577614,5767.745169,0.16755499999999302
Mid,Mid,5767.745169,5767.879213,0.1340440000003582
Mid,Mid,5767.879213,5767.979746,0.10053299999981391
Mid,Mid,5767.979746,5768.214323,0.23457700000017212
Mid,Mid,5768.214323,5768.314856,0.10053299999981391
Mid,Mid,5768.314856,5768.549433,0.23457700000017212
Mid,Mid,5768.549433,5768.683477,0.13404399999944872
Mid,Mid,5768.683477,5768.78401,0.1005330000007234
Mid,Mid,5768.78401,5768.951565,0.16755499999999302
Mid,Mid,5768.951565,5769.11912,0.16755499999999302
Mid,Mid,5769.11912,5769.387208,0.2680879999998069
Mid,Mid,5769.387208,5769.487741,0.10053299999981391
