from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,83063.431224,83063.531757,0.10053300000436138
Mid,Mid,83063.531757,83063.732824,0.20106700000178535
Mid,Mid,83063.732824,83063.967401,0.23457699999562465
Mid,Left,83063.967401,83064.101445,0.13404399999126326
Left,Mid,83064.101445,83064.201978,0.10053300000436138
Mid,Mid,83064.201978,83064.302511,0.10053300000436138
Mid,Mid,83064.302511,83064.537089,0.23457800000323914
Mid,Mid,83064.537089,83064.771666,0.23457699999562465
Mid,Left,83064.771666,83064.838688,0.06702200000290759
Left,Mid,83064.838688,83065.408376,0.5696880000032252
Mid,Mid,83065.408376,83065.642954,0.23457799998868722
Mid,Mid,83065.642954,83065.877531,0.23457700001017656
Mid,Mid,83065.877531,83066.078598,0.20106699998723343
Mid,Mid,83066.078598,83066.313175,0.23457700001017656
Mid,Mid,83066.313175,83066.514241,0.20106599999417085
Mid,Mid,83066.514241,83066.748819,0.23457800000323914
Mid,Mid,83066.748819,83066.983396,0.23457699999562465
Mid,Right,83066.983396,83067.586595,0.603199000004679
Right,Left,83067.586595,83067.586595,0.0
Left,Mid,83067.586595,83068.122772,0.5361770000017714
Mid,Left,83068.122772,83068.156283,0.033511000001453795
Left,Mid,83068.156283,83068.256816,0.10053299998980947
Mid,Mid,83068.256816,83068.39086,0.13404400000581518
Mid,Mid,83068.39086,83068.491394,0.10053399999742396
Mid,Mid,83068.491394,83068.625438,0.13404400000581518
Mid,Left,83068.625438,83068.725971,0.10053300000436138
Left,Mid,83068.725971,83068.893526,0.16755499999271706
Mid,Mid,83068.893526,83068.994059,0.10053300000436138
Mid,Mid,83068.994059,83069.262148,0.268088999990141
Mid,Mid,83069.262148,83070.502057,1.2399090000108117
Mid,Mid,83070.502057,83070.60259,0.10053299998980947
Mid,Mid,83070.60259,83070.803657,0.20106700000178535
Mid,Left,83070.803657,83073.082408,2.278751000005286
Left,Mid,83073.082408,83073.115919,0.033511000001453795
Mid,Dashboard,83073.115919,83073.384008,0.268088999990141
Dashboard,Dashboard,83073.384008,83073.484541,0.10053300000436138
Dashboard,Mid,83073.484541,83073.585074,0.10053300000436138
Mid,Mid,83073.585074,83074.255295,0.6702209999930346
