aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,0,1,0,0,2,4,0,0,0
2,1,11,0,2,25,8,0,1,0
3,0,0,0,0,3,2,0,0,0
4,0,1,0,1,7,2,1,0,0
5,3,29,2,8,1749,276,0,4,0
6,3,6,4,1,277,943,0,3,0
7,0,0,0,0,1,0,1,0,0
8,0,0,0,0,6,2,0,3,0
9,0,0,0,0,0,0,0,0,0
