surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|2,1,117.00349999591708,117.00349999591708
Dashboard,Dashboard|3,1,96.8309999880148,96.8309999880148
Dashboard,Dashboard|4,10,1222.4845000018831,122.24845000018831
Dashboard,Dashboard|5,53,7149.313500005519,134.89270754727394
Dashboard,Dashboard|6,11,1726.8090000579832,156.98263636890758
Dashboard,Dashboard|7,2,258.21450000512414,129.10725000256207
Dashboard,Dashboard|8,39,4663.999500029604,119.58973076998984
Dashboard,Dashboard|9,2,403.4599999868078,201.7299999934039
Left,Left|1,3,274.3534999899566,91.45116666331887
Left,Left|2,13,1936.6080000181682,148.96984615524372
Left,Left|3,19,3289.112000085879,173.1111578992568
Left,Left|4,11,1670.3249999845866,151.84772727132605
Left,Left|5,3,552.7400000137277,184.24666667124256
Left,Left|6,4,637.4674999824492,159.3668749956123
Left,Left|7,6,980.4080000030808,163.4013333338468
Left,Left|8,8,1557.355999975698,194.66949999696226
Left,Left|9,5,980.4069999663625,196.0813999932725
Mid,Mid|1,3,322.76749997981824,107.58916665993941
Mid,Mid|2,32,4672.658000010415,146.02056250032547
Mid,Mid|3,4,476.08300000138115,119.02075000034529
Mid,Mid|4,10,1182.1380000183126,118.21380000183126
Mid,Mid|5,2470,458213.4770006087,185.511529150044
Mid,Mid|6,952,169673.38749927876,178.2283482135281
Mid,Mid|7,1,217.86799999244977,217.86799999244977
Mid,Mid|8,6,960.2340000274125,160.03900000456875
Right,Right|1,8,1424.2139999987558,178.02674999984447
Right,Right|2,1,217.868499996257,217.868499996257
Right,Right|4,26,4579.271999988123,176.12584615338935
Right,Right|5,3,298.5604999703355,99.5201666567785
Right,Right|7,21,4026.5275000419933,191.73940476390445
Right,Right|8,10,1581.5609999699518,158.15609999699518
