fixationid,aoi_id,world_timestamp
0,Mid|2,3337.327769
1,Mid|2,3337.629368
2,Mid|2,3338.165545
3,Mid|2,3338.266078
4,Mid|2,3338.366611
5,Mid|5,3338.902787
8,Left|9,3340.075674
9,Left|8,3340.243229
12,Left|8,3340.879938
14,Left|8,3341.349093
15,Left|8,3341.550159
16,Mid|2,3341.851758
17,Mid|5,3341.985802
18,Mid|5,3342.253891
19,Mid|5,3342.488468
20,Mid|5,3342.723045
21,Mid|2,3342.924111
22,Mid|2,3343.058155
23,Mid|2,3343.326244
24,Mid|2,3343.52731
25,Left|8,3344.231042
26,Mid|5,3344.49913
27,Mid|2,3344.666685
28,Mid|2,3344.901262
29,Mid|2,3345.135839
30,Mid|2,3345.336906
31,Mid|2,3345.571483
32,Mid|2,3345.80606
33,Mid|2,3346.007126
34,Mid|2,3346.241704
35,Mid|5,3346.44277
36,Mid|5,3346.677347
37,Mid|2,3346.911924
38,Mid|5,3347.11299
39,Mid|5,3347.347568
40,Mid|2,3347.582145
41,Mid|2,3347.783211
41,Left|3,3347.850233
42,Mid|2,3348.017788
43,Mid|2,3348.218854
44,Mid|2,3348.453432
45,Mid|2,3348.688009
46,Mid|2,3348.889075
47,Mid|2,3349.123652
48,Mid|2,3349.35823
49,Mid|2,3349.559296
50,Mid|2,3349.793873
51,Mid|2,3349.994939
52,Mid|2,3350.229516
53,Mid|2,3350.464094
54,Mid|5,3350.66516
55,Mid|5,3350.899737
56,Mid|5,3351.100803
57,Dashboard|5,3351.33538
58,Dashboard|4,3351.502936
59,Mid|2,3351.804535
60,Mid|5,3352.005601
61,Mid|5,3352.240178
62,Mid|5,3352.441245
63,Mid|5,3352.675822
64,Mid|5,3352.876888
65,Mid|5,3353.111465
66,Mid|5,3353.346042
67,Mid|5,3353.547109
68,Mid|5,3353.781686
69,Mid|2,3354.016263
70,Mid|5,3354.217329
71,Mid|5,3354.451906
72,Mid|5,3354.652973
73,Mid|5,3354.88755
74,Mid|5,3355.122127
75,Mid|5,3355.323193
76,Mid|2,3355.557771
77,Mid|2,3355.792348
78,Mid|2,3355.993414
79,Mid|5,3356.19448
80,Mid|5,3356.395546
81,Mid|2,3356.697146
82,Mid|2,3356.931723
83,Mid|5,3357.199811
84,Mid|5,3357.400877
85,Mid|5,3357.635455
86,Mid|5,3357.870032
87,Mid|5,3358.071098
88,Mid|5,3358.305675
89,Mid|5,3358.540252
90,Mid|5,3358.741319
91,Mid|5,3358.975896
92,Dashboard|5,3359.143451
92,Left|4,3359.176962
93,Dashboard|4,3359.277495
93,Left|4,3359.311006
94,Mid|5,3359.478561
95,Mid|5,3359.679627
95,Left|3,3359.880694
96,Mid|5,3359.914205
97,Mid|5,3360.148782
98,Mid|5,3360.349848
99,Mid|5,3360.584425
100,Mid|5,3360.785492
101,Mid|5,3361.020069
102,Mid|5,3361.254646
103,Mid|5,3361.455712
104,Mid|5,3361.690289
105,Mid|5,3361.924867
106,Mid|5,3362.125933
107,Mid|5,3362.36051
108,Mid|5,3362.561576
109,Mid|5,3362.796153
110,Mid|5,3363.030731
111,Dashboard|4,3363.265308
111,Left|2,3363.33233
112,Dashboard|4,3363.399352
113,Mid|5,3363.633929
114,Mid|2,3363.868507
115,Mid|2,3364.069573
116,Mid|2,3364.30415
117,Mid|5,3364.538727
118,Mid|5,3364.672771
119,Mid|5,3364.873837
120,Mid|5,3365.108415
121,Mid|5,3365.342992
122,Mid|5,3365.477036
123,Mid|2,3365.711613
124,Mid|2,3365.946191
125,Mid|2,3366.147257
126,Mid|2,3366.381834
127,Mid|5,3366.482367
128,Mid|5,3366.716944
129,Mid|2,3366.951521
130,Mid|5,3367.186099
131,Mid|2,3367.420676
132,Mid|2,3367.655253
133,Mid|2,3367.88983
134,Mid|5,3368.124408
135,Mid|5,3368.291963
136,Mid|5,3368.493029
137,Mid|5,3368.727606
138,Mid|5,3368.962183
139,Mid|5,3369.16325
140,Mid|5,3369.397827
141,Mid|5,3369.632404
142,Mid|5,3369.83347
143,Mid|5,3370.068047
144,Mid|2,3370.269114
145,Mid|5,3370.503691
146,Mid|5,3370.738268
147,Mid|5,3370.939334
148,Mid|5,3371.173912
149,Mid|2,3371.542533
150,Mid|5,3371.77711
150,Left|6,3371.810621
151,Mid|5,3371.978176
152,Mid|5,3372.212754
153,Mid|5,3372.447331
154,Mid|5,3372.648397
155,Mid|5,3372.882974
156,Mid|5,3373.08404
157,Mid|5,3373.318618
158,Mid|5,3373.553195
159,Mid|2,3373.754261
160,Mid|5,3373.988838
161,Mid|5,3374.223415
162,Mid|2,3374.424482
163,Mid|2,3374.659059
164,Mid|2,3374.860125
165,Mid|2,3375.094702
166,Mid|2,3375.32928
166,Left|9,3375.429813
167,Mid|5,3375.530346
167,Left|8,3375.597368
168,Mid|2,3375.764923
168,Left|8,3375.764923
169,Mid|2,3375.9995
169,Left|6,3376.167055
170,Mid|2,3376.200566
170,Left|8,3376.200566
171,Mid|2,3376.435144
171,Left|6,3376.535677
172,Mid|2,3376.63621
173,Mid|2,3376.870787
174,Mid|2,3377.105364
175,Mid|2,3377.30643
176,Mid|2,3377.541008
177,Mid|2,3377.742074
178,Mid|2,3377.976651
179,Mid|2,3378.211228
180,Mid|2,3378.412294
181,Mid|2,3378.646872
182,Mid|2,3378.881449
182,Left|8,3379.015493
183,Mid|2,3379.082515
184,Mid|2,3379.317092
185,Dashboard|5,3379.451136
186,Dashboard|4,3379.585181
187,Mid|2,3379.88678
187,Left|8,3379.953802
188,Mid|5,3380.087846
189,Mid|5,3380.322423
190,Mid|2,3380.557001
191,Mid|2,3380.758067
192,Mid|2,3380.992644
193,Mid|2,3381.227221
194,Mid|5,3381.428287
194,Left|9,3381.461798
195,Mid|2,3381.662865
196,Mid|5,3381.863931
196,Left|9,3381.964464
197,Mid|5,3382.098508
198,Mid|5,3382.333085
199,Mid|2,3382.467129
200,Mid|2,3382.701707
200,Left|3,3382.80224
201,Mid|2,3382.936284
202,Mid|5,3383.13735
203,Mid|5,3383.371927
204,Mid|2,3383.572993
205,Mid|5,3383.908104
206,Mid|2,3384.142681
206,Left|2,3384.176192
207,Mid|2,3384.343747
208,Mid|2,3384.578324
209,Mid|5,3384.812902
210,Mid|2,3385.013968
211,Mid|2,3385.248545
212,Mid|5,3385.483122
213,Mid|5,3385.684188
214,Mid|5,3385.918766
215,Mid|2,3386.119832
216,Mid|5,3386.354409
217,Mid|5,3386.588986
218,Mid|2,3386.790053
219,Mid|2,3387.02463
220,Mid|2,3387.259207
221,Mid|2,3387.460273
222,Mid|5,3387.69485
223,Mid|5,3387.895917
224,Mid|5,3388.130494
225,Mid|5,3388.365071
226,Mid|2,3388.566137
227,Mid|5,3388.834226
228,Mid|5,3389.035292
229,Mid|5,3389.236358
230,Mid|5,3389.470935
231,Left|3,3389.672001
231,Mid|5,3389.672001
230,Left|3,3389.672001
232,Mid|5,3389.906579
233,Mid|5,3390.141156
234,Mid|5,3390.342222
235,Mid|5,3390.576799
236,Mid|5,3390.777865
237,Mid|5,3391.012443
238,Mid|5,3391.213509
239,Mid|5,3391.448086
240,Mid|5,3391.682663
241,Mid|2,3391.883729
242,Mid|5,3392.118307
243,Mid|5,3392.352884
244,Mid|5,3392.55395
245,Mid|5,3392.788527
246,Mid|5,3392.989594
247,Mid|5,3393.224171
248,Mid|5,3393.458748
249,Mid|5,3393.693325
250,Mid|5,3393.793858
251,Mid|5,3393.994924
252,Mid|5,3394.229502
253,Mid|5,3394.464079
254,Mid|5,3394.665145
255,Mid|5,3394.899722
255,Left|9,3394.966744
256,Mid|5,3395.1343
257,Mid|5,3395.335366
258,Mid|5,3395.569943
258,Left|8,3395.670476
259,Mid|5,3395.771009
260,Mid|5,3396.005586
261,Mid|5,3396.240164
262,Mid|5,3396.44123
263,Mid|5,3396.675807
264,Mid|5,3396.910384
265,Mid|5,3397.11145
265,Left|8,3397.178473
266,Mid|5,3397.346028
267,Mid|5,3397.547094
268,Mid|5,3397.781671
269,Dashboard|4,3397.982737
270,Dashboard|4,3398.116781
270,Left|6,3398.317848
271,Mid|2,3398.418381
272,Mid|5,3398.619447
273,Mid|5,3398.854024
274,Mid|5,3399.05509
275,Mid|5,3399.289668
276,Mid|5,3399.524245
277,Mid|5,3399.725311
278,Mid|2,3399.959888
279,Mid|5,3400.194465
280,Mid|5,3400.395532
281,Mid|5,3400.630109
282,Mid|5,3400.831175
283,Mid|5,3401.065752
284,Mid|5,3401.30033
285,Mid|5,3401.501396
286,Mid|5,3401.735973
287,Mid|5,3401.937039
287,Left|6,3402.004061
288,Mid|5,3402.171616
289,Mid|5,3402.406194
290,Mid|5,3402.60726
291,Mid|5,3402.841837
292,Mid|5,3403.076414
293,Mid|5,3403.27748
293,Left|8,3403.478547
294,Mid|5,3403.512058
295,Mid|5,3403.713124
296,Mid|5,3403.947701
297,Mid|5,3404.182278
297,Left|6,3404.316322
298,Mid|5,3404.383344
299,Mid|5,3404.617922
300,Mid|5,3404.852499
301,Mid|5,3405.053565
302,Mid|5,3405.288142
303,Mid|5,3405.489209
304,Mid|5,3405.723786
304,Left|2,3405.924852
305,Mid|5,3405.958363
306,Mid|5,3406.159429
306,Left|2,3406.326984
307,Mid|5,3406.394006
308,Mid|5,3406.595073
309,Mid|5,3406.82965
310,Mid|5,3407.064227
311,Mid|5,3407.265293
311,Left|9,3407.298804
312,Mid|5,3407.49987
313,Mid|5,3407.700937
314,Mid|5,3407.935514
314,Left|3,3408.170091
315,Mid|5,3408.170091
316,Mid|5,3408.371157
317,Mid|5,3408.572224
317,Left|9,3408.639246
318,Mid|5,3408.806801
319,Mid|5,3409.041378
320,Mid|5,3409.242444
321,Mid|5,3409.477021
322,Mid|5,3409.711599
323,Mid|5,3409.912665
324,Mid|5,3410.147242
324,Left|8,3410.214264
325,Mid|5,3410.348308
326,Mid|5,3410.582885
327,Mid|2,3410.817463
328,Mid|2,3411.085551
329,Mid|2,3411.286617
330,Mid|2,3411.487683
331,Mid|2,3411.554705
332,Mid|5,3411.789283
333,Mid|5,3412.02386
333,Left|6,3412.224926
334,Mid|5,3412.258437
334,Left|6,3412.392481
335,Mid|5,3412.459503
336,Mid|5,3412.69408
337,Mid|2,3412.928658
338,Mid|5,3413.263768
339,Mid|5,3413.498345
340,Mid|5,3413.699411
341,Mid|5,3413.933989
342,Mid|5,3414.135055
343,Mid|5,3414.369632
344,Mid|5,3414.604209
345,Mid|2,3414.805276
346,Mid|2,3415.039853
347,Mid|5,3415.27443
348,Mid|5,3415.475496
349,Mid|5,3415.643051
350,Mid|5,3415.844118
351,Mid|5,3416.078695
352,Mid|5,3416.313272
353,Mid|5,3416.514338
354,Mid|5,3416.748915
355,Mid|5,3416.849448
356,Mid|5,3417.084026
357,Mid|5,3417.285092
358,Mid|5,3417.519669
359,Mid|5,3417.720735
359,Left|8,3417.88829
360,Mid|5,3417.955313
360,Left|8,3417.955313
361,Mid|5,3418.18989
362,Mid|5,3418.390956
362,Left|8,3418.592022
363,Mid|5,3418.625533
364,Mid|5,3418.86011
365,Mid|5,3419.061177
366,Mid|5,3419.295754
367,Mid|5,3419.49682
368,Mid|5,3419.731397
369,Mid|5,3419.865441
370,Mid|5,3420.100019
371,Mid|5,3420.368107
372,Mid|2,3420.602684
373,Mid|5,3420.80375
374,Mid|5,3421.038328
374,Left|9,3421.138861
375,Mid|5,3421.272905
376,Mid|5,3421.473971
376,Left|2,3421.641526
377,Mid|5,3421.708548
378,Mid|5,3421.909614
379,Mid|5,3422.144192
380,Mid|5,3422.378769
381,Mid|5,3422.579835
382,Mid|5,3422.814412
383,Mid|5,3422.914945
384,Mid|5,3423.149523
385,Mid|5,3423.350589
386,Mid|5,3423.585166
386,Left|8,3423.652188
387,Mid|5,3423.786232
388,Mid|5,3424.020809
389,Mid|5,3424.255387
390,Mid|5,3424.389431
390,Left|3,3424.456453
391,Mid|5,3424.624008
392,Mid|5,3424.791563
393,Mid|5,3425.02614
394,Mid|5,3425.227207
395,Mid|5,3425.461784
396,Mid|5,3425.66285
396,Right|1,3425.763383
397,Mid|5,3425.897427
397,Left|3,3425.964449
398,Mid|5,3426.132004
399,Mid|5,3426.333071
400,Mid|5,3426.567648
401,Mid|5,3426.802225
402,Mid|5,3427.070313
403,Mid|5,3427.170846
404,Mid|5,3427.405424
405,Mid|5,3427.60649
406,Mid|2,3427.841067
407,Mid|5,3428.042133
408,Mid|2,3428.27671
409,Mid|5,3428.511288
410,Mid|5,3428.712354
411,Mid|5,3428.946931
412,Mid|5,3429.181508
413,Mid|5,3429.382575
414,Mid|5,3429.617152
415,Mid|2,3429.818218
415,Right|1,3429.88524
416,Mid|5,3429.985773
417,Mid|5,3430.22035
418,Mid|5,3430.454928
419,Mid|5,3430.655994
420,Mid|5,3430.890571
421,Mid|5,3431.091637
422,Mid|5,3431.225681
423,Mid|5,3431.460259
424,Mid|5,3431.661325
425,Mid|5,3431.895902
426,Mid|5,3432.130479
426,Left|7,3432.16399
427,Mid|5,3432.264523
428,Mid|5,3432.499101
429,Mid|5,3432.700167
430,Mid|5,3432.934744
431,Mid|5,3433.169321
432,Mid|5,3433.370387
433,Mid|5,3433.604965
434,Mid|5,3433.839542
435,Mid|5,3433.940075
436,Mid|5,3434.174652
436,Left|9,3434.208163
437,Mid|5,3434.375718
438,Mid|5,3434.610296
439,Mid|5,3434.811362
440,Mid|5,3435.045939
440,Left|2,3435.146472
441,Mid|2,3435.280516
442,Mid|5,3435.481582
443,Mid|5,3435.71616
444,Mid|5,3435.917226
445,Mid|5,3436.151803
446,Mid|5,3436.38638
447,Mid|5,3436.553935
448,Mid|5,3436.755002
448,Left|8,3436.822024
449,Mid|5,3436.989579
450,Mid|5,3437.224156
451,Mid|2,3437.425222
452,Mid|2,3437.592777
453,Mid|2,3437.827355
453,Left|8,3437.894377
454,Mid|2,3438.028421
455,Mid|2,3438.262998
456,Mid|2,3438.497575
457,Mid|5,3438.698641
458,Mid|5,3438.933219
459,Mid|5,3439.134285
460,Mid|2,3439.368862
461,Mid|2,3439.603439
462,Mid|2,3439.804506
463,Mid|5,3440.106105
464,Mid|5,3440.307171
465,Mid|5,3440.541748
465,Left|7,3440.575259
466,Mid|5,3440.742814
467,Mid|5,3440.876859
468,Mid|5,3441.077925
468,Left|8,3441.178458
469,Left|8,3441.178458
469,Mid|5,3441.178458
470,Mid|5,3441.24548
471,Mid|2,3441.446546
472,Mid|2,3441.58059
472,Left|2,3441.58059
473,Mid|2,3441.781656
474,Mid|5,3441.88219
475,Mid|5,3442.083256
476,Mid|5,3442.317833
477,Left|5,3442.451877
477,Dashboard|4,3442.451877
478,Dashboard|4,3442.686454
478,Left|6,3442.719965
479,Mid|5,3442.854009
479,Left|8,3443.021565
480,Mid|5,3443.055076
481,Mid|5,3443.256142
482,Mid|5,3443.490719
483,Mid|2,3443.691785
484,Mid|2,3443.926363
484,Left|3,3444.060407
485,Mid|2,3444.16094
486,Mid|2,3444.362006
487,Mid|2,3444.596583
488,Mid|5,3444.864671
489,Mid|2,3445.099249
490,Mid|2,3445.300315
491,Mid|5,3445.534892
492,Mid|2,3445.735958
493,Mid|2,3445.970535
494,Mid|5,3446.205113
495,Mid|5,3446.406179
496,Mid|5,3446.540223
496,Right|7,3446.674267
497,Mid|5,3446.741289
498,Mid|5,3446.975866
499,Mid|5,3447.210444
499,Left|8,3447.243955
500,Mid|5,3447.377999
501,Mid|2,3447.579065
501,Left|8,3447.713109
502,Mid|2,3447.847153
503,Mid|5,3448.048219
504,Mid|5,3448.182264
505,Right|4,3448.550885
505,Left|3,3448.71844
506,Right|4,3448.785462
507,Mid|5,3448.953017
508,Mid|5,3449.154084
509,Mid|5,3449.388661
509,Left|3,3449.455683
510,Mid|5,3449.589727
511,Mid|5,3449.824304
512,Mid|2,3450.058881
513,Mid|2,3450.259948
