surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,5,915.8555000003616,183.17110000007233
Dashboard,Dashboard|3,3,653.6050000004252,217.86833333347508
Dashboard,Dashboard|4,43,7048.448999999891,163.91741860464865
Dashboard,Dashboard|5,6,782.7109999998356,130.45183333330593
Dashboard,Dashboard|6,10,1270.8975000000464,127.08975000000464
Dashboard,Dashboard|7,1,104.8995000001014,104.8995000001014
Dashboard,Dashboard|8,1,96.83050000012372,96.83050000012372
Dashboard,Dashboard|9,2,278.38800000017727,139.19400000008864
Left,Left|1,10,1751.0164999998779,175.10164999998779
Left,Left|2,49,9751.710500000627,199.0145000000128
Left,Left|3,66,13749.918999998044,208.33210606057642
Left,Left|4,8,1424.2135000004055,178.02668750005068
Left,Left|5,12,1964.851499998531,163.73762499987757
Left,Left|6,64,13507.842500000152,211.06003906250237
Left,Left|7,8,1468.596000001071,183.57450000013387
Left,Left|8,164,33308.6615000002,203.10159451219633
Left,Left|9,71,15145.888499999728,213.32237323943278
Mid,Mid|1,23,4123.358999999709,179.27647826085692
Mid,Mid|2,1209,239814.00849999452,198.35732712985487
Mid,Mid|3,3,500.2900000004047,166.76333333346824
Mid,Mid|4,4,694.0274999992653,173.50687499981632
Mid,Mid|5,2337,480970.71599999664,205.80689602053772
Mid,Mid|6,7,1307.2140000008403,186.7448571429772
Mid,Mid|7,2,342.94199999976627,171.47099999988313
Mid,Mid|8,1,217.86800000018047,217.86800000018047
Right,Right|1,19,3877.250000000913,204.06578947373228
Right,Right|2,6,1262.8300000005765,210.47166666676276
Right,Right|3,4,593.0855000005977,148.27137500014942
Right,Right|4,18,3538.343499999428,196.5746388888571
Right,Right|5,2,234.00699999956487,117.00349999978243
Right,Right|7,4,871.4745000006586,217.86862500016466
Right,Right|8,5,1032.8574999998636,206.57149999997273
