AOI,Total_Duration_ms
9,7540.667499998108
8,6842.684999998255
4,6463.4350000005725
5,6015.594500000134
6,4050.7400000001326
3,2844.3940000015573
7,2731.4269999978933
2,2025.369999999839
1,560.8090000005177
