AOI,Total_Duration_ms
6,11345.234499603976
5,10502.010000112932
3,4849.560999893583
4,4103.164500382263
7,4099.127999972552
1,3009.7959999693558
2,2190.777500043623
8,2041.49800009327
9,338.9039999456145
