AOI,Total_Duration_ms
5,5648.407500295434
2,5632.26850022329
9,4151.578000048175
8,3675.5015002563596
6,3138.9025000389665
3,2646.6829999699257
4,1916.4219998638146
7,968.2990000583231
1,540.6325000221841
