fixationid,aoi_id,world_timestamp,next_fixation_id,next_aoi,next_world_timestamp,transition_duration,transition
56,Right|5,523176.171742,56.0,Left|3,523176.372807,0.2010650000302121,Right|5 -> Left|3
56,Left|3,523176.372807,57.0,Right|5,523176.372807,0.0,Left|3 -> Right|5
57,Right|5,523176.372807,57.0,Left|3,523176.372807,0.0,Right|5 -> Left|3
57,Left|3,523176.372807,58.0,Right|5,523177.24409,0.8712829999858513,Left|3 -> Right|5
58,Right|5,523177.24409,59.0,Left|2,523177.512176,0.26808599999640137,Right|5 -> Left|2
59,Left|2,523177.512176,59.0,Right|5,523177.512176,0.0,Left|2 -> Right|5
59,Right|5,523177.512176,60.0,Right|6,523178.148883,0.636707000026945,Right|5 -> Right|6
60,Right|6,523178.148883,61.0,Right|5,523178.282926,0.13404299999820068,Right|6 -> Right|5
61,Right|5,523178.282926,61.0,Left|2,523178.282926,0.0,Right|5 -> Left|2
61,Left|2,523178.282926,60.0,Left|2,523178.282926,0.0,Left|2 -> Left|2
60,Left|2,523178.282926,62.0,Right|5,523178.41697,0.13404400000581518,Left|2 -> Right|5
62,Right|5,523178.41697,62.0,Left|2,523178.41697,0.0,Right|5 -> Left|2
62,Left|2,523178.41697,63.0,Right|6,523178.886122,0.4691519999760203,Left|2 -> Right|6
63,Right|6,523178.886122,64.0,Right|6,523179.087187,0.2010650000302121,Right|6 -> Right|6
64,Right|6,523179.087187,65.0,Mid|6,523179.757404,0.6702169999480247,Right|6 -> Mid|6
65,Mid|6,523179.757404,67.0,Right|8,523181.566991,1.8095870000543073,Mid|6 -> Right|8
67,Right|8,523181.566991,68.0,Right|5,523181.667523,0.10053199995309114,Right|8 -> Right|5
68,Right|5,523181.667523,69.0,Right|5,523182.170186,0.5026630000211298,Right|5 -> Right|5
69,Right|5,523182.170186,70.0,Right|5,523182.404762,0.23457600001711398,Right|5 -> Right|5
70,Right|5,523182.404762,71.0,Right|5,523182.505295,0.10053299996070564,Right|5 -> Right|5
71,Right|5,523182.505295,72.0,Right|6,523182.806892,0.3015970000415109,Right|5 -> Right|6
72,Right|6,523182.806892,72.0,Left|2,523182.806892,0.0,Right|6 -> Left|2
72,Left|2,523182.806892,73.0,Right|6,523182.940936,0.13404400000581518,Left|2 -> Right|6
73,Right|6,523182.940936,74.0,Right|6,523183.544131,0.603194999974221,Right|6 -> Right|6
74,Right|6,523183.544131,75.0,Right|3,523183.912751,0.36862000002292916,Right|6 -> Right|3
75,Right|3,523183.912751,76.0,Mid|5,523184.683501,0.770749999966938,Right|3 -> Mid|5
76,Mid|5,523184.683501,77.0,Right|5,523184.918077,0.23457600001711398,Mid|5 -> Right|5
77,Right|5,523184.918077,78.0,Right|5,523185.018609,0.1005320000112988,Right|5 -> Right|5
78,Right|5,523185.018609,79.0,Right|5,523185.152653,0.13404400000581518,Right|5 -> Right|5
79,Right|5,523185.152653,80.0,Right|5,523185.588294,0.4356409999891184,Right|5 -> Right|5
80,Right|5,523185.588294,81.0,Right|5,523185.688826,0.1005320000112988,Right|5 -> Right|5
81,Right|5,523185.688826,81.0,Left|2,523185.82287,0.13404399994760752,Right|5 -> Left|2
81,Left|2,523185.82287,82.0,Mid|5,523186.325533,0.5026630000211298,Left|2 -> Mid|5
82,Mid|5,523186.325533,83.0,Right|5,523186.794685,0.4691519999760203,Mid|5 -> Right|5
83,Right|5,523186.794685,84.0,Mid|7,523187.263837,0.46915200003422797,Right|5 -> Mid|7
84,Mid|7,523187.263837,85.0,Mid|8,523187.39788,0.13404299999820068,Mid|7 -> Mid|8
85,Mid|8,523187.39788,86.0,Mid|8,523187.531924,0.13404400000581518,Mid|8 -> Mid|8
86,Mid|8,523187.531924,87.0,Left|5,523188.771825,1.2399009999935515,Mid|8 -> Left|5
87,Left|5,523188.771825,88.0,Mid|2,523189.676619,0.9047939999727532,Left|5 -> Mid|2
88,Mid|2,523189.676619,89.0,Right|7,523190.346836,0.6702170000062324,Mid|2 -> Right|7
89,Right|7,523190.346836,90.0,Right|5,523191.184607,0.837770999991335,Right|7 -> Right|5
90,Right|5,523191.184607,91.0,Right|5,523191.318651,0.13404400000581518,Right|5 -> Right|5
91,Right|5,523191.318651,92.0,Right|8,523191.419183,0.1005320000112988,Right|5 -> Right|8
92,Right|8,523191.419183,93.0,Right|5,523192.089401,0.6702180000138469,Right|8 -> Right|5
93,Right|5,523192.089401,93.0,Mid|8,523192.189933,0.1005320000112988,Right|5 -> Mid|8
93,Mid|8,523192.189933,94.0,Right|5,523192.45802,0.26808700000401586,Mid|8 -> Right|5
94,Right|5,523192.45802,95.0,Right|5,523192.692596,0.23457599995890632,Right|5 -> Right|5
95,Right|5,523192.692596,96.0,Right|5,523192.793129,0.1005330000189133,Right|5 -> Right|5
96,Right|5,523192.793129,97.0,Right|5,523192.994194,0.2010650000302121,Right|5 -> Right|5
97,Right|5,523192.994194,98.0,Right|5,523193.061216,0.06702199997380376,Right|5 -> Right|5
98,Right|5,523193.061216,99.0,Right|5,523193.195259,0.13404299999820068,Right|5 -> Right|5
99,Right|5,523193.195259,100.0,Right|6,523194.200585,1.005325999984052,Right|5 -> Right|6
100,Right|6,523194.200585,102.0,Left|5,523195.1724,0.9718149999971502,Right|6 -> Left|5
102,Left|5,523195.1724,103.0,Left|5,523195.473997,0.3015970000415109,Left|5 -> Left|5
103,Left|5,523195.473997,107.0,Right|5,523197.953801,2.479804000002332,Left|5 -> Right|5
107,Right|5,523197.953801,108.0,Right|6,523198.892105,0.9383039999520406,Right|5 -> Right|6
108,Right|6,523198.892105,111.0,Left|2,523202.042126,3.1500210000085644,Right|6 -> Left|2
111,Left|2,523202.042126,113.0,Right|6,523202.846387,0.8042610000120476,Left|2 -> Right|6
113,Right|6,523202.846387,114.0,Mid|9,523203.248517,0.40213000000221655,Right|6 -> Mid|9
114,Mid|9,523203.248517,115.0,Mid|6,523203.382561,0.13404400000581518,Mid|9 -> Mid|6
115,Mid|6,523203.382561,116.0,Mid|6,523203.483093,0.1005320000112988,Mid|6 -> Mid|6
116,Mid|6,523203.483093,117.0,Left|6,523204.019267,0.5361740000080317,Mid|6 -> Left|6
117,Left|6,523204.019267,118.0,Left|6,523204.086289,0.06702199997380376,Left|6 -> Left|6
118,Left|6,523204.086289,119.0,Mid|8,523204.488419,0.40213000000221655,Left|6 -> Mid|8
119,Mid|8,523204.488419,120.0,Mid|8,523204.722995,0.23457600001711398,Mid|8 -> Mid|8
120,Mid|8,523204.722995,121.0,Left|9,523205.192147,0.4691519999760203,Mid|8 -> Left|9
121,Left|9,523205.192147,123.0,Left|9,523206.063429,0.8712819999782369,Left|9 -> Left|9
123,Left|9,523206.063429,130.0,Left|2,523208.476211,2.4127820000285283,Left|9 -> Left|2
130,Left|2,523208.476211,130.0,Right|6,523208.476211,0.0,Left|2 -> Right|6
130,Right|6,523208.476211,131.0,Mid|5,523210.419841,1.9436299999943003,Right|6 -> Mid|5
131,Mid|5,523210.419841,132.0,Right|8,523210.788461,0.36862000002292916,Mid|5 -> Right|8
132,Right|8,523210.788461,133.0,Right|8,523210.855482,0.06702099996618927,Right|8 -> Right|8
133,Right|8,523210.855482,135.0,Mid|7,523211.827297,0.9718149999971502,Right|8 -> Mid|7
135,Mid|7,523211.827297,136.0,Right|4,523212.799112,0.9718149999971502,Mid|7 -> Right|4
136,Right|4,523212.799112,137.0,Mid|9,523213.268264,0.46915200003422797,Right|4 -> Mid|9
137,Mid|9,523213.268264,138.0,Mid|5,523213.770927,0.5026629999629222,Mid|9 -> Mid|5
138,Mid|5,523213.770927,139.0,Mid|5,523213.938481,0.16755400004331023,Mid|5 -> Mid|5
139,Mid|5,523213.938481,140.0,Mid|8,523214.106036,0.16755499999271706,Mid|5 -> Mid|8
140,Mid|8,523214.106036,141.0,Right|7,523214.508166,0.40213000000221655,Mid|8 -> Right|7
141,Right|7,523214.508166,142.0,Right|7,523214.608699,0.10053299996070564,Right|7 -> Right|7
142,Right|7,523214.608699,143.0,Right|7,523215.111362,0.5026630000211298,Right|7 -> Right|7
143,Right|7,523215.111362,144.0,Right|7,523215.245405,0.13404299999820068,Right|7 -> Right|7
144,Right|7,523215.245405,146.0,Left|2,523215.81509,0.5696849999949336,Right|7 -> Left|2
146,Left|2,523215.81509,146.0,Right|6,523215.848601,0.03351099998690188,Left|2 -> Right|6
146,Right|6,523215.848601,148.0,Right|6,523217.088502,1.2399010000517592,Right|6 -> Right|6
148,Right|6,523217.088502,149.0,Right|6,523217.222546,0.13404399994760752,Right|6 -> Right|6
149,Right|6,523217.222546,150.0,Mid|9,523217.75872,0.5361740000080317,Right|6 -> Mid|9
150,Mid|9,523217.75872,151.0,Left|2,523218.127339,0.36861900001531467,Mid|9 -> Left|2
151,Left|2,523218.127339,155.0,Right|9,523219.166176,1.0388370000291616,Left|2 -> Right|9
155,Right|9,523219.166176,156.0,Mid|8,523220.137991,0.9718149999971502,Right|9 -> Mid|8
156,Mid|8,523220.137991,157.0,Mid|5,523220.238523,0.10053199995309114,Mid|8 -> Mid|5
157,Mid|5,523220.238523,158.0,Right|1,523220.942251,0.7037279999931343,Mid|5 -> Right|1
158,Right|1,523220.942251,159.0,Right|3,523222.617794,1.675543000048492,Right|1 -> Right|3
159,Right|3,523222.617794,159.0,Left|2,523222.651305,0.03351099998690188,Right|3 -> Left|2
159,Left|2,523222.651305,160.0,Right|3,523223.455566,0.8042610000120476,Left|2 -> Right|3
160,Right|3,523223.455566,160.0,Left|2,523223.522588,0.06702199997380376,Right|3 -> Left|2
160,Left|2,523223.522588,161.0,Mid|5,523223.958229,0.4356409999891184,Left|2 -> Mid|5
161,Mid|5,523223.958229,162.0,Left|3,523224.360359,0.40213000000221655,Mid|5 -> Left|3
162,Left|3,523224.360359,163.0,Mid|2,523224.829511,0.46915200003422797,Left|3 -> Mid|2
163,Mid|2,523224.829511,163.0,Dashboard|7,523224.829511,0.0,Mid|2 -> Dashboard|7
163,Dashboard|7,523224.829511,164.0,Dashboard|7,523224.930044,0.10053299996070564,Dashboard|7 -> Dashboard|7
164,Dashboard|7,523224.930044,164.0,Mid|2,523224.930044,0.0,Dashboard|7 -> Mid|2
164,Mid|2,523224.930044,165.0,Mid|2,523225.030576,0.1005320000112988,Mid|2 -> Mid|2
165,Mid|2,523225.030576,165.0,Dashboard|8,523225.030576,0.0,Mid|2 -> Dashboard|8
165,Dashboard|8,523225.030576,165.0,Left|2,523225.131109,0.1005330000189133,Dashboard|8 -> Left|2
165,Left|2,523225.131109,166.0,Dashboard|8,523225.265152,0.13404299999820068,Left|2 -> Dashboard|8
166,Dashboard|8,523225.265152,166.0,Mid|2,523225.265152,0.0,Dashboard|8 -> Mid|2
166,Mid|2,523225.265152,167.0,Right|7,523225.96888,0.7037279999931343,Mid|2 -> Right|7
167,Right|7,523225.96888,168.0,Right|4,523228.381662,2.4127820000285283,Right|7 -> Right|4
168,Right|4,523228.381662,169.0,Mid|2,523228.951347,0.5696849999949336,Right|4 -> Mid|2
169,Mid|2,523228.951347,170.0,Left|9,523229.45401,0.5026629999629222,Mid|2 -> Left|9
170,Left|9,523229.45401,171.0,Left|6,523229.655075,0.2010650000302121,Left|9 -> Left|6
171,Left|6,523229.655075,172.0,Dashboard|9,523230.124227,0.4691519999760203,Left|6 -> Dashboard|9
172,Dashboard|9,523230.124227,172.0,Mid|2,523230.124227,0.0,Dashboard|9 -> Mid|2
172,Mid|2,523230.124227,172.0,Left|1,523230.191249,0.06702200003201142,Mid|2 -> Left|1
172,Left|1,523230.191249,173.0,Right|5,523230.492846,0.30159699998330325,Left|1 -> Right|5
173,Right|5,523230.492846,174.0,Right|5,523230.559868,0.06702199997380376,Right|5 -> Right|5
174,Right|5,523230.559868,177.0,Right|6,523231.833281,1.2734130000462756,Right|5 -> Right|6
177,Right|6,523231.833281,178.0,Right|6,523231.933813,0.10053199995309114,Right|6 -> Right|6
178,Right|6,523231.933813,178.0,Left|2,523231.967324,0.03351100004510954,Right|6 -> Left|2
178,Left|2,523231.967324,179.0,Right|6,523232.101368,0.13404399994760752,Left|2 -> Right|6
179,Right|6,523232.101368,179.0,Left|2,523232.168389,0.06702100002439693,Right|6 -> Left|2
179,Left|2,523232.168389,180.0,Mid|2,523233.34127,1.172880999976769,Left|2 -> Mid|2
180,Mid|2,523233.34127,182.0,Right|3,523234.882769,1.541499000042677,Mid|2 -> Right|3
182,Right|3,523234.882769,182.0,Left|3,523235.016813,0.13404400000581518,Right|3 -> Left|3
182,Left|3,523235.016813,183.0,Mid|6,523235.351921,0.33510799997020513,Left|3 -> Mid|6
183,Mid|6,523235.351921,184.0,Left|1,523235.787562,0.4356409999891184,Mid|6 -> Left|1
184,Left|1,523235.787562,184.0,Right|6,523235.787562,0.0,Left|1 -> Right|6
184,Right|6,523235.787562,185.0,Right|2,523237.329062,1.5414999999920838,Right|6 -> Right|2
185,Right|2,523237.329062,185.0,Left|1,523237.329062,0.0,Right|2 -> Left|1
185,Left|1,523237.329062,186.0,Mid|6,523237.63066,0.3015980000491254,Left|1 -> Mid|6
186,Mid|6,523237.63066,188.0,Mid|2,523238.468431,0.837770999991335,Mid|6 -> Mid|2
188,Mid|2,523238.468431,189.0,Right|9,523238.837051,0.3686199999647215,Mid|2 -> Right|9
189,Right|9,523238.837051,197.0,Right|6,523242.255158,3.418107000004966,Right|9 -> Right|6
197,Right|6,523242.255158,197.0,Left|2,523242.288669,0.03351099998690188,Right|6 -> Left|2
197,Left|2,523242.288669,198.0,Left|1,523242.456224,0.16755500005092472,Left|2 -> Left|1
198,Left|1,523242.456224,198.0,Right|6,523242.456224,0.0,Left|1 -> Right|6
198,Right|6,523242.456224,199.0,Mid|8,523242.958886,0.5026619999553077,Right|6 -> Mid|8
199,Mid|8,523242.958886,200.0,Mid|5,523243.126441,0.16755499999271706,Mid|8 -> Mid|5
200,Mid|5,523243.126441,201.0,Mid|9,523245.103581,1.9771400000317954,Mid|5 -> Mid|9
201,Mid|9,523245.103581,202.0,Mid|9,523245.204114,0.1005330000189133,Mid|9 -> Mid|9
202,Mid|9,523245.204114,203.0,Right|4,523245.639755,0.4356409999891184,Mid|9 -> Right|4
203,Right|4,523245.639755,204.0,Right|4,523245.773799,0.13404400000581518,Right|4 -> Right|4
204,Right|4,523245.773799,205.0,Right|4,523245.907842,0.13404299999820068,Right|4 -> Right|4
205,Right|4,523245.907842,207.0,Mid|9,523249.661059,3.7532169999904,Right|4 -> Mid|9
207,Mid|9,523249.661059,208.0,Right|5,523250.0967,0.4356409999891184,Mid|9 -> Right|5
208,Right|5,523250.0967,210.0,Right|5,523250.766917,0.6702170000062324,Right|5 -> Right|5
210,Right|5,523250.766917,211.0,Right|5,523250.90096,0.13404299999820068,Right|5 -> Right|5
211,Right|5,523250.90096,212.0,Right|5,523251.906286,1.005325999984052,Right|5 -> Right|5
212,Right|5,523251.906286,213.0,Right|6,523252.710547,0.8042610000120476,Right|5 -> Right|6
213,Right|6,523252.710547,213.0,Left|3,523252.710547,0.0,Right|6 -> Left|3
213,Left|3,523252.710547,214.0,Right|6,523252.911612,0.2010650000302121,Left|3 -> Right|6
214,Right|6,523252.911612,215.0,Right|6,523254.721198,1.8095859999884851,Right|6 -> Right|6
215,Right|6,523254.721198,216.0,Right|6,523254.955774,0.23457599995890632,Right|6 -> Right|6
216,Right|6,523254.955774,221.0,Dashboard|3,523256.128654,1.1728800000273623,Right|6 -> Dashboard|3
221,Dashboard|3,523256.128654,222.0,Right|6,523256.530785,0.40213100000983104,Dashboard|3 -> Right|6
222,Right|6,523256.530785,223.0,Right|5,523256.73185,0.20106499997200444,Right|6 -> Right|5
223,Right|5,523256.73185,224.0,Mid|7,523257.201002,0.46915200003422797,Right|5 -> Mid|7
224,Mid|7,523257.201002,225.0,Mid|8,523257.335045,0.13404299999820068,Mid|7 -> Mid|8
225,Mid|8,523257.335045,226.0,Mid|6,523257.5026,0.16755499999271706,Mid|8 -> Mid|6
226,Mid|6,523257.5026,227.0,Right|5,523258.105795,0.603194999974221,Mid|6 -> Right|5
227,Right|5,523258.105795,228.0,Right|6,523258.340371,0.23457600001711398,Right|5 -> Right|6
228,Right|6,523258.340371,228.0,Left|2,523258.474415,0.13404400000581518,Right|6 -> Left|2
228,Left|2,523258.474415,229.0,Right|6,523258.507926,0.03351099998690188,Left|2 -> Right|6
229,Right|6,523258.507926,230.0,Mid|2,523259.07761,0.5696839999873191,Right|6 -> Mid|2
230,Mid|2,523259.07761,231.0,Right|5,523259.546762,0.46915200003422797,Mid|2 -> Right|5
231,Right|5,523259.546762,231.0,Left|2,523259.580273,0.03351099998690188,Right|5 -> Left|2
231,Left|2,523259.580273,232.0,Mid|8,523259.982403,0.40213000000221655,Left|2 -> Mid|8
232,Mid|8,523259.982403,233.0,Right|6,523260.451556,0.4691529999836348,Mid|8 -> Right|6
233,Right|6,523260.451556,233.0,Left|1,523260.485066,0.03351000003749505,Right|6 -> Left|1
233,Left|1,523260.485066,234.0,Left|2,523261.088262,0.6031959999818355,Left|1 -> Left|2
234,Left|2,523261.088262,234.0,Right|3,523261.088262,0.0,Left|2 -> Right|3
234,Right|3,523261.088262,235.0,Left|1,523261.222305,0.13404299999820068,Right|3 -> Left|1
235,Left|1,523261.222305,235.0,Right|2,523261.222305,0.0,Left|1 -> Right|2
235,Right|2,523261.222305,235.0,Dashboard|2,523261.255816,0.03351099998690188,Right|2 -> Dashboard|2
235,Dashboard|2,523261.255816,236.0,Right|2,523261.859012,0.6031959999818355,Dashboard|2 -> Right|2
236,Right|2,523261.859012,237.0,Right|3,523262.495718,0.6367060000193305,Right|2 -> Right|3
237,Right|3,523262.495718,238.0,Right|5,523262.763805,0.26808700000401586,Right|3 -> Right|5
238,Right|5,523262.763805,239.0,Right|5,523263.132424,0.36861900001531467,Right|5 -> Right|5
239,Right|5,523263.132424,240.0,Right|6,523263.668598,0.5361740000080317,Right|5 -> Right|6
240,Right|6,523263.668598,241.0,Right|6,523263.769131,0.10053299996070564,Right|6 -> Right|6
241,Right|6,523263.769131,242.0,Right|5,523264.003707,0.23457600001711398,Right|6 -> Right|5
242,Right|5,523264.003707,243.0,Right|2,523264.171261,0.16755399998510256,Right|5 -> Right|2
243,Right|2,523264.171261,244.0,Right|3,523264.975522,0.8042610000120476,Right|2 -> Right|3
244,Right|3,523264.975522,244.0,Left|2,523265.009032,0.033509999979287386,Right|3 -> Left|2
244,Left|2,523265.009032,245.0,Right|3,523265.076054,0.06702200003201142,Left|2 -> Right|3
245,Right|3,523265.076054,246.0,Right|6,523266.248934,1.1728799999691546,Right|3 -> Right|6
246,Right|6,523266.248934,247.0,Right|6,523266.684575,0.4356410000473261,Right|6 -> Right|6
247,Right|6,523266.684575,248.0,Right|5,523267.25426,0.5696849999949336,Right|6 -> Right|5
248,Right|5,523267.25426,251.0,Right|4,523268.259586,1.005325999984052,Right|5 -> Right|4
251,Right|4,523268.259586,252.0,Right|1,523268.360118,0.1005320000112988,Right|4 -> Right|1
252,Right|1,523268.360118,253.0,Right|4,523268.862781,0.5026629999629222,Right|1 -> Right|4
253,Right|4,523268.862781,254.0,Right|1,523268.996825,0.13404400000581518,Right|4 -> Right|1
254,Right|1,523268.996825,254.0,Left|2,523269.030336,0.03351100004510954,Right|1 -> Left|2
254,Left|2,523269.030336,255.0,Right|4,523269.164379,0.13404299999820068,Left|2 -> Right|4
255,Right|4,523269.164379,256.0,Right|1,523269.298423,0.13404399994760752,Right|4 -> Right|1
256,Right|1,523269.298423,256.0,Left|1,523269.298423,0.0,Right|1 -> Left|1
256,Left|1,523269.298423,257.0,Right|1,523269.432466,0.13404300005640835,Left|1 -> Right|1
257,Right|1,523269.432466,257.0,Left|2,523269.465977,0.03351099998690188,Right|1 -> Left|2
257,Left|2,523269.465977,258.0,Left|2,523269.499488,0.03351099998690188,Left|2 -> Left|2
258,Left|2,523269.499488,258.0,Right|1,523269.499488,0.0,Left|2 -> Right|1
258,Right|1,523269.499488,259.0,Right|1,523269.633531,0.13404299999820068,Right|1 -> Right|1
259,Right|1,523269.633531,259.0,Left|2,523269.667042,0.03351099998690188,Right|1 -> Left|2
259,Left|2,523269.667042,260.0,Mid|8,523269.935129,0.26808700000401586,Left|2 -> Mid|8
260,Mid|8,523269.935129,266.0,Left|4,523277.441562,7.506433000031393,Mid|8 -> Left|4
266,Left|4,523277.441562,268.0,Dashboard|5,523278.312844,0.8712819999782369,Left|4 -> Dashboard|5
268,Dashboard|5,523278.312844,269.0,Left|5,523279.31817,1.005325999984052,Dashboard|5 -> Left|5
269,Left|5,523279.31817,270.0,Left|6,523279.519235,0.2010650000302121,Left|5 -> Left|6
270,Left|6,523279.519235,271.0,Mid|6,523280.021898,0.5026629999629222,Left|6 -> Mid|6
271,Mid|6,523280.021898,273.0,Right|2,523281.529887,1.5079890000051819,Mid|6 -> Right|2
273,Right|2,523281.529887,273.0,Left|2,523281.529887,0.0,Right|2 -> Left|2
273,Left|2,523281.529887,274.0,Left|2,523281.596908,0.06702100002439693,Left|2 -> Left|2
274,Left|2,523281.596908,274.0,Right|2,523281.596908,0.0,Left|2 -> Right|2
274,Right|2,523281.596908,275.0,Right|4,523281.932017,0.3351089999778196,Right|2 -> Right|4
275,Right|4,523281.932017,276.0,Right|4,523282.032549,0.1005320000112988,Right|4 -> Right|4
276,Right|4,523282.032549,277.0,Right|3,523282.367658,0.3351089999778196,Right|4 -> Right|3
277,Right|3,523282.367658,277.0,Left|1,523282.43468,0.06702200003201142,Right|3 -> Left|1
277,Left|1,523282.43468,278.0,Right|3,523282.468191,0.03351099998690188,Left|1 -> Right|3
278,Right|3,523282.468191,278.0,Left|1,523282.501702,0.03351099998690188,Right|3 -> Left|1
278,Left|1,523282.501702,279.0,Right|4,523282.903832,0.40213000000221655,Left|1 -> Right|4
279,Right|4,523282.903832,280.0,Right|4,523283.004364,0.1005320000112988,Right|4 -> Right|4
280,Right|4,523283.004364,281.0,Right|3,523283.305962,0.30159799999091774,Right|4 -> Right|3
281,Right|3,523283.305962,281.0,Left|2,523283.339473,0.03351100004510954,Right|3 -> Left|2
281,Left|2,523283.339473,282.0,Right|3,523283.875647,0.5361739999498241,Left|2 -> Right|3
282,Right|3,523283.875647,283.0,Mid|8,523284.411821,0.5361740000080317,Right|3 -> Mid|8
283,Mid|8,523284.411821,284.0,Right|3,523284.847462,0.4356409999891184,Mid|8 -> Right|3
284,Right|3,523284.847462,284.0,Left|1,523284.880973,0.03351100004510954,Right|3 -> Left|1
284,Left|1,523284.880973,285.0,Right|5,523285.350125,0.4691519999760203,Left|1 -> Right|5
285,Right|5,523285.350125,286.0,Left|4,523286.422472,1.072347000008449,Right|5 -> Left|4
286,Left|4,523286.422472,287.0,Left|2,523287.059178,0.6367060000193305,Left|4 -> Left|2
287,Left|2,523287.059178,287.0,Right|2,523287.1262,0.06702199997380376,Left|2 -> Right|2
287,Right|2,523287.1262,288.0,Left|4,523287.293754,0.16755399998510256,Right|2 -> Left|4
288,Left|4,523287.293754,289.0,Left|1,523287.49482,0.2010660000378266,Left|4 -> Left|1
289,Left|1,523287.49482,290.0,Right|6,523287.930461,0.4356409999891184,Left|1 -> Right|6
290,Right|6,523287.930461,291.0,Right|6,523288.098015,0.16755399998510256,Right|6 -> Right|6
291,Right|6,523288.098015,292.0,Right|6,523288.165037,0.06702200003201142,Right|6 -> Right|6
292,Right|6,523288.165037,292.0,Left|3,523288.29908,0.13404299999820068,Right|6 -> Left|3
292,Left|3,523288.29908,293.0,Right|1,523288.734721,0.4356409999891184,Left|3 -> Right|1
293,Right|1,523288.734721,293.0,Left|1,523288.801743,0.06702199997380376,Right|1 -> Left|1
293,Left|1,523288.801743,294.0,Right|6,523289.170363,0.36862000002292916,Left|1 -> Right|6
294,Right|6,523289.170363,294.0,Left|3,523289.270895,0.1005320000112988,Right|6 -> Left|3
294,Left|3,523289.270895,295.0,Right|6,523289.404939,0.13404399994760752,Left|3 -> Right|6
