AOI,Total_Duration_ms
2,12656.473999726586
1,5813.825499964878
5,2715.2714999974705
3,2642.648500041105
6,1141.7835000902414
4,1129.6820000279695
8,1053.9894998073578
9,806.9155000266619
7,702.0150001044385
