AOI,Fixation_Count,Total_Duration_ms,Fixation_Count_Pct,Total_Duration_Pct
1,5,540.6325000221841,2.1739130434782608,1.9091010710517058
2,43,5632.26850022329,18.695652173913043,19.88887058359579
3,21,2646.6829999699257,9.130434782608695,9.346062898123202
4,15,1916.4219998638146,6.521739130434782,6.76733879738442
5,45,5648.407500295434,19.565217391304348,19.945861205362274
6,29,3138.9025000389665,12.608695652173912,11.084206229750105
7,10,968.2990000583231,4.3478260869565215,3.4192925102242024
8,32,3675.5015002563596,13.91304347826087,12.979064060158496
9,30,4151.578000048175,13.043478260869565,14.660202644349804
