from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Right,Right,523302.373642,523302.507685,0.13404299999820068
Right,Right,523302.507685,523302.909815,0.40213000000221655
Right,Left,523302.909815,523303.110881,0.20106599997961894
Left,Right,523303.110881,523303.144391,0.033509999979287386
Right,Left,523303.144391,523303.211413,0.06702200003201142
Left,Right,523303.211413,523303.311946,0.10053299996070564
Right,Right,523303.311946,523303.513011,0.2010650000302121
Right,Right,523303.513011,523303.680565,0.16755399998510256
Right,Left,523303.680565,523303.714076,0.03351099998690188
Left,Right,523303.714076,523304.819934,1.1058580000535585
Right,Right,523304.819934,523304.953978,0.13404399994760752
Right,Right,523304.953978,523305.356108,0.40213000000221655
Right,Mid,523305.356108,523306.394945,1.0388370000291616
Mid,Left,523306.394945,523306.797075,0.40213000000221655
Left,Right,523306.797075,523306.797075,0.0
Right,Right,523306.797075,523306.897608,0.1005330000189133
Right,Left,523306.897608,523307.065162,0.16755399998510256
Left,Mid,523307.065162,523307.601336,0.5361740000080317
Mid,Right,523307.601336,523308.338575,0.7372389999800362
Right,Mid,523308.338575,523308.841238,0.5026630000211298
Mid,Left,523308.841238,523309.008792,0.16755399998510256
Left,Mid,523309.008792,523309.008792,0.0
Mid,Mid,523309.008792,523309.109324,0.1005320000112988
Mid,Left,523309.109324,523309.243368,0.13404400000581518
Left,Left,523309.243368,523309.477944,0.23457599995890632
Left,Left,523309.477944,523309.746031,0.26808700000401586
Left,Left,523309.746031,523310.081139,0.3351080000284128
Left,Left,523310.081139,523311.321041,1.239902000001166
Left,Left,523311.321041,523312.024769,0.7037279999931343
Left,Right,523312.024769,523312.024769,0.0
Right,Right,523312.024769,523312.359878,0.3351089999778196
Right,Mid,523312.359878,523312.862541,0.5026630000211298
Mid,Mid,523312.862541,523313.030095,0.16755399998510256
Mid,Mid,523313.030095,523313.499247,0.46915200003422797
Mid,Right,523313.499247,523313.700312,0.20106499997200444
Right,Left,523313.700312,523313.834356,0.13404400000581518
Left,Right,523313.834356,523313.901378,0.06702199997380376
Right,Right,523313.901378,523315.141279,1.2399009999935515
Right,Left,523315.141279,523315.208301,0.06702200003201142
Left,Right,523315.208301,523315.375855,0.16755399998510256
Right,Right,523315.375855,523316.71629,1.3404350000200793
Right,Right,523316.71629,523317.151931,0.4356409999891184
Right,Right,523317.151931,523317.621083,0.4691519999760203
Right,Right,523317.621083,523318.2913,0.6702170000062324
Right,Mid,523318.2913,523318.726941,0.4356409999891184
Mid,Mid,523318.726941,523318.793963,0.06702200003201142
Mid,Right,523318.793963,523319.229604,0.4356409999891184
Right,Left,523319.229604,523319.229604,0.0
Left,Left,523319.229604,523319.330137,0.1005330000189133
Left,Right,523319.330137,523319.330137,0.0
Right,Mid,523319.330137,523319.732267,0.40213000000221655
Mid,Mid,523319.732267,523319.966843,0.23457599995890632
Mid,Right,523319.966843,523320.402484,0.4356410000473261
Right,Left,523320.402484,523320.435995,0.03351099998690188
Left,Right,523320.435995,523320.771104,0.3351089999778196
Right,Right,523320.771104,523320.905147,0.13404299999820068
Right,Right,523320.905147,523321.173234,0.26808700000401586
Right,Right,523321.173234,523321.675897,0.5026630000211298
Right,Mid,523321.675897,523322.145049,0.4691519999760203
Mid,Mid,523322.145049,523322.647712,0.5026630000211298
Mid,Right,523322.647712,523322.748245,0.1005330000189133
Right,Mid,523322.748245,523323.317929,0.5696839999873191
Mid,Mid,523323.317929,523323.451973,0.13404400000581518
Mid,Mid,523323.451973,523324.189212,0.7372389999800362
Mid,Mid,523324.189212,523324.825918,0.6367060000193305
Mid,Dashboard,523324.825918,523324.825918,0.0
Dashboard,Left,523324.825918,523324.89294,0.06702199997380376
Left,Mid,523324.89294,523325.026983,0.13404299999820068
Mid,Dashboard,523325.026983,523325.026983,0.0
Dashboard,Mid,523325.026983,523325.596668,0.5696849999949336
Mid,Mid,523325.596668,523325.730711,0.13404299999820068
Mid,Mid,523325.730711,523327.607319,1.8766080000204965
Mid,Left,523327.607319,523328.042961,0.4356419999967329
Left,Right,523328.042961,523328.042961,0.0
Right,Left,523328.042961,523328.244026,0.20106499997200444
Left,Mid,523328.244026,523328.713178,0.46915200003422797
Mid,Mid,523328.713178,523328.81371,0.1005320000112988
Mid,Mid,523328.81371,523329.785525,0.9718149999971502
Mid,Mid,523329.785525,523329.886058,0.10053299996070564
Mid,Mid,523329.886058,523330.489253,0.6031950000324287
Mid,Mid,523330.489253,523330.589786,0.1005330000189133
Mid,Dashboard,523330.589786,523330.589786,0.0
Dashboard,Dashboard,523330.589786,523331.058938,0.4691519999760203
Dashboard,Left,523331.058938,523331.058938,0.0
Left,Mid,523331.058938,523331.662133,0.603194999974221
Mid,Left,523331.662133,523331.729155,0.06702200003201142
Left,Dashboard,523331.729155,523331.863199,0.13404400000581518
Dashboard,Left,523331.863199,523331.93022,0.06702099996618927
Left,Dashboard,523331.93022,523331.963731,0.03351100004510954
Dashboard,Left,523331.963731,523332.097775,0.13404399994760752
Left,Dashboard,523332.097775,523332.198307,0.1005320000112988
Dashboard,Right,523332.198307,523332.767992,0.5696849999949336
Right,Mid,523332.767992,523333.270655,0.5026630000211298
Mid,Dashboard,523333.270655,523333.270655,0.0
Dashboard,Dashboard,523333.270655,523333.438209,0.16755399998510256
Dashboard,Mid,523333.438209,523333.438209,0.0
Mid,Mid,523333.438209,523334.074915,0.6367060000193305
Mid,Dashboard,523334.074915,523334.074915,0.0
Dashboard,Left,523334.074915,523334.175448,0.1005330000189133
Left,Mid,523334.175448,523335.01322,0.8377719999989495
Mid,Mid,523335.01322,523335.113752,0.10053199995309114
Mid,Left,523335.113752,523335.41535,0.3015980000491254
Left,Mid,523335.41535,523336.621741,1.2063909999560565
Mid,Mid,523336.621741,523336.789295,0.16755400004331023
Mid,Right,523336.789295,523337.090893,0.30159799999091774
Right,Right,523337.090893,523337.35898,0.26808700000401586
Right,Mid,523337.35898,523337.794621,0.4356409999891184
Mid,Mid,523337.794621,523337.995686,0.20106499997200444
Mid,Mid,523337.995686,523338.196751,0.2010650000302121
Mid,Mid,523338.196751,523338.431327,0.23457600001711398
Mid,Mid,523338.431327,523338.967501,0.5361739999498241
Mid,Left,523338.967501,523339.436653,0.46915200003422797
Left,Right,523339.436653,523339.436653,0.0
Right,Mid,523339.436653,523339.838783,0.40213000000221655
Mid,Mid,523339.838783,523341.112196,1.273412999988068
Mid,Right,523341.112196,523341.480816,0.36862000002292916
Right,Mid,523341.480816,523342.117522,0.6367059999611229
Mid,Mid,523342.117522,523342.251565,0.13404299999820068
Mid,Right,523342.251565,523342.553163,0.30159799999091774
Right,Right,523342.553163,523342.720717,0.16755400004331023
Right,Left,523342.720717,523342.720717,0.0
Left,Mid,523342.720717,523343.22338,0.5026629999629222
Mid,Mid,523343.22338,523343.323913,0.1005330000189133
Mid,Mid,523343.323913,523344.362749,1.038836000021547
Mid,Mid,523344.362749,523344.496793,0.13404400000581518
Mid,Right,523344.496793,523345.032967,0.5361739999498241
Right,Right,523345.032967,523345.099988,0.06702100002439693
Right,Right,523345.099988,523346.406912,1.3069239999749698
Right,Left,523346.406912,523346.909575,0.5026630000211298
Left,Left,523346.909575,523347.914901,1.005325999984052
Left,Right,523347.914901,523351.902693,3.9877919999998994
Right,Right,523351.902693,523352.036736,0.13404299999820068
Right,Mid,523352.036736,523355.052714,3.0159780000103638
Mid,Mid,523355.052714,523355.521866,0.46915200003422797
Mid,Mid,523355.521866,523356.024529,0.5026629999629222
Mid,Mid,523356.024529,523356.158572,0.13404299999820068
Mid,Mid,523356.158572,523356.393148,0.23457600001711398
Mid,Mid,523356.393148,523356.527192,0.13404400000581518
Mid,Mid,523356.527192,523356.929322,0.40213000000221655
Mid,Mid,523356.929322,523357.063366,0.13404400000581518
Mid,Mid,523357.063366,523357.297942,0.23457599995890632
Mid,Mid,523357.297942,523357.599539,0.3015970000415109
Mid,Dashboard,523357.599539,523357.834115,0.23457599995890632
Dashboard,Left,523357.834115,523358.00167,0.16755500005092472
Left,Dashboard,523358.00167,523358.03518,0.033509999979287386
Dashboard,Left,523358.03518,523358.068691,0.03351099998690188
Left,Right,523358.068691,523360.514984,2.44629300001543
Right,Right,523360.514984,523360.582006,0.06702199997380376
Right,Left,523360.582006,523362.391592,1.8095860000466928
Left,Right,523362.391592,523362.391592,0.0
Right,Mid,523362.391592,523363.262875,0.8712829999858513
Mid,Right,523363.262875,523364.23469,0.9718149999971502
Right,Right,523364.23469,523365.642146,1.4074559999862686
Right,Mid,523365.642146,523366.077787,0.4356409999891184
Mid,Left,523366.077787,523366.58045,0.5026630000211298
Left,Left,523366.58045,523369.931536,3.351085999980569
Left,Left,523369.931536,523370.065579,0.13404299999820068
Left,Left,523370.065579,523370.266644,0.2010650000302121
Left,Right,523370.266644,523370.534731,0.26808700000401586
Right,Dashboard,523370.534731,523371.171438,0.6367069999687374
Dashboard,Mid,523371.171438,523371.171438,0.0
Mid,Left,523371.171438,523371.540057,0.36861900001531467
Left,Left,523371.540057,523372.612405,1.0723480000160635
Left,Left,523372.612405,523372.81347,0.20106499997200444
Left,Left,523372.81347,523372.914002,0.1005320000112988
Left,Mid,523372.914002,523374.455502,1.5414999999920838
Mid,Left,523374.455502,523375.092208,0.6367060000193305
Left,Left,523375.092208,523375.326784,0.23457599995890632
Left,Left,523375.326784,523375.661893,0.3351090000360273
Left,Left,523375.661893,523375.92998,0.26808700000401586
Left,Left,523375.92998,523376.600197,0.6702170000062324
Left,Left,523376.600197,523376.834773,0.23457599995890632
Left,Left,523376.834773,523377.270414,0.4356410000473261
Left,Dashboard,523377.270414,523378.007653,0.7372389999800362
