surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,1,217.8700000004028,217.8700000004028
Dashboard,Dashboard|3,1,80.69299999988289,80.69299999988289
Dashboard,Dashboard|4,4,601.1599999992541,150.28999999981352
Dashboard,Dashboard|5,2,306.6319999988991,153.31599999944956
Dashboard,Dashboard|7,1,112.96999999922264,112.96999999922264
Dashboard,Dashboard|9,1,165.42000000117696,165.42000000117696
Left,Left|2,13,2735.483000002205,210.42176923093882
Left,Left|3,36,7375.31449999733,204.86984722214805
Left,Left|4,2,169.4550000001982,84.7275000000991
Left,Left|5,6,1278.9779999984603,213.1629999997434
Left,Left|6,25,4914.1890000037165,196.56756000014866
Left,Left|7,1,217.8700000004028,217.8700000004028
Left,Left|8,39,8105.58299999866,207.83546153842718
Left,Left|9,17,3623.102999998082,213.1237058822401
Mid,Mid|1,19,3840.9730000003037,202.1564736842265
Mid,Mid|2,684,138367.81749998682,202.29213084793395
Mid,Mid|3,4,605.1945000008345,151.29862500020863
Mid,Mid|4,19,2190.808500003186,115.30571052648348
Mid,Mid|5,289,58114.88849999114,201.08957958474443
Mid,Mid|7,1,80.69249999971362,80.69249999971362
Mid,Mid|8,3,427.6709999994637,142.55699999982122
Right,Right|1,5,1044.9714999995194,208.9942999999039
Right,Right|4,4,806.927500000711,201.73187500017775
Right,Right|5,2,318.7359999992623,159.36799999963114
Right,Right|6,1,88.76200000031531,88.76200000031531
Right,Right|7,1,217.87049999875308,217.87049999875308
Right,Right|8,3,653.610999997909,217.8703333326363
