surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|3,1,217.87750000021333,217.87750000021333
Dashboard,Dashboard|4,1,100.86900000032983,100.86900000032983
Dashboard,Dashboard|5,5,919.9280000002545,183.9856000000509
Dashboard,Dashboard|6,1,217.8779999994731,217.8779999994731
Dashboard,Dashboard|8,2,181.5654999995786,90.7827499997893
Dashboard,Dashboard|9,1,137.18199999993885,137.18199999993885
Left,Left|1,1,153.320999999778,153.320999999778
Left,Left|2,1,217.87750000021333,217.87750000021333
Left,Left|3,7,1391.995500000121,198.8565000000173
Left,Left|5,1,137.1819999994841,137.1819999994841
Left,Left|6,5,823.0940000003102,164.61880000006204
Left,Left|8,13,2735.576000000947,210.42892307699591
Mid,Mid|1,4,665.7375000004322,166.43437500010805
Mid,Mid|2,91,16857.281999997667,185.2448571428315
Mid,Mid|3,5,516.4505000002464,103.29010000004928
Mid,Mid|4,3,528.5564999994676,176.18549999982255
Mid,Mid|5,102,20258.59550000041,198.61368137255303
Mid,Mid|6,2,371.1984999999913,185.59924999999566
Mid,Mid|7,1,80.69500000010521,80.69500000010521
Right,Right|1,3,500.31149999949776,166.7704999998326
Right,Right|2,2,359.09499999979744,179.54749999989872
Right,Right|4,3,375.2340000000913,125.07800000003044
