fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
117,Mid,2752.066698,790,2752.073623,217.8770000000441,0.6294741163401664,0.4917307843764623,0.3488850891590118,0.5014036893844604,0.3591637015342712,True,5,Mid|5,117.0,2752.167231,Left|8,Mid|5 -> Left|8,0.10053299999981391,Mid,Left
117,Left,2752.167231,791,2752.073623,217.8770000000441,0.6294741163401664,0.5515719056129456,0.7399986386299133,0.5515719056129456,0.7399986386299133,True,8,Left|8,118.0,2752.301275,Mid|5,Left|8 -> Mid|5,0.13404399999990346,Left,Mid
119,Mid,2752.502342,801,2752.517448,217.8770000000441,0.407515407436121,0.4728352501988411,0.34778475761413574,0.4773129522800445,0.3431956470012665,True,5,Mid|5,119.0,2752.636386,Left|3,Mid|5 -> Left|3,0.13404399999990346,Mid,Left
119,Left,2752.636386,805,2752.517448,217.8770000000441,0.407515407436121,0.9582929611206056,0.3256002068519592,0.9582929611206056,0.3256002068519592,True,3,Left|3,120.0,2752.73692,Mid|5,Left|3 -> Mid|5,0.1005339999996977,Left,Mid
130,Mid,2754.948652,874,2754.958485,100.86950000004435,0.545309874737541,0.45561024546623224,0.3697140589356422,0.4567211270332336,0.364917904138565,True,5,Mid|5,131.0,2755.116208,Dashboard|5,Mid|5 -> Dashboard|5,0.1675559999998768,Mid,Dashboard
132,Dashboard,2755.317274,885,2755.3256495,100.86900000032983,0.3423180583650979,0.3046029061079025,0.41124679893255234,0.310994416475296,0.4128722250461578,True,4,Dashboard|4,133.0,2755.451319,Mid|5,Dashboard|4 -> Mid|5,0.13404499999978725,Dashboard,Mid
136,Mid,2756.322607,915,2756.338377,217.87799999992785,0.9813307841354184,0.47702340036630625,0.35347761213779444,0.4784841239452362,0.3489949107170105,True,5,Mid|5,136.0,2756.490163,Left|8,Mid|5 -> Left|8,0.1675559999998768,Mid,Left
136,Left,2756.490163,920,2756.338377,217.87799999992785,0.9813307841354184,0.6240200400352478,0.7042533755302429,0.6240200400352478,0.7042533755302429,True,8,Left|8,137.0,2756.557185,Mid|5,Left|8 -> Mid|5,0.0670220000001791,Left,Mid
137,Mid,2756.557185,922,2756.5602895,217.87750000021333,1.0248303315934948,0.492092166095972,0.36083541437983513,0.4902756512165069,0.3623310029506683,True,5,Mid|5,137.0,2756.657718,Left|2,Mid|5 -> Left|2,0.10053299999981391,Mid,Left
137,Left,2756.657718,925,2756.5602895,217.87750000021333,1.0248303315934948,0.585318922996521,0.1229369938373565,0.585318922996521,0.1229369938373565,True,2,Left|2,138.0,2756.791762,Mid|2,Left|2 -> Mid|2,0.13404399999990346,Left,Mid
147,Mid,2758.433806,978,2758.4364585,108.9390000001913,0.9595639380759584,0.40734967589378357,0.3560413122177124,0.4086947739124298,0.3585786819458008,True,5,Mid|5,148.0,2758.567851,Dashboard|5,Mid|5 -> Dashboard|5,0.13404499999978725,Mid,Dashboard
148,Dashboard,2758.567851,982,2758.5817105,153.320999999778,1.3982361896610247,0.4201405694087346,0.567043274641037,0.4177433848381042,0.568537712097168,True,5,Dashboard|5,148.0,2758.634873,Left|1,Dashboard|5 -> Left|1,0.0670220000001791,Dashboard,Left
148,Left,2758.634873,984,2758.5817105,153.320999999778,1.3982361896610247,0.2793265879154205,0.2943645417690277,0.2793265879154205,0.2943645417690277,True,1,Left|1,149.0,2758.735406,Dashboard|5,Left|1 -> Dashboard|5,0.10053299999981391,Left,Dashboard
149,Dashboard,2758.735406,987,2758.7390665,141.21700000032433,1.0024214196503205,0.4037457823753357,0.4427698373794556,0.4004724025726318,0.4503505825996399,True,5,Dashboard|5,150.0,2758.936473,Mid|5,Dashboard|5 -> Mid|5,0.2010670000004211,Dashboard,Mid
153,Mid,2759.606695,1013,2759.5944385,217.87750000021333,0.7652089329061559,0.48373854586056303,0.35802051424980164,0.4799543023109436,0.3586534261703491,True,5,Mid|5,153.0,2759.807761,Left|3,Mid|5 -> Left|3,0.20106600000008257,Mid,Left
153,Left,2759.807761,1019,2759.5944385,217.87750000021333,0.7652089329061559,0.7390584945678711,0.2040188014507293,0.7390584945678711,0.2040188014507293,True,3,Left|3,154.0,2759.807761,Mid|5,Left|3 -> Mid|5,0.0,Left,Mid
