aoi,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
1,1,0,0,2,3,0,0,0,0
2,0,27,0,3,19,0,0,0,0
3,0,0,0,0,0,0,0,0,0
4,2,1,0,331,159,1,0,0,0
5,3,21,0,158,2709,2,0,0,1
6,0,0,0,0,3,0,0,0,0
7,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0
