fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
3295,Left,7868.465394,21964,7868.473443,217.86900000006423,1.0840097176676449,0.5801259279251099,0.919573187828064,0.5801259279251099,0.919573187828064,True,8,Left|8,A2:A2_baseline:000,3295.0,7868.465394,Mid|8,Left|8 -> Mid|8,0.0,Left,Mid
3295,Mid,7868.465394,21964,7868.473443,217.86900000006423,1.0840097176676449,0.39965010993182654,0.784761056303978,0.4234624803066253,0.8219403624534607,True,8,Mid|8,A2:A2_baseline:000,3294.0,7868.465394,Left|8,Mid|8 -> Left|8,0.0,Mid,Left
3294,Left,7868.465394,21964,7868.25154,217.868499999895,0.5975785852982193,0.5898311138153076,0.9276167154312134,0.5898311138153076,0.9276167154312134,True,8,Left|8,A2:A2_baseline:000,3296.0,7868.699971,Mid|8,Left|8 -> Mid|8,0.23457700000017212,Left,Mid
3297,Mid,7868.901038,21977,7868.91725,217.868499999895,0.3861502083010384,0.33232057307447704,0.7368204508508954,0.2627103924751282,0.8533645272254944,True,7,Mid|7,A2:A2_baseline:000,3297.0,7868.96806,Left|8,Mid|7 -> Left|8,0.0670220000001791,Mid,Left
3297,Left,7868.96806,21979,7868.91725,217.868499999895,0.3861502083010384,0.4123323261737823,0.9195088148117064,0.4123323261737823,0.9195088148117064,True,8,Left|8,A2:A2_baseline:000,3298.0,7869.135615,Mid|8,Left|8 -> Mid|8,0.16755499999999302,Left,Mid
3305,Mid,7870.677123,22030,7870.692476,217.868499999895,0.2729580284120557,0.38033837452530855,0.7981481626629829,0.3786604106426239,0.794156551361084,True,8,Mid|8,A2:A2_baseline:000,3305.0,7870.844678,Left|9,Mid|8 -> Left|9,0.16755499999999302,Mid,Left
3305,Left,7870.844678,22035,7870.692476,217.868499999895,0.2729580284120557,0.9899887442588806,0.8974121809005737,0.9899887442588806,0.8974121809005737,True,9,Left|9,A2:A2_baseline:000,3306.0,7870.911701,Mid|8,Left|9 -> Mid|8,0.06702299999960815,Left,Mid
3320,Mid,7874.39685,22141,7874.388174,80.69200000045385,1.4304766002060405,0.4306449890136719,0.8423921267191569,0.3892083466053009,0.8927574753761292,True,8,Mid|8,A2:A2_baseline:000,3321.0,7874.463872,Left|8,Mid|8 -> Left|8,0.0670220000001791,Mid,Left
3320,Left,7874.463872,22143,7874.388174,80.69200000045385,1.4304766002060405,0.674228310585022,0.9261056780815125,0.674228310585022,0.9261056780815125,True,9,Left|9,A2:A2_baseline:000,3321.0,7874.463872,Mid|8,Left|9 -> Mid|8,0.0,Left,Mid
3325,Mid,7875.469203,22173,7875.4613785,217.86900000006423,0.3267032387766195,0.30688299983739853,0.7824905216693878,0.3448173999786377,0.8418254256248474,True,7,Mid|7,A2:A2_baseline:000,3325.0,7875.569736,Left|9,Mid|7 -> Left|9,0.1005330000007234,Mid,Left
3325,Left,7875.569736,22176,7875.4613785,217.86900000006423,0.3267032387766195,0.8164185881614685,0.9301233887672424,0.8164185881614685,0.9301233887672424,True,9,Left|9,A2:A2_baseline:000,3326.0,7875.670269,Mid|8,Left|9 -> Mid|8,0.10053299999981391,Left,Mid
3329,Mid,7876.34049,22199,7876.348992,217.86799999972573,0.672265365510151,0.35956702567636967,0.7133333869278431,0.3468638062477112,0.8139188289642334,True,8,Mid|8,A2:A2_baseline:000,3329.0,7876.474535,Left|9,Mid|8 -> Left|9,0.13404500000069675,Mid,Left
3329,Left,7876.474535,22203,7876.348992,217.86799999972573,0.672265365510151,0.9359129667282104,0.9239253401756288,0.9359129667282104,0.9239253401756288,True,9,Left|9,A2:A2_baseline:000,3330.0,7876.575068,Mid|8,Left|9 -> Mid|8,0.10053299999981391,Left,Mid
3335,Mid,7877.814976,22243,7877.829691999999,217.8680000006352,0.5821304425929139,0.21615653950721025,0.7711952291429043,0.1160852387547493,0.4129263758659363,True,7,Mid|7,A2:A2_baseline:000,3334.0,7877.814976,Left|8,Mid|7 -> Left|8,0.0,Mid,Left
3335,Left,7877.814976,22243,7877.829691999999,217.8680000006352,0.5821304425929139,0.6241108179092407,0.9468196630477904,0.6241108179092407,0.9468196630477904,True,8,Left|8,A2:A2_baseline:000,3336.0,7878.049554,Mid|7,Left|8 -> Mid|7,0.23457800000051066,Left,Mid
3341,Mid,7879.322974,22288,7879.334599,217.86900000006423,1.096516193664532,0.34924535080790514,0.8328705206513405,0.3579505383968353,0.8336976170539856,True,8,Mid|8,A2:A2_baseline:000,3340.0,7879.322974,Left|6,Mid|8 -> Left|6,0.0,Mid,Left
3341,Left,7879.322974,22288,7879.334599,217.86900000006423,1.096516193664532,0.9875627756118774,0.6179824471473694,0.9875627756118774,0.6179824471473694,True,6,Left|6,A2:A2_baseline:000,3342.0,7879.557551,Mid|7,Left|6 -> Mid|7,0.23457700000017212,Left,Mid
3347,Mid,7880.864482,22334,7880.879853,217.868499999895,0.448489037224275,0.37061719809259686,0.8769359333174569,0.378933697938919,0.8695141673088074,True,8,Mid|8,A2:A2_baseline:000,3347.0,7880.931504,Left|6,Mid|8 -> Left|6,0.0670220000001791,Mid,Left
3347,Left,7880.931504,22336,7880.879853,217.868499999895,0.448489037224275,0.7901632189750671,0.5366454124450684,0.7901632189750671,0.5366454124450684,True,6,Left|6,A2:A2_baseline:000,3348.0,7881.099059,Mid|8,Left|6 -> Mid|8,0.16755499999999302,Left,Mid
3358,Mid,7883.37781,22409,7883.377273,217.86900000006423,0.6985486417190576,0.4512133342879158,0.8235520465033395,0.4489964842796325,0.8399247527122498,True,8,Mid|8,A2:A2_baseline:000,3358.0,7883.444832,Left|8,Mid|8 -> Left|8,0.0670220000001791,Mid,Left
3358,Left,7883.444832,22411,7883.377273,217.86900000006423,0.6985486417190576,0.5612565279006958,0.9340670704841614,0.5612565279006958,0.9340670704841614,True,8,Left|8,A2:A2_baseline:000,3359.0,7883.612388,Mid|8,Left|8 -> Mid|8,0.16755599999942206,Left,Mid
3363,Mid,7884.483675,22442,7884.486789500001,217.868499999895,0.3065251998787855,0.4327451139688492,0.8020349144935608,0.439172089099884,0.8099420070648193,True,8,Mid|8,A2:A2_baseline:000,3363.0,7884.617719,Left|9,Mid|8 -> Left|9,0.13404399999944872,Mid,Left
3363,Left,7884.617719,22446,7884.486789500001,217.868499999895,0.3065251998787855,0.7480586767196655,0.8667258620262146,0.7480586767196655,0.8667258620262146,True,9,Left|9,A2:A2_baseline:000,3364.0,7884.718252,Mid|8,Left|9 -> Mid|8,0.10053299999981391,Left,Mid
3364,Mid,7884.718252,22449,7884.7086925,217.86900000006423,0.4273347740837017,0.4371484730924879,0.7897317068917411,0.4335737824440002,0.7824280858039856,True,8,Mid|8,A2:A2_baseline:000,3365.0,7884.919319,Left|8,Mid|8 -> Left|8,0.20106699999996636,Mid,Left
3364,Left,7884.919319,22455,7884.7086925,217.86900000006423,0.4273347740837017,0.624950110912323,0.973021686077118,0.624950110912323,0.973021686077118,True,8,Left|8,A2:A2_baseline:000,3365.0,7884.919319,Mid|8,Left|8 -> Mid|8,0.0,Left,Mid
3367,Mid,7885.388473,22469,7885.3744025,217.868499999895,0.4127367676067853,0.4495923774582999,0.8326858282089233,0.4338159263134002,0.82917720079422,True,8,Mid|8,A2:A2_baseline:000,3367.0,7885.421984,Left|8,Mid|8 -> Left|8,0.033510999999634805,Mid,Left
3367,Left,7885.421984,22470,7885.3744025,217.868499999895,0.4127367676067853,0.488922119140625,0.9123026728630066,0.488922119140625,0.9123026728630066,True,8,Left|8,A2:A2_baseline:000,3368.0,7885.58954,Mid|8,Left|8 -> Mid|8,0.16755600000033155,Left,Mid
3376,Mid,7887.365625,22528,7887.3715315,205.7654999998704,1.4672005051609838,0.4731393243585314,0.7983953527041844,0.4744470417499542,0.7902553677558899,True,8,Mid|8,A2:A2_baseline:000,3376.0,7887.399136,Left|9,Mid|8 -> Left|9,0.033510999999634805,Mid,Left
3376,Left,7887.399136,22529,7887.3715315,205.7654999998704,1.4672005051609838,0.6837955117225647,0.8546920418739319,0.6837955117225647,0.8546920418739319,True,9,Left|9,A2:A2_baseline:000,3377.0,7887.767758,Mid|8,Left|9 -> Mid|8,0.36862199999995937,Left,Mid
3390,Mid,7890.515664,22622,7890.522558000001,217.86900000006423,0.7095339570808168,0.5039284937083721,0.8551044091582298,0.514515221118927,0.8489040732383728,True,8,Mid|8,A2:A2_baseline:000,3389.0,7890.515664,Left|8,Mid|8 -> Left|8,0.0,Mid,Left
3390,Left,7890.515664,22622,7890.522558000001,217.86900000006423,0.7095339570808168,0.4530588388442993,0.9424240589141846,0.4530588388442993,0.9424240589141846,True,8,Left|8,A2:A2_baseline:000,3391.0,7890.750241,Mid|8,Left|8 -> Mid|8,0.23457700000017212,Left,Mid
3397,Mid,7892.090683,22669,7892.087985,112.9689999997936,1.4064656668712272,0.3656107038259506,0.2290195412933826,0.3789539337158203,0.2295128107070922,True,2,Mid|2,A2:A2_baseline:000,3397.0,7892.157705,Left|6,Mid|2 -> Left|6,0.06702199999926961,Mid,Left
3397,Left,7892.157705,22671,7892.087985,112.9689999997936,1.4064656668712272,0.6709635853767395,0.5775566697120667,0.6709635853767395,0.5775566697120667,True,6,Left|6,A2:A2_baseline:000,3398.0,7892.224727,Mid|1,Left|6 -> Mid|1,0.0670220000001791,Left,Mid
3398,Mid,7892.224727,22673,7892.2211265,112.9689999997936,1.4369341643383908,0.30926702544093126,0.10045702941715715,0.3428229689598083,0.0954272076487541,True,1,Mid|1,A2:A2_baseline:000,3398.0,7892.224727,Left|2,Mid|1 -> Left|2,0.0,Mid,Left
3398,Left,7892.224727,22673,7892.2211265,112.9689999997936,1.4369341643383908,0.425663560628891,0.0291222762316465,0.425663560628891,0.0291222762316465,True,2,Left|2,A2:A2_baseline:000,3399.0,7892.32526,Mid|1,Left|2 -> Mid|1,0.10053299999981391,Left,Mid
3401,Mid,7892.693882,22687,7892.681071499999,217.86900000006423,0.5257079411505339,0.3848547552313123,0.7885240827287946,0.4406507313251495,0.7748832106590271,True,8,Mid|8,A2:A2_baseline:000,3401.0,7892.760904,Left|9,Mid|8 -> Left|9,0.0670220000001791,Mid,Left
3401,Left,7892.760904,22689,7892.681071499999,217.86900000006423,0.5257079411505339,0.6985486745834351,0.8441973328590393,0.6985486745834351,0.8441973328590393,True,9,Left|9,A2:A2_baseline:000,3402.0,7892.894948,Mid|8,Left|9 -> Mid|8,0.1340440000003582,Left,Mid
3404,Mid,7893.498147,22711,7893.5081655,80.69249999971362,1.4947192133266896,0.38331907615065575,0.7034675851464272,0.1807923167943954,0.3101122677326202,True,8,Mid|8,A2:A2_baseline:000,3404.0,7893.531658,Left|6,Mid|8 -> Left|6,0.033510999999634805,Mid,Left
3404,Left,7893.531658,22712,7893.5081655,80.69249999971362,1.4947192133266896,0.8894567489624023,0.4927898645401001,0.8894567489624023,0.4927898645401001,True,6,Left|6,A2:A2_baseline:000,3405.0,7893.59868,Mid|8,Left|6 -> Mid|8,0.0670220000001791,Left,Mid
3405,Mid,7893.59868,22714,7893.609031,80.69199999954435,1.4902438490817016,0.44703816374142963,0.8051952918370565,0.4444572627544403,0.7734155058860779,True,8,Mid|8,A2:A2_baseline:000,3405.0,7893.665702,Left|2,Mid|8 -> Left|2,0.0670220000001791,Mid,Left
3406,Left,7893.900279,22723,7893.891453,80.69199999954435,1.4779630912564246,0.803924024105072,0.8558101654052734,0.803924024105072,0.8558101654052734,True,9,Left|9,A2:A2_baseline:000,3406.0,7893.900279,Mid|8,Left|9 -> Mid|8,0.0,Left,Mid
3409,Mid,7894.335923,22736,7894.3352595,217.86900000006423,1.2606617792198789,0.4458236311163221,0.7448507121631077,0.4521212577819824,0.7629368901252747,True,8,Mid|8,A2:A2_baseline:000,3409.0,7894.503478,Left|9,Mid|8 -> Left|9,0.16755499999999302,Mid,Left
3409,Left,7894.503478,22741,7894.3352595,217.86900000006423,1.2606617792198789,0.9933388233184814,0.8431605100631714,0.9933388233184814,0.8431605100631714,True,9,Left|9,A2:A2_baseline:000,3410.0,7894.5705,Mid|8,Left|9 -> Mid|8,0.0670220000001791,Left,Mid
3410,Mid,7894.5705,22743,7894.557162999999,217.8685000008045,0.772769878326226,0.4172791966370174,0.7051540400300708,0.448935866355896,0.7610843777656555,True,8,Mid|8,A2:A2_baseline:000,3410.0,7894.671034,Left|8,Mid|8 -> Left|8,0.10053400000015245,Mid,Left
3410,Left,7894.671034,22746,7894.557162999999,217.8685000008045,0.772769878326226,0.6331962943077087,0.8874675631523132,0.6331962943077087,0.8874675631523132,True,8,Left|8,A2:A2_baseline:000,3411.0,7894.771567,Mid|8,Left|8 -> Mid|8,0.10053299999981391,Left,Mid
3411,Mid,7894.771567,22749,7894.7790665,217.86799999972573,0.7930056051148486,0.45787161216139793,0.7462678328156471,0.4719647765159607,0.7662139534950256,True,8,Mid|8,A2:A2_baseline:000,3411.0,7894.838589,Left|8,Mid|8 -> Left|8,0.0670220000001791,Mid,Left
3411,Left,7894.838589,22751,7894.7790665,217.86799999972573,0.7930056051148486,0.632263720035553,0.9006101191043854,0.7072550058364868,0.9071449041366576,True,8,Left|8,A2:A2_baseline:000,3412.0,7895.006144,Mid|8,Left|8 -> Mid|8,0.16755499999999302,Left,Mid
3412,Mid,7895.006144,22756,7895.0009695,217.868499999895,0.9367925333816728,0.4543409432683672,0.7478772401809692,0.4565037488937378,0.7630581855773926,True,8,Mid|8,A2:A2_baseline:000,3412.0,7895.006144,Left|8,Mid|8 -> Left|8,0.0,Mid,Left
