surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|1,5,609.2219999409281,121.84439998818561
Dashboard,Dashboard|2,5,883.5724999662489,176.71449999324977
Dashboard,Dashboard|3,5,790.7785000279546,158.15570000559092
Dashboard,Dashboard|4,5,762.5370000023395,152.5074000004679
Dashboard,Dashboard|5,10,1319.307500089053,131.9307500089053
Dashboard,Dashboard|6,8,1420.1720000128262,177.52150000160327
Dashboard,Dashboard|7,15,2283.573499880731,152.23823332538208
Dashboard,Dashboard|8,9,1101.4399999985471,122.38222222206079
Dashboard,Dashboard|9,10,1387.8960000583902,138.78960000583902
Left,Left|1,32,4135.44549967628,129.23267186488374
Left,Left|2,50,6680.556499748491,133.61112999496982
Left,Left|3,5,738.329000014346,147.6658000028692
Left,Left|4,15,2376.368999888655,158.424599992577
Left,Left|5,14,2017.0615000533871,144.0758214323848
Left,Left|6,2,173.4874999965541,86.74374999827705
Left,Left|7,4,411.80949995759875,102.95237498939969
Left,Left|8,7,778.6724999314174,111.23892856163106
Left,Left|9,5,540.635000099428,108.1270000198856
Mid,Mid|1,22,3134.8679999355227,142.4939999970692
Mid,Mid|2,52,7547.154999861959,145.13759615119153
Mid,Mid|3,17,1799.1204999852926,105.83061764619367
Mid,Mid|4,4,492.2175000538118,123.05437501345295
Mid,Mid|5,28,3206.1714997398667,114.50612499070952
Mid,Mid|6,3,258.21350008482113,86.07116669494037
Mid,Mid|7,11,1379.827499971725,125.43886363379319
Mid,Mid|8,11,1303.1705002649687,118.47004547863352
Mid,Mid|9,5,532.5654999469407,106.51309998938814
Right,Right|1,26,3207.490999775473,123.36503845290281
Right,Right|2,9,1157.925500010606,128.65838889006733
Right,Right|3,8,1085.3014998720028,135.66268748400034
Right,Right|4,9,1069.165500055533,118.79616667283699
Right,Right|5,8,923.9200000301935,115.49000000377418
Right,Right|6,13,1815.564499993343,139.6588076917956
Right,Right|7,13,1577.5209999992512,121.34776923071163
Right,Right|8,12,1658.2130000460893,138.18441667050743
Right,Right|9,4,580.9799999697134,145.24499999242835
