AOI,Total_Duration_ms
2,7547.154999861959
5,3206.1714997398667
1,3134.8679999355227
3,1799.1204999852926
7,1379.827499971725
8,1303.1705002649687
9,532.5654999469407
4,492.2175000538118
6,258.21350008482113
