AOI,Total_Duration_ms
7,2283.573499880731
6,1420.1720000128262
9,1387.8960000583902
5,1319.307500089053
8,1101.4399999985471
2,883.5724999662489
3,790.7785000279546
4,762.5370000023395
1,609.2219999409281
